tag,context,y,x,mac_q,mac_sc_q,time
after_local_cswitch,0,16,4,0,-64307,3515930 ns
after_local_cswitch,0,17,3,0,72906,3515930 ns
after_local_cswitch,0,18,2,0,-18042,3515930 ns
after_local_cswitch,0,19,1,0,-11382,3515930 ns
after_local_cswitch,0,20,0,0,-23754,3515930 ns
after_local_cswitch,0,0,4,0,-64307,3515930 ns
after_local_cswitch,0,1,3,0,-84165,3515930 ns
after_local_cswitch,0,2,2,0,57128,3515930 ns
after_local_cswitch,0,3,1,0,33117,3515930 ns
after_local_cswitch,0,4,0,0,-177076,3515930 ns
after_local_cswitch,0,16,4,0,-64307,3515930 ns
after_local_cswitch,0,17,3,0,72906,3515930 ns
after_local_cswitch,0,18,2,0,-18042,3515930 ns
after_local_cswitch,0,19,1,0,-11382,3515930 ns
after_local_cswitch,0,20,0,0,-23754,3515930 ns
after_local_cswitch,0,0,4,0,-64307,3515930 ns
after_local_cswitch,0,1,3,0,-84165,3515930 ns
after_local_cswitch,0,2,2,0,57128,3515930 ns
after_local_cswitch,0,3,1,0,33117,3515930 ns
after_local_cswitch,0,4,0,0,-177076,3515930 ns
after_local_cswitch,0,16,4,0,-64307,3515930 ns
after_local_cswitch,0,17,3,0,72906,3515930 ns
after_local_cswitch,0,18,2,0,-18042,3515930 ns
after_local_cswitch,0,19,1,0,-11382,3515930 ns
after_local_cswitch,0,20,0,0,-23754,3515930 ns
after_local_cswitch,0,0,5,0,30276,3515940 ns
after_local_cswitch,0,1,4,0,-16616,3515940 ns
after_local_cswitch,0,2,3,0,-106328,3515940 ns
after_local_cswitch,0,3,2,0,-69742,3515940 ns
after_local_cswitch,0,4,1,0,1571,3515940 ns
after_local_cswitch,0,5,0,0,66594,3515940 ns
after_local_cswitch,0,16,5,0,30276,3515940 ns
after_local_cswitch,0,17,4,0,-64307,3515940 ns
after_local_cswitch,0,18,3,0,72906,3515940 ns
after_local_cswitch,0,19,2,0,-18042,3515940 ns
after_local_cswitch,0,20,1,0,-11382,3515940 ns
after_local_cswitch,0,21,0,0,-23754,3515940 ns
after_local_cswitch,0,0,5,0,30276,3515940 ns
after_local_cswitch,0,1,4,0,-16616,3515940 ns
after_local_cswitch,0,2,3,0,-106328,3515940 ns
after_local_cswitch,0,3,2,0,-69742,3515940 ns
after_local_cswitch,0,4,1,0,1571,3515940 ns
after_local_cswitch,0,5,0,0,66594,3515940 ns
after_local_cswitch,0,16,5,0,30276,3515940 ns
after_local_cswitch,0,17,4,0,-64307,3515940 ns
after_local_cswitch,0,18,3,0,72906,3515940 ns
after_local_cswitch,0,19,2,0,-18042,3515940 ns
after_local_cswitch,0,20,1,0,-11382,3515940 ns
after_local_cswitch,0,21,0,0,-23754,3515940 ns
after_local_cswitch,0,0,5,0,30276,3515940 ns
after_local_cswitch,0,1,4,0,-16616,3515940 ns
after_local_cswitch,0,2,3,0,-106328,3515940 ns
after_local_cswitch,0,3,2,0,-69742,3515940 ns
after_local_cswitch,0,4,1,0,1571,3515940 ns
after_local_cswitch,0,5,0,0,66594,3515940 ns
after_local_cswitch,0,16,5,0,30276,3515940 ns
after_local_cswitch,0,17,4,0,-64307,3515940 ns
after_local_cswitch,0,18,3,0,72906,3515940 ns
after_local_cswitch,0,19,2,0,-18042,3515940 ns
after_local_cswitch,0,20,1,0,-11382,3515940 ns
after_local_cswitch,0,21,0,0,-23754,3515940 ns
after_local_cswitch,0,0,6,0,140376,3515950 ns
after_local_cswitch,0,1,5,0,-100945,3515950 ns
after_local_cswitch,0,2,4,0,-35621,3515950 ns
after_local_cswitch,0,3,3,0,-26800,3515950 ns
after_local_cswitch,0,4,2,0,3414,3515950 ns
after_local_cswitch,0,5,1,0,115782,3515950 ns
after_local_cswitch,0,6,0,0,193463,3515950 ns
after_local_cswitch,0,16,6,0,140376,3515950 ns
after_local_cswitch,0,17,5,0,30276,3515950 ns
after_local_cswitch,0,18,4,0,-64307,3515950 ns
after_local_cswitch,0,19,3,0,72906,3515950 ns
after_local_cswitch,0,20,2,0,-18042,3515950 ns
after_local_cswitch,0,21,1,0,-11382,3515950 ns
after_local_cswitch,0,22,0,0,-23754,3515950 ns
after_local_cswitch,0,0,6,0,140376,3515950 ns
after_local_cswitch,0,1,5,0,-100945,3515950 ns
after_local_cswitch,0,2,4,0,-35621,3515950 ns
after_local_cswitch,0,3,3,0,-26800,3515950 ns
after_local_cswitch,0,4,2,0,3414,3515950 ns
after_local_cswitch,0,5,1,0,115782,3515950 ns
after_local_cswitch,0,6,0,0,193463,3515950 ns
after_local_cswitch,0,16,6,0,140376,3515950 ns
after_local_cswitch,0,17,5,0,30276,3515950 ns
after_local_cswitch,0,18,4,0,-64307,3515950 ns
after_local_cswitch,0,19,3,0,72906,3515950 ns
after_local_cswitch,0,20,2,0,-18042,3515950 ns
after_local_cswitch,0,21,1,0,-11382,3515950 ns
after_local_cswitch,0,22,0,0,-23754,3515950 ns
after_local_cswitch,0,0,6,0,140376,3515950 ns
after_local_cswitch,0,1,5,0,-100945,3515950 ns
after_local_cswitch,0,2,4,0,-35621,3515950 ns
after_local_cswitch,0,3,3,0,-26800,3515950 ns
after_local_cswitch,0,4,2,0,3414,3515950 ns
after_local_cswitch,0,5,1,0,115782,3515950 ns
after_local_cswitch,0,6,0,0,193463,3515950 ns
after_local_cswitch,0,16,6,0,140376,3515950 ns
after_local_cswitch,0,17,5,0,30276,3515950 ns
after_local_cswitch,0,18,4,0,-64307,3515950 ns
after_local_cswitch,0,19,3,0,72906,3515950 ns
after_local_cswitch,0,20,2,0,-18042,3515950 ns
after_local_cswitch,0,21,1,0,-11382,3515950 ns
after_local_cswitch,0,22,0,0,-23754,3515950 ns
after_local_cswitch,0,0,7,0,-16989,3515960 ns
after_local_cswitch,0,1,6,0,-178981,3515960 ns
after_local_cswitch,0,2,5,0,-55644,3515960 ns
after_local_cswitch,0,3,4,0,-66361,3515960 ns
after_local_cswitch,0,4,3,0,72625,3515960 ns
after_local_cswitch,0,5,2,0,50073,3515960 ns
after_local_cswitch,0,6,1,0,-25200,3515960 ns
after_local_cswitch,0,7,0,0,-12921,3515960 ns
after_local_cswitch,0,16,7,0,-16989,3515960 ns
after_local_cswitch,0,17,6,0,140376,3515960 ns
after_local_cswitch,0,18,5,0,30276,3515960 ns
after_local_cswitch,0,19,4,0,-64307,3515960 ns
after_local_cswitch,0,20,3,0,72906,3515960 ns
after_local_cswitch,0,21,2,0,-18042,3515960 ns
after_local_cswitch,0,22,1,0,-11382,3515960 ns
after_local_cswitch,0,23,0,0,-23754,3515960 ns
after_local_cswitch,0,0,7,0,-16989,3515960 ns
after_local_cswitch,0,1,6,0,-178981,3515960 ns
after_local_cswitch,0,2,5,0,-55644,3515960 ns
after_local_cswitch,0,3,4,0,-66361,3515960 ns
after_local_cswitch,0,4,3,0,72625,3515960 ns
after_local_cswitch,0,5,2,0,50073,3515960 ns
after_local_cswitch,0,6,1,0,-25200,3515960 ns
after_local_cswitch,0,7,0,0,-12921,3515960 ns
after_local_cswitch,0,16,7,0,-16989,3515960 ns
after_local_cswitch,0,17,6,0,140376,3515960 ns
after_local_cswitch,0,18,5,0,30276,3515960 ns
after_local_cswitch,0,19,4,0,-64307,3515960 ns
after_local_cswitch,0,20,3,0,72906,3515960 ns
after_local_cswitch,0,21,2,0,-18042,3515960 ns
after_local_cswitch,0,22,1,0,-11382,3515960 ns
after_local_cswitch,0,23,0,0,-23754,3515960 ns
after_local_cswitch,0,0,7,0,-16989,3515960 ns
after_local_cswitch,0,1,6,0,-178981,3515960 ns
after_local_cswitch,0,2,5,0,-55644,3515960 ns
after_local_cswitch,0,3,4,0,-66361,3515960 ns
after_local_cswitch,0,4,3,0,72625,3515960 ns
after_local_cswitch,0,5,2,0,50073,3515960 ns
after_local_cswitch,0,6,1,0,-25200,3515960 ns
after_local_cswitch,0,7,0,0,-12921,3515960 ns
after_local_cswitch,0,16,7,0,-16989,3515960 ns
after_local_cswitch,0,17,6,0,140376,3515960 ns
after_local_cswitch,0,18,5,0,30276,3515960 ns
after_local_cswitch,0,19,4,0,-64307,3515960 ns
after_local_cswitch,0,20,3,0,72906,3515960 ns
after_local_cswitch,0,21,2,0,-18042,3515960 ns
after_local_cswitch,0,22,1,0,-11382,3515960 ns
after_local_cswitch,0,23,0,0,-23754,3515960 ns
after_local_cswitch,0,0,8,0,15178,3515970 ns
after_local_cswitch,0,1,7,0,65015,3515970 ns
after_local_cswitch,0,2,6,0,11993,3515970 ns
after_local_cswitch,0,3,5,0,-36064,3515970 ns
after_local_cswitch,0,4,4,0,17871,3515970 ns
after_local_cswitch,0,5,3,0,66055,3515970 ns
after_local_cswitch,0,6,2,0,1968,3515970 ns
after_local_cswitch,0,7,1,0,62203,3515970 ns
after_local_cswitch,0,8,0,0,-23754,3515970 ns
after_local_cswitch,0,16,8,0,15178,3515970 ns
after_local_cswitch,0,17,7,0,-16989,3515970 ns
after_local_cswitch,0,18,6,0,140376,3515970 ns
after_local_cswitch,0,19,5,0,30276,3515970 ns
after_local_cswitch,0,20,4,0,-64307,3515970 ns
after_local_cswitch,0,21,3,0,72906,3515970 ns
after_local_cswitch,0,22,2,0,-18042,3515970 ns
after_local_cswitch,0,23,1,0,-11382,3515970 ns
after_local_cswitch,0,24,0,0,-23754,3515970 ns
after_local_cswitch,0,0,8,0,15178,3515970 ns
after_local_cswitch,0,1,7,0,65015,3515970 ns
after_local_cswitch,0,2,6,0,11993,3515970 ns
after_local_cswitch,0,3,5,0,-36064,3515970 ns
after_local_cswitch,0,4,4,0,17871,3515970 ns
after_local_cswitch,0,5,3,0,66055,3515970 ns
after_local_cswitch,0,6,2,0,1968,3515970 ns
after_local_cswitch,0,7,1,0,62203,3515970 ns
after_local_cswitch,0,8,0,0,-23754,3515970 ns
after_local_cswitch,0,16,8,0,15178,3515970 ns
after_local_cswitch,0,17,7,0,-16989,3515970 ns
after_local_cswitch,0,18,6,0,140376,3515970 ns
after_local_cswitch,0,19,5,0,30276,3515970 ns
after_local_cswitch,0,20,4,0,-64307,3515970 ns
after_local_cswitch,0,21,3,0,72906,3515970 ns
after_local_cswitch,0,22,2,0,-18042,3515970 ns
after_local_cswitch,0,23,1,0,-11382,3515970 ns
after_local_cswitch,0,24,0,0,-23754,3515970 ns
after_local_cswitch,0,0,8,0,15178,3515970 ns
after_local_cswitch,0,1,7,0,65015,3515970 ns
after_local_cswitch,0,2,6,0,11993,3515970 ns
after_local_cswitch,0,3,5,0,-36064,3515970 ns
after_local_cswitch,0,4,4,0,17871,3515970 ns
after_local_cswitch,0,5,3,0,66055,3515970 ns
after_local_cswitch,0,6,2,0,1968,3515970 ns
after_local_cswitch,0,7,1,0,62203,3515970 ns
after_local_cswitch,0,8,0,0,-23754,3515970 ns
after_local_cswitch,0,16,8,0,15178,3515970 ns
after_local_cswitch,0,17,7,0,-16989,3515970 ns
after_local_cswitch,0,18,6,0,140376,3515970 ns
after_local_cswitch,0,19,5,0,30276,3515970 ns
after_local_cswitch,0,20,4,0,-64307,3515970 ns
after_local_cswitch,0,21,3,0,72906,3515970 ns
after_local_cswitch,0,22,2,0,-18042,3515970 ns
after_local_cswitch,0,23,1,0,-11382,3515970 ns
after_local_cswitch,0,24,0,0,-23754,3515970 ns
after_local_cswitch,0,0,9,0,24210,3515980 ns
after_local_cswitch,0,1,8,0,-8809,3515980 ns
after_local_cswitch,0,2,7,0,45357,3515980 ns
after_local_cswitch,0,3,6,0,-11144,3515980 ns
after_local_cswitch,0,4,5,0,-4653,3515980 ns
after_local_cswitch,0,5,4,0,-122473,3515980 ns
after_local_cswitch,0,6,3,0,-34009,3515980 ns
after_local_cswitch,0,7,2,0,-19026,3515980 ns
after_local_cswitch,0,8,1,0,-11382,3515980 ns
after_local_cswitch,0,9,0,0,-23754,3515980 ns
after_local_cswitch,0,16,9,0,24210,3515980 ns
after_local_cswitch,0,17,8,0,15178,3515980 ns
after_local_cswitch,0,18,7,0,-16989,3515980 ns
after_local_cswitch,0,19,6,0,140376,3515980 ns
after_local_cswitch,0,20,5,0,30276,3515980 ns
after_local_cswitch,0,21,4,0,-64307,3515980 ns
after_local_cswitch,0,22,3,0,72906,3515980 ns
after_local_cswitch,0,23,2,0,-18042,3515980 ns
after_local_cswitch,0,24,1,0,-11382,3515980 ns
after_local_cswitch,0,25,0,0,-23754,3515980 ns
after_local_cswitch,0,0,9,0,24210,3515980 ns
after_local_cswitch,0,1,8,0,-8809,3515980 ns
after_local_cswitch,0,2,7,0,45357,3515980 ns
after_local_cswitch,0,3,6,0,-11144,3515980 ns
after_local_cswitch,0,4,5,0,-4653,3515980 ns
after_local_cswitch,0,5,4,0,-122473,3515980 ns
after_local_cswitch,0,6,3,0,-34009,3515980 ns
after_local_cswitch,0,7,2,0,-19026,3515980 ns
after_local_cswitch,0,8,1,0,-11382,3515980 ns
after_local_cswitch,0,9,0,0,-23754,3515980 ns
after_local_cswitch,0,16,9,0,24210,3515980 ns
after_local_cswitch,0,17,8,0,15178,3515980 ns
after_local_cswitch,0,18,7,0,-16989,3515980 ns
after_local_cswitch,0,19,6,0,140376,3515980 ns
after_local_cswitch,0,20,5,0,30276,3515980 ns
after_local_cswitch,0,21,4,0,-64307,3515980 ns
after_local_cswitch,0,22,3,0,72906,3515980 ns
after_local_cswitch,0,23,2,0,-18042,3515980 ns
after_local_cswitch,0,24,1,0,-11382,3515980 ns
after_local_cswitch,0,25,0,0,-23754,3515980 ns
after_local_cswitch,0,0,9,0,24210,3515980 ns
after_local_cswitch,0,1,8,0,-8809,3515980 ns
after_local_cswitch,0,2,7,0,45357,3515980 ns
after_local_cswitch,0,3,6,0,-11144,3515980 ns
after_local_cswitch,0,4,5,0,-4653,3515980 ns
after_local_cswitch,0,5,4,0,-122473,3515980 ns
after_local_cswitch,0,6,3,0,-34009,3515980 ns
after_local_cswitch,0,7,2,0,-19026,3515980 ns
after_local_cswitch,0,8,1,0,-11382,3515980 ns
after_local_cswitch,0,9,0,0,-23754,3515980 ns
after_local_cswitch,0,16,9,0,24210,3515980 ns
after_local_cswitch,0,17,8,0,15178,3515980 ns
after_local_cswitch,0,18,7,0,-16989,3515980 ns
after_local_cswitch,0,19,6,0,140376,3515980 ns
after_local_cswitch,0,20,5,0,30276,3515980 ns
after_local_cswitch,0,21,4,0,-64307,3515980 ns
after_local_cswitch,0,22,3,0,72906,3515980 ns
after_local_cswitch,0,23,2,0,-18042,3515980 ns
after_local_cswitch,0,24,1,0,-11382,3515980 ns
after_local_cswitch,0,25,0,0,-23754,3515980 ns
after_local_cswitch,0,0,10,0,-2576,3515990 ns
after_local_cswitch,0,1,9,0,-92375,3515990 ns
after_local_cswitch,0,2,8,0,37870,3515990 ns
after_local_cswitch,0,3,7,0,-31298,3515990 ns
after_local_cswitch,0,4,6,0,93155,3515990 ns
after_local_cswitch,0,5,5,0,-18191,3515990 ns
after_local_cswitch,0,6,4,0,-76247,3515990 ns
after_local_cswitch,0,7,3,0,-31149,3515990 ns
after_local_cswitch,0,8,2,0,-18042,3515990 ns
after_local_cswitch,0,9,1,0,-11382,3515990 ns
after_local_cswitch,0,10,0,0,-23754,3515990 ns
after_local_cswitch,0,16,10,0,-2576,3515990 ns
after_local_cswitch,0,17,9,0,24210,3515990 ns
after_local_cswitch,0,18,8,0,15178,3515990 ns
after_local_cswitch,0,19,7,0,-16989,3515990 ns
after_local_cswitch,0,20,6,0,140376,3515990 ns
after_local_cswitch,0,21,5,0,30276,3515990 ns
after_local_cswitch,0,22,4,0,-64307,3515990 ns
after_local_cswitch,0,23,3,0,72906,3515990 ns
after_local_cswitch,0,24,2,0,-18042,3515990 ns
after_local_cswitch,0,25,1,0,-11382,3515990 ns
after_local_cswitch,0,26,0,0,-23754,3515990 ns
after_local_cswitch,0,0,10,0,-2576,3515990 ns
after_local_cswitch,0,1,9,0,-92375,3515990 ns
after_local_cswitch,0,2,8,0,37870,3515990 ns
after_local_cswitch,0,3,7,0,-31298,3515990 ns
after_local_cswitch,0,4,6,0,93155,3515990 ns
after_local_cswitch,0,5,5,0,-18191,3515990 ns
after_local_cswitch,0,6,4,0,-76247,3515990 ns
after_local_cswitch,0,7,3,0,-31149,3515990 ns
after_local_cswitch,0,8,2,0,-18042,3515990 ns
after_local_cswitch,0,9,1,0,-11382,3515990 ns
after_local_cswitch,0,10,0,0,-23754,3515990 ns
after_local_cswitch,0,16,10,0,-2576,3515990 ns
after_local_cswitch,0,17,9,0,24210,3515990 ns
after_local_cswitch,0,18,8,0,15178,3515990 ns
after_local_cswitch,0,19,7,0,-16989,3515990 ns
after_local_cswitch,0,20,6,0,140376,3515990 ns
after_local_cswitch,0,21,5,0,30276,3515990 ns
after_local_cswitch,0,22,4,0,-64307,3515990 ns
after_local_cswitch,0,23,3,0,72906,3515990 ns
after_local_cswitch,0,24,2,0,-18042,3515990 ns
after_local_cswitch,0,25,1,0,-11382,3515990 ns
after_local_cswitch,0,26,0,0,-23754,3515990 ns
after_local_cswitch,0,0,10,0,-2576,3515990 ns
after_local_cswitch,0,1,9,0,-92375,3515990 ns
after_local_cswitch,0,2,8,0,37870,3515990 ns
after_local_cswitch,0,3,7,0,-31298,3515990 ns
after_local_cswitch,0,4,6,0,93155,3515990 ns
after_local_cswitch,0,5,5,0,-18191,3515990 ns
after_local_cswitch,0,6,4,0,-76247,3515990 ns
after_local_cswitch,0,7,3,0,-31149,3515990 ns
after_local_cswitch,0,8,2,0,-18042,3515990 ns
after_local_cswitch,0,9,1,0,-11382,3515990 ns
after_local_cswitch,0,10,0,0,-23754,3515990 ns
after_local_cswitch,0,16,10,0,-2576,3515990 ns
after_local_cswitch,0,17,9,0,24210,3515990 ns
after_local_cswitch,0,18,8,0,15178,3515990 ns
after_local_cswitch,0,19,7,0,-16989,3515990 ns
after_local_cswitch,0,20,6,0,140376,3515990 ns
after_local_cswitch,0,21,5,0,30276,3515990 ns
after_local_cswitch,0,22,4,0,-64307,3515990 ns
after_local_cswitch,0,23,3,0,72906,3515990 ns
after_local_cswitch,0,24,2,0,-18042,3515990 ns
after_local_cswitch,0,25,1,0,-11382,3515990 ns
after_local_cswitch,0,26,0,0,-23754,3515990 ns
after_local_cswitch,0,0,11,0,-9501,3516 us
after_local_cswitch,0,1,10,0,50359,3516 us
after_local_cswitch,0,2,9,0,-39365,3516 us
after_local_cswitch,0,3,8,0,-83916,3516 us
after_local_cswitch,0,4,7,0,-23783,3516 us
after_local_cswitch,0,5,6,0,-72332,3516 us
after_local_cswitch,0,6,5,0,10368,3516 us
after_local_cswitch,0,7,4,0,-23921,3516 us
after_local_cswitch,0,8,3,0,72906,3516 us
after_local_cswitch,0,9,2,0,-18042,3516 us
after_local_cswitch,0,10,1,0,-11382,3516 us
after_local_cswitch,0,11,0,0,-23754,3516 us
after_local_cswitch,0,16,11,0,-9501,3516 us
after_local_cswitch,0,17,10,0,-2576,3516 us
after_local_cswitch,0,18,9,0,24210,3516 us
after_local_cswitch,0,19,8,0,15178,3516 us
after_local_cswitch,0,20,7,0,-16989,3516 us
after_local_cswitch,0,21,6,0,140376,3516 us
after_local_cswitch,0,22,5,0,30276,3516 us
after_local_cswitch,0,23,4,0,-64307,3516 us
after_local_cswitch,0,24,3,0,72906,3516 us
after_local_cswitch,0,25,2,0,-18042,3516 us
after_local_cswitch,0,26,1,0,-11382,3516 us
after_local_cswitch,0,27,0,0,-23754,3516 us
after_local_cswitch,0,0,11,0,-9501,3516 us
after_local_cswitch,0,1,10,0,50359,3516 us
after_local_cswitch,0,2,9,0,-39365,3516 us
after_local_cswitch,0,3,8,0,-83916,3516 us
after_local_cswitch,0,4,7,0,-23783,3516 us
after_local_cswitch,0,5,6,0,-72332,3516 us
after_local_cswitch,0,6,5,0,10368,3516 us
after_local_cswitch,0,7,4,0,-23921,3516 us
after_local_cswitch,0,8,3,0,72906,3516 us
after_local_cswitch,0,9,2,0,-18042,3516 us
after_local_cswitch,0,10,1,0,-11382,3516 us
after_local_cswitch,0,11,0,0,-23754,3516 us
after_local_cswitch,0,16,11,0,-9501,3516 us
after_local_cswitch,0,17,10,0,-2576,3516 us
after_local_cswitch,0,18,9,0,24210,3516 us
after_local_cswitch,0,19,8,0,15178,3516 us
after_local_cswitch,0,20,7,0,-16989,3516 us
after_local_cswitch,0,21,6,0,140376,3516 us
after_local_cswitch,0,22,5,0,30276,3516 us
after_local_cswitch,0,23,4,0,-64307,3516 us
after_local_cswitch,0,24,3,0,72906,3516 us
after_local_cswitch,0,25,2,0,-18042,3516 us
after_local_cswitch,0,26,1,0,-11382,3516 us
after_local_cswitch,0,27,0,0,-23754,3516 us
after_local_cswitch,0,0,11,0,-9501,3516 us
after_local_cswitch,0,1,10,0,50359,3516 us
after_local_cswitch,0,2,9,0,-39365,3516 us
after_local_cswitch,0,3,8,0,-83916,3516 us
after_local_cswitch,0,4,7,0,-23783,3516 us
after_local_cswitch,0,5,6,0,-72332,3516 us
after_local_cswitch,0,6,5,0,10368,3516 us
after_local_cswitch,0,7,4,0,-23921,3516 us
after_local_cswitch,0,8,3,0,72906,3516 us
after_local_cswitch,0,9,2,0,-18042,3516 us
after_local_cswitch,0,10,1,0,-11382,3516 us
after_local_cswitch,0,11,0,0,-23754,3516 us
after_local_cswitch,0,16,11,0,-9501,3516 us
after_local_cswitch,0,17,10,0,-2576,3516 us
after_local_cswitch,0,18,9,0,24210,3516 us
after_local_cswitch,0,19,8,0,15178,3516 us
after_local_cswitch,0,20,7,0,-16989,3516 us
after_local_cswitch,0,21,6,0,140376,3516 us
after_local_cswitch,0,22,5,0,30276,3516 us
after_local_cswitch,0,23,4,0,-64307,3516 us
after_local_cswitch,0,24,3,0,72906,3516 us
after_local_cswitch,0,25,2,0,-18042,3516 us
after_local_cswitch,0,26,1,0,-11382,3516 us
after_local_cswitch,0,27,0,0,-23754,3516 us
after_local_cswitch,0,0,12,0,-77734,3516010 ns
after_local_cswitch,0,1,11,0,18418,3516010 ns
after_local_cswitch,0,2,10,0,-4849,3516010 ns
after_local_cswitch,0,3,9,0,6565,3516010 ns
after_local_cswitch,0,4,8,0,27304,3516010 ns
after_local_cswitch,0,5,7,0,-33553,3516010 ns
after_local_cswitch,0,6,6,0,67060,3516010 ns
after_local_cswitch,0,7,5,0,-36225,3516010 ns
after_local_cswitch,0,8,4,0,-64307,3516010 ns
after_local_cswitch,0,9,3,0,72906,3516010 ns
after_local_cswitch,0,10,2,0,-18042,3516010 ns
after_local_cswitch,0,11,1,0,-11382,3516010 ns
after_local_cswitch,0,12,0,0,-23754,3516010 ns
after_local_cswitch,0,16,12,0,-77734,3516010 ns
after_local_cswitch,0,17,11,0,-9501,3516010 ns
after_local_cswitch,0,18,10,0,-2576,3516010 ns
after_local_cswitch,0,19,9,0,24210,3516010 ns
after_local_cswitch,0,20,8,0,15178,3516010 ns
after_local_cswitch,0,21,7,0,-16989,3516010 ns
after_local_cswitch,0,22,6,0,140376,3516010 ns
after_local_cswitch,0,23,5,0,30276,3516010 ns
after_local_cswitch,0,24,4,0,-64307,3516010 ns
after_local_cswitch,0,25,3,0,72906,3516010 ns
after_local_cswitch,0,26,2,0,-18042,3516010 ns
after_local_cswitch,0,27,1,0,-11382,3516010 ns
after_local_cswitch,0,28,0,0,-23754,3516010 ns
after_local_cswitch,0,0,12,0,-77734,3516010 ns
after_local_cswitch,0,1,11,0,18418,3516010 ns
after_local_cswitch,0,2,10,0,-4849,3516010 ns
after_local_cswitch,0,3,9,0,6565,3516010 ns
after_local_cswitch,0,4,8,0,27304,3516010 ns
after_local_cswitch,0,5,7,0,-33553,3516010 ns
after_local_cswitch,0,6,6,0,67060,3516010 ns
after_local_cswitch,0,7,5,0,-36225,3516010 ns
after_local_cswitch,0,8,4,0,-64307,3516010 ns
after_local_cswitch,0,9,3,0,72906,3516010 ns
after_local_cswitch,0,10,2,0,-18042,3516010 ns
after_local_cswitch,0,11,1,0,-11382,3516010 ns
after_local_cswitch,0,12,0,0,-23754,3516010 ns
after_local_cswitch,0,16,12,0,-77734,3516010 ns
after_local_cswitch,0,17,11,0,-9501,3516010 ns
after_local_cswitch,0,18,10,0,-2576,3516010 ns
