idx,word_addr,lane,value
144,4,16,-10
145,4,17,-46
146,4,18,70
147,4,19,125
148,4,20,3
149,4,21,99
150,4,22,-25
151,4,23,-37
152,4,24,-48
153,4,25,102
154,4,26,-31
155,4,27,100
156,4,28,-2
157,4,29,97
158,4,30,117
159,4,31,55
160,5,0,-121
161,5,1,73
162,5,2,16
163,5,3,20
164,5,4,-116
165,5,5,101
166,5,6,-115
167,5,7,-37
168,5,8,122
169,5,9,91
170,5,10,-104
171,5,11,111
172,5,12,66
173,5,13,67
174,5,14,-70
175,5,15,-27
176,5,16,40
177,5,17,-109
178,5,18,-30
179,5,19,-76
180,5,20,40
181,5,21,-77
182,5,22,12
183,5,23,86
184,5,24,108
185,5,25,-106
186,5,26,73
187,5,27,63
188,5,28,118
189,5,29,-51
190,5,30,29
191,5,31,37
192,6,0,-18
193,6,1,-25
194,6,2,77
195,6,3,-97
196,6,4,-40
197,6,5,-9
198,6,6,10
199,6,7,-62
200,6,8,58
201,6,9,27
202,6,10,-124
203,6,11,104
204,6,12,-20
205,6,13,112
206,6,14,87
207,6,15,-28
208,6,16,1
209,6,17,-14
210,6,18,-69
211,6,19,-12
212,6,20,3
213,6,21,89
214,6,22,-44
215,6,23,35
216,6,24,-104
217,6,25,-54
218,6,26,-35
219,6,27,-102
220,6,28,18
221,6,29,8
222,6,30,-127
223,6,31,30
224,7,0,99
225,7,1,104
226,7,2,68
227,7,3,-87
228,7,4,-18
229,7,5,-82
230,7,6,-64
231,7,7,120
232,7,8,29
233,7,9,-82
234,7,10,38
235,7,11,-51
236,7,12,47
237,7,13,-18
238,7,14,-66
239,7,15,-48
240,7,16,-18
241,7,17,93
242,7,18,68
243,7,19,38
244,7,20,-2
245,7,21,-100
246,7,22,-109
247,7,23,-126
248,7,24,-121
249,7,25,-4
250,7,26,26
251,7,27,-77
252,7,28,91
253,7,29,-26
254,7,30,76
255,7,31,-43
256,8,0,-24
257,8,1,101
258,8,2,-94
259,8,3,123
260,8,4,-101
261,8,5,-94
262,8,6,-82
263,8,7,0
264,8,8,-34
265,8,9,21
266,8,10,80
267,8,11,53
268,8,12,9
269,8,13,-84
270,8,14,127
271,8,15,91
272,8,16,-32
273,8,17,-84
274,8,18,-31
275,8,19,-51
276,8,20,51
277,8,21,1
278,8,22,44
279,8,23,-24
280,8,24,51
281,8,25,-50
282,8,26,-42
283,8,27,-114
284,8,28,55
285,8,29,63
286,8,30,67
287,8,31,-94
288,9,0,-53
289,9,1,34
290,9,2,55
291,9,3,38
292,9,4,-112
293,9,5,114
294,9,6,-56
295,9,7,108
296,9,8,-50
297,9,9,126
298,9,10,77
299,9,11,-72
300,9,12,-48
301,9,13,37
302,9,14,-18
303,9,15,72
304,9,16,37
305,9,17,42
306,9,18,121
307,9,19,-93
308,9,20,73
309,9,21,34
310,9,22,-51
311,9,23,42
312,9,24,124
313,9,25,97
314,9,26,-17
315,9,27,-99
316,9,28,126
317,9,29,-37
318,9,30,-46
319,9,31,-83
320,10,0,127
321,10,1,29
322,10,2,-79
323,10,3,0
324,10,4,-103
325,10,5,40
326,10,6,44
327,10,7,-93
328,10,8,-44
329,10,9,-107
330,10,10,-36
331,10,11,119
332,10,12,-85
333,10,13,73
334,10,14,88
335,10,15,-110
336,10,16,21
337,10,17,-23
338,10,18,-73
339,10,19,-73
340,10,20,-8
341,10,21,-105
342,10,22,-113
343,10,23,15
344,10,24,26
345,10,25,-36
346,10,26,69
347,10,27,16
348,10,28,-52
349,10,29,69
350,10,30,-97
351,10,31,98
352,11,0,12
353,11,1,54
354,11,2,103
355,11,3,33
356,11,4,116
357,11,5,-15
358,11,6,-4
359,11,7,9
360,11,8,19
361,11,9,77
362,11,10,-111
363,11,11,-112
364,11,12,119
365,11,13,-47
366,11,14,49
367,11,15,61
368,11,16,4
369,11,17,-43
370,11,18,64
371,11,19,-78
372,11,20,38
373,11,21,64
374,11,22,40
375,11,23,106
376,11,24,114
377,11,25,54
378,11,26,121
379,11,27,-57
380,11,28,-72
381,11,29,-9
382,11,30,37
383,11,31,-5
384,12,0,-35
385,12,1,126
386,12,2,108
387,12,3,120
388,12,4,10
389,12,5,-11
390,12,6,-26
391,12,7,-53
392,12,8,119
393,12,9,106
394,12,10,126
395,12,11,-104
396,12,12,-70
397,12,13,109
398,12,14,-18
399,12,15,38
400,12,16,-115
401,12,17,-30
402,12,18,-51
403,12,19,-55
404,12,20,60
405,12,21,-58
406,12,22,53
407,12,23,-34
408,12,24,4
409,12,25,-33
410,12,26,25
411,12,27,105
412,12,28,-47
413,12,29,-93
414,12,30,-109
415,12,31,85
416,13,0,67
417,13,1,89
418,13,2,-39
419,13,3,98
420,13,4,116
421,13,5,2
422,13,6,-101
423,13,7,76
424,13,8,96
425,13,9,-88
426,13,10,-51
427,13,11,-4
428,13,12,-119
429,13,13,69
430,13,14,25
431,13,15,-35
432,13,16,68
433,13,17,8
434,13,18,-61
435,13,19,27
436,13,20,49
437,13,21,41
438,13,22,51
439,13,23,96
440,13,24,-111
441,13,25,18
442,13,26,59
443,13,27,-64
444,13,28,18
445,13,29,-31
446,13,30,-25
447,13,31,37
448,14,0,110
449,14,1,-20
450,14,2,-100
451,14,3,-69
452,14,4,-92
453,14,5,94
454,14,6,91
455,14,7,-99
456,14,8,77
457,14,9,100
458,14,10,-84
459,14,11,103
460,14,12,-41
461,14,13,81
462,14,14,-61
463,14,15,5
464,14,16,1
465,14,17,100
466,14,18,-53
467,14,19,-69
468,14,20,70
469,14,21,-111
470,14,22,26
471,14,23,-73
472,14,24,38
473,14,25,100
474,14,26,60
475,14,27,-24
476,14,28,-36
477,14,29,-76
478,14,30,-33
479,14,31,-112
480,15,0,-111
481,15,1,-113
482,15,2,-24
483,15,3,-58
484,15,4,78
485,15,5,23
486,15,6,-72
487,15,7,99
488,15,8,-55
489,15,9,19
490,15,10,74
491,15,11,-21
492,15,12,17
493,15,13,33
494,15,14,-107
495,15,15,23
496,15,16,3
497,15,17,42
498,15,18,-36
499,15,19,-123
500,15,20,98
501,15,21,-28
502,15,22,77
503,15,23,72
504,15,24,66
505,15,25,-89
506,15,26,77
507,15,27,50
508,15,28,-31
509,15,29,83
510,15,30,30
511,15,31,-63
512,16,0,50
513,16,1,6
514,16,2,-124
515,16,3,-9
516,16,4,5
517,16,5,29
518,16,6,-63
519,16,7,-73
520,16,8,107
521,16,9,44
522,16,10,-118
523,16,11,106
524,16,12,93
525,16,13,107
526,16,14,-125
527,16,15,37
528,16,16,107
529,16,17,-69
530,16,18,-10
531,16,19,-69
532,16,20,35
533,16,21,104
534,16,22,24
535,16,23,16
536,16,24,56
537,16,25,99
538,16,26,-22
539,16,27,-80
540,16,28,112
541,16,29,44
542,16,30,63
543,16,31,19
544,17,0,-113
545,17,1,35
546,17,2,-115
547,17,3,-55
548,17,4,97
549,17,5,56
550,17,6,-43
551,17,7,-77
552,17,8,-21
553,17,9,91
554,17,10,40
555,17,11,-95
556,17,12,-105
557,17,13,-76
558,17,14,-110
559,17,15,-38
560,17,16,122
561,17,17,87
562,17,18,118
563,17,19,88
564,17,20,60
565,17,21,-27
566,17,22,106
567,17,23,48
568,17,24,43
569,17,25,6
570,17,26,122
571,17,27,-127
572,17,28,56
573,17,29,-62
574,17,30,-43
575,17,31,6
576,18,0,-44
577,18,1,-77
578,18,2,-10
579,18,3,45
580,18,4,-111
581,18,5,-40
582,18,6,-50
583,18,7,-39
584,18,8,58
585,18,9,-57
586,18,10,126
587,18,11,-109
588,18,12,3
589,18,13,87
590,18,14,11
591,18,15,110
592,18,16,113
593,18,17,-10
594,18,18,65
595,18,19,-52
596,18,20,44
597,18,21,6
598,18,22,-103
599,18,23,88
600,18,24,-121
601,18,25,67
602,18,26,-88
603,18,27,-42
604,18,28,74
605,18,29,-58
606,18,30,-2
607,18,31,-116
608,19,0,42
609,19,1,5
610,19,2,27
611,19,3,-110
612,19,4,-86
613,19,5,-8
614,19,6,100
615,19,7,95
616,19,8,-67
617,19,9,-77
618,19,10,-30
619,19,11,6
620,19,12,-68
621,19,13,-28
622,19,14,-81
623,19,15,-83
624,19,16,-16
625,19,17,-75
626,19,18,73
627,19,19,-28
628,19,20,-58
629,19,21,83
630,19,22,-11
631,19,23,52
632,19,24,-6
633,19,25,30
634,19,26,-54
635,19,27,37
636,19,28,-17
637,19,29,110
638,19,30,-15
639,19,31,47
640,20,0,108
641,20,1,-97
642,20,2,61
643,20,3,-46
644,20,4,-17
645,20,5,20
646,20,6,107
647,20,7,-110
648,20,8,-42
649,20,9,93
650,20,10,-33
651,20,11,-50
652,20,12,101
653,20,13,93
654,20,14,-13
655,20,15,-67
656,20,16,-52
657,20,17,-28
658,20,18,95
659,20,19,44
660,20,20,98
661,20,21,93
662,20,22,69
663,20,23,86
664,20,24,113
665,20,25,-122
666,20,26,-63
667,20,27,-120
668,20,28,58
669,20,29,-90
670,20,30,125
671,20,31,-83
672,21,0,108
673,21,1,47
674,21,2,70
675,21,3,115
676,21,4,103
677,21,5,-22
678,21,6,45
679,21,7,81
680,21,8,90
681,21,9,-103
682,21,10,-93
683,21,11,-68
684,21,12,67
685,21,13,-18
686,21,14,124
687,21,15,-80
688,21,16,127
689,21,17,80
690,21,18,-17
691,21,19,89
692,21,20,-101
693,21,21,-105
694,21,22,-9
695,21,23,-126
696,21,24,42
697,21,25,87
698,21,26,-47
699,21,27,-23
700,21,28,-117
701,21,29,87
702,21,30,59
703,21,31,-48
704,22,0,83
705,22,1,6
706,22,2,-119
707,22,3,-96
708,22,4,113
709,22,5,-66
710,22,6,-10
711,22,7,107
712,22,8,-113
713,22,9,38
714,22,10,3
715,22,11,61
716,22,12,-91
717,22,13,51
718,22,14,46
719,22,15,64
720,22,16,-5
721,22,17,32
722,22,18,70
723,22,19,12
724,22,20,90
725,22,21,-41
726,22,22,14
727,22,23,-94
728,22,24,32
729,22,25,-89
730,22,26,54
731,22,27,-47
732,22,28,89
733,22,29,-109
734,22,30,-68
735,22,31,-57
736,23,0,-114
737,23,1,-61
738,23,2,-108
739,23,3,1
740,23,4,-124
741,23,5,-47
742,23,6,-82
743,23,7,32
744,23,8,-72
745,23,9,122
746,23,10,-19
747,23,11,11
748,23,12,65
749,23,13,32
750,23,14,94
751,23,15,-101
752,23,16,104
753,23,17,18
754,23,18,116
755,23,19,-65
756,23,20,-81
757,23,21,-93
758,23,22,78
759,23,23,-24
760,23,24,-56
761,23,25,-39
762,23,26,-27
763,23,27,-4
764,23,28,-70
765,23,29,103
766,23,30,-58
767,23,31,64
768,24,0,103
769,24,1,1
770,24,2,91
771,24,3,0
772,24,4,-6
773,24,5,11
774,24,6,-18
775,24,7,95
776,24,8,-39
777,24,9,-21
778,24,10,30
779,24,11,51
780,24,12,-49
781,24,13,48
782,24,14,-126
783,24,15,-16
784,24,16,51
785,24,17,81
786,24,18,-24
787,24,19,107
788,24,20,-8
789,24,21,-106
790,24,22,60
791,24,23,-99
792,24,24,70
793,24,25,102
794,24,26,98
795,24,27,71
796,24,28,88
797,24,29,53
798,24,30,-111
799,24,31,-105
800,25,0,-49
801,25,1,73
802,25,2,13
803,25,3,-67
804,25,4,48
805,25,5,88
806,25,6,107
807,25,7,79
808,25,8,-57
809,25,9,-70
810,25,10,-3
811,25,11,11
812,25,12,115
813,25,13,31
814,25,14,29
815,25,15,-85
816,25,16,-81
817,25,17,-103
818,25,18,57
819,25,19,-81
820,25,20,39
821,25,21,-119
822,25,22,-109
823,25,23,78
824,25,24,-77
825,25,25,28
826,25,26,0
827,25,27,24
828,25,28,-25
829,25,29,-101
830,25,30,22
831,25,31,-66
832,26,0,107
833,26,1,97
834,26,2,7
835,26,3,-47
836,26,4,-48
837,26,5,-53
838,26,6,114
839,26,7,-123
840,26,8,-55
841,26,9,-40
842,26,10,-11
843,26,11,119
844,26,12,-21
845,26,13,-15
846,26,14,-91
847,26,15,124
848,26,16,119
849,26,17,80
850,26,18,41
851,26,19,28
852,26,20,25
853,26,21,-117
854,26,22,-100
855,26,23,15
856,26,24,-31
857,26,25,117
858,26,26,-39
859,26,27,-66
860,26,28,109
861,26,29,-5
862,26,30,77
863,26,31,126
864,27,0,1
865,27,1,-19
866,27,2,105
867,27,3,-122
868,27,4,-104
869,27,5,104
870,27,6,-113
871,27,7,25
872,27,8,48
873,27,9,-104
874,27,10,50
875,27,11,62
876,27,12,112
877,27,13,-112
878,27,14,79
879,27,15,3
880,27,16,68
881,27,17,-83
882,27,18,-95
883,27,19,-107
884,27,20,-68
885,27,21,125
886,27,22,94
887,27,23,-51
888,27,24,-57
889,27,25,-34
890,27,26,-77
891,27,27,31
892,27,28,-106
893,27,29,-96
894,27,30,110
895,27,31,22
896,28,0,62
897,28,1,-103
898,28,2,-81
899,28,3,-119
900,28,4,-101
901,28,5,3
902,28,6,61
903,28,7,-66
904,28,8,115
905,28,9,27
906,28,10,-64
907,28,11,55
908,28,12,-120
909,28,13,62
910,28,14,45
911,28,15,-71
912,28,16,-121
913,28,17,119
914,28,18,23
915,28,19,66
916,28,20,-68
917,28,21,-33
918,28,22,51
919,28,23,-18
920,28,24,-85
921,28,25,-113
922,28,26,111
923,28,27,60
924,28,28,76
925,28,29,-3
926,28,30,-78
927,28,31,-95
928,29,0,44
929,29,1,50
930,29,2,123
931,29,3,-62
932,29,4,-110
933,29,5,72
934,29,6,-123
935,29,7,14
936,29,8,78
937,29,9,-20
938,29,10,19
939,29,11,126
940,29,12,32
941,29,13,-12
942,29,14,-99
943,29,15,99
944,29,16,-68
945,29,17,-37
946,29,18,-55
947,29,19,64
948,29,20,-12
949,29,21,-57
950,29,22,51
951,29,23,-23
952,29,24,36
953,29,25,72
954,29,26,-6
955,29,27,0
956,29,28,100
957,29,29,103
958,29,30,103
959,29,31,-5
960,30,0,-65
961,30,1,-123
962,30,2,25
963,30,3,68
964,30,4,14
965,30,5,-8
966,30,6,110
967,30,7,-67
968,30,8,123
969,30,9,-54
970,30,10,-15
971,30,11,-61
972,30,12,-21
973,30,13,41
974,30,14,85
975,30,15,42
976,30,16,126
977,30,17,42
978,30,18,4
979,30,19,5
980,30,20,113
981,30,21,34
982,30,22,-97
983,30,23,13
984,30,24,125
985,30,25,-3
986,30,26,4
987,30,27,36
988,30,28,79
989,30,29,53
990,30,30,-14
991,30,31,16
992,31,0,60
993,31,1,113
994,31,2,-7
995,31,3,88
996,31,4,-59
997,31,5,-38
998,31,6,55
999,31,7,50
1000,31,8,-29
1001,31,9,31
1002,31,10,-114
1003,31,11,42
1004,31,12,-19
1005,31,13,8
1006,31,14,86
1007,31,15,-74
1008,31,16,-2
1009,31,17,88
1010,31,18,-80
1011,31,19,65
1012,31,20,-21
1013,31,21,-3
1014,31,22,-74
1015,31,23,-57
1016,31,24,57
1017,31,25,97
1018,31,26,-11
1019,31,27,86
1020,31,28,-8
1021,31,29,-54
1022,31,30,-9
1023,31,31,15
1024,32,0,-35
1025,32,1,88
1026,32,2,-112
1027,32,3,119
1028,32,4,-78
1029,32,5,122
1030,32,6,25
1031,32,7,62
1032,32,8,17
1033,32,9,123
1034,32,10,25
1035,32,11,-100
1036,32,12,-88
1037,32,13,-42
1038,32,14,82
1039,32,15,-38
1040,32,16,1
1041,32,17,34
1042,32,18,-126
1043,32,19,-109
1044,32,20,61
1045,32,21,-92
1046,32,22,117
1047,32,23,121
1048,32,24,-115
1049,32,25,-53
1050,32,26,84
1051,32,27,18
1052,32,28,70
1053,32,29,-49
1054,32,30,36
1055,32,31,55
1056,33,0,94
1057,33,1,70
1058,33,2,-76
1059,33,3,-80
1060,33,4,44
1061,33,5,-16
1062,33,6,86
1063,33,7,-102
1064,33,8,112
1065,33,9,121
1066,33,10,8
1067,33,11,-17
1068,33,12,38
1069,33,13,-92
1070,33,14,-31
1071,33,15,18
1072,33,16,-51
1073,33,17,-74
1074,33,18,52
1075,33,19,56
1076,33,20,-71
1077,33,21,-49
1078,33,22,55
1079,33,23,-57
1080,33,24,121
1081,33,25,124
1082,33,26,7
1083,33,27,105
1084,33,28,-93
1085,33,29,123
1086,33,30,-80
1087,33,31,-109
1088,34,0,21
1089,34,1,105
1090,34,2,109
1091,34,3,55
1092,34,4,-22
1093,34,5,70
1094,34,6,-14
1095,34,7,-105
1096,34,8,-86
1097,34,9,-9
1098,34,10,-97
1099,34,11,-30
1100,34,12,-115
1101,34,13,-72
1102,34,14,-92
1103,34,15,-16
1104,34,16,-9
1105,34,17,64
1106,34,18,105
1107,34,19,-122
1108,34,20,-120
1109,34,21,78
1110,34,22,-127
1111,34,23,-87
1112,34,24,-123
1113,34,25,-103
1114,34,26,-15
1115,34,27,49
1116,34,28,14
1117,34,29,17
1118,34,30,-57
1119,34,31,-44
1120,35,0,-5
1121,35,1,30
1122,35,2,-22
1123,35,3,83
1124,35,4,-109
1125,35,5,22
1126,35,6,-113
1127,35,7,85
1128,35,8,-65
1129,35,9,-122
1130,35,10,93
1131,35,11,2
1132,35,12,67
1133,35,13,92
1134,35,14,-59
1135,35,15,-82
1136,35,16,-4
1137,35,17,-29
1138,35,18,-68
1139,35,19,-126
1140,35,20,-114
1141,35,21,43
1142,35,22,-98
1143,35,23,-69
1144,35,24,52
1145,35,25,-43
1146,35,26,59
1147,35,27,40
1148,35,28,-88
1149,35,29,-126
1150,35,30,59
1151,35,31,68
1152,36,0,61
1153,36,1,-86
1154,36,2,-106
1155,36,3,68
1156,36,4,-81
1157,36,5,35
1158,36,6,-97
1159,36,7,15
1160,36,8,16
1161,36,9,-24
1162,36,10,31
1163,36,11,33
1164,36,12,100
1165,36,13,-41
1166,36,14,21
1167,36,15,-92
1168,36,16,66
1169,36,17,-28
1170,36,18,-82
1171,36,19,114
1172,36,20,-73
1173,36,21,-91
1174,36,22,112
1175,36,23,-81
1176,36,24,-109
1177,36,25,73
1178,36,26,-71
1179,36,27,-123
1180,36,28,-111
1181,36,29,-125
1182,36,30,97
1183,36,31,19
1184,37,0,-19
1185,37,1,-90
1186,37,2,-76
1187,37,3,-30
1188,37,4,91
1189,37,5,-115
1190,37,6,50
1191,37,7,56
1192,37,8,27
1193,37,9,12
1194,37,10,-32
1195,37,11,-56
1196,37,12,116
1197,37,13,67
1198,37,14,125
1199,37,15,-63
1200,37,16,29
1201,37,17,-122
1202,37,18,94
1203,37,19,97
1204,37,20,-5
1205,37,21,89
1206,37,22,-72
1207,37,23,-50
1208,37,24,89
1209,37,25,101
1210,37,26,-27
1211,37,27,110
1212,37,28,100
1213,37,29,25
1214,37,30,19
1215,37,31,-8
1216,38,0,-63
1217,38,1,6
1218,38,2,25
1219,38,3,-4
1220,38,4,39
1221,38,5,-71
1222,38,6,-42
1223,38,7,96
1224,38,8,-62
1225,38,9,-68
1226,38,10,-110
1227,38,11,-69
1228,38,12,-119
1229,38,13,69
1230,38,14,86
1231,38,15,-71
1232,38,16,-5
1233,38,17,75
1234,38,18,121
1235,38,19,-124
1236,38,20,122
1237,38,21,-76
1238,38,22,70
1239,38,23,-100
1240,38,24,-57
1241,38,25,16
1242,38,26,-18
1243,38,27,-56
1244,38,28,6
1245,38,29,-123
1246,38,30,67
1247,38,31,-9
1248,39,0,-47
1249,39,1,-25
1250,39,2,121
1251,39,3,6
1252,39,4,-113
1253,39,5,112
1254,39,6,20
1255,39,7,-49
1256,39,8,-33
1257,39,9,-10
1258,39,10,-32
1259,39,11,88
1260,39,12,-55
1261,39,13,112
1262,39,14,124
1263,39,15,-89
1264,39,16,-58
1265,39,17,54
1266,39,18,-104
1267,39,19,94
1268,39,20,-42
1269,39,21,88
1270,39,22,65
1271,39,23,45
1272,39,24,-66
1273,39,25,22
1274,39,26,55
1275,39,27,8
1276,39,28,6
1277,39,29,63
1278,39,30,-97
1279,39,31,33
1280,40,0,127
1281,40,1,-91
1282,40,2,-89
1283,40,3,-16
1284,40,4,-118
1285,40,5,-113
1286,40,6,-28
1287,40,7,-62
1288,40,8,56
1289,40,9,3
1290,40,10,70
1291,40,11,-74
1292,40,12,68
1293,40,13,44
1294,40,14,43
1295,40,15,-7
1296,40,16,49
1297,40,17,74
1298,40,18,7
1299,40,19,-51
1300,40,20,4
1301,40,21,-125
1302,40,22,-121
1303,40,23,-118
1304,40,24,-98
1305,40,25,19
1306,40,26,112
1307,40,27,-27
1308,40,28,43
1309,40,29,18
1310,40,30,21
1311,40,31,-61
1312,41,0,-125
1313,41,1,-125
1314,41,2,-91
1315,41,3,-105
1316,41,4,-2
1317,41,5,2
1318,41,6,-68
1319,41,7,107
1320,41,8,-14
1321,41,9,-102
1322,41,10,90
1323,41,11,49
1324,41,12,-12
1325,41,13,-23
1326,41,14,-70
1327,41,15,-51
1328,41,16,-12
1329,41,17,72
1330,41,18,55
1331,41,19,111
1332,41,20,25
1333,41,21,64
1334,41,22,-57
1335,41,23,-28
1336,41,24,66
1337,41,25,-9
1338,41,26,-13
1339,41,27,-102
1340,41,28,-119
1341,41,29,122
1342,41,30,29
1343,41,31,-5
1344,42,0,-17
1345,42,1,14
1346,42,2,-44
1347,42,3,-65
1348,42,4,8
1349,42,5,-20
1350,42,6,-47
1351,42,7,38
1352,42,8,49
1353,42,9,-102
1354,42,10,-114
1355,42,11,95
1356,42,12,101
1357,42,13,58
1358,42,14,7
1359,42,15,-76
1360,42,16,110
1361,42,17,35
1362,42,18,-34
1363,42,19,73
1364,42,20,-31
1365,42,21,29
1366,42,22,11
1367,42,23,-29
1368,42,24,37
1369,42,25,-98
1370,42,26,-39
1371,42,27,60
1372,42,28,-3
1373,42,29,81
1374,42,30,81
1375,42,31,-7
1376,43,0,-111
1377,43,1,-54
1378,43,2,-78
1379,43,3,-14
1380,43,4,97
1381,43,5,-22
1382,43,6,-92
1383,43,7,64
1384,43,8,62
1385,43,9,-17
1386,43,10,-31
1387,43,11,10
1388,43,12,-123
1389,43,13,95
1390,43,14,-6
1391,43,15,3
1392,43,16,-119
1393,43,17,43
1394,43,18,-67
1395,43,19,24
1396,43,20,122
1397,43,21,21
1398,43,22,-96
1399,43,23,71
1400,43,24,29
1401,43,25,63
1402,43,26,-125
1403,43,27,44
1404,43,28,12
1405,43,29,-73
1406,43,30,48
1407,43,31,7
1408,44,0,73
1409,44,1,-16
1410,44,2,-61
1411,44,3,-82
1412,44,4,-49
1413,44,5,-84
1414,44,6,87
1415,44,7,68
1416,44,8,77
1417,44,9,97
1418,44,10,8
1419,44,11,-54
1420,44,12,1
1421,44,13,-97
1422,44,14,87
1423,44,15,-33
1424,44,16,-29
1425,44,17,7
1426,44,18,-50
1427,44,19,-8
1428,44,20,99
1429,44,21,-75
1430,44,22,-12
1431,44,23,27
1432,44,24,73
1433,44,25,63
1434,44,26,-37
1435,44,27,-28
1436,44,28,-64
1437,44,29,72
1438,44,30,48
1439,44,31,65
1440,45,0,59
1441,45,1,43
1442,45,2,-60
1443,45,3,90
1444,45,4,-76
1445,45,5,-99
1446,45,6,-73
1447,45,7,-101
1448,45,8,-81
1449,45,9,-74
1450,45,10,48
1451,45,11,49
1452,45,12,46
1453,45,13,118
1454,45,14,-105
1455,45,15,25
1456,45,16,-108
1457,45,17,-124
1458,45,18,11
1459,45,19,-64
1460,45,20,-64
1461,45,21,-93
1462,45,22,-100
1463,45,23,-105
1464,45,24,116
1465,45,25,41
1466,45,26,-74
1467,45,27,-44
1468,45,28,39
1469,45,29,41
1470,45,30,90
1471,45,31,-46
1472,46,0,-2
1473,46,1,-98
1474,46,2,89
1475,46,3,27
1476,46,4,-45
1477,46,5,-125
1478,46,6,27
1479,46,7,-55
1480,46,8,-29
1481,46,9,-119
1482,46,10,-15
1483,46,11,-84
1484,46,12,-25
1485,46,13,-49
1486,46,14,-6
1487,46,15,11
1488,46,16,-43
1489,46,17,5
1490,46,18,108
1491,46,19,29
1492,46,20,-22
1493,46,21,-117
1494,46,22,-55
1495,46,23,86
1496,46,24,-39
1497,46,25,-62
1498,46,26,19
1499,46,27,69
1500,46,28,60
1501,46,29,36
1502,46,30,42
1503,46,31,-4
1504,47,0,106
1505,47,1,-82
1506,47,2,30
1507,47,3,120
1508,47,4,-78
1509,47,5,-63
1510,47,6,-71
1511,47,7,-74
1512,47,8,5
1513,47,9,59
1514,47,10,-46
1515,47,11,-109
1516,47,12,14
1517,47,13,-69
1518,47,14,113
1519,47,15,116
1520,47,16,-76
1521,47,17,-29
1522,47,18,45
1523,47,19,118
1524,47,20,113
1525,47,21,25
1526,47,22,14
1527,47,23,-63
1528,47,24,81
1529,47,25,-91
1530,47,26,73
1531,47,27,72
1532,47,28,-15
1533,47,29,-6
1534,47,30,-101
1535,47,31,-59
