idx,word_addr,lane,value
148,4,20,-4442
149,4,21,-6435
150,4,22,-5503
151,4,23,14246
152,4,24,-11117
153,4,25,-14853
154,4,26,4881
155,4,27,23728
156,4,28,-25594
157,4,29,16002
158,4,30,-28881
159,4,31,-12575
160,5,0,-21775
161,5,1,26943
162,5,2,24936
163,5,3,-7672
164,5,4,-24803
165,5,5,2054
166,5,6,5172
167,5,7,-4793
168,5,8,4353
169,5,9,-19420
170,5,10,25423
171,5,11,1094
172,5,12,4577
173,5,13,5978
174,5,14,28454
175,5,15,14953
176,5,16,-13634
177,5,17,-7046
178,5,18,-3519
179,5,19,-23928
180,5,20,19283
181,5,21,1749
182,5,22,-12614
183,5,23,14643
184,5,24,-13219
185,5,25,-29652
186,5,26,-18112
187,5,27,7874
188,5,28,11069
189,5,29,4427
190,5,30,5178
191,5,31,22795
192,6,0,-12710
193,6,1,15009
194,6,2,-10296
195,6,3,7966
196,6,4,31186
197,6,5,-13809
198,6,6,-11810
199,6,7,-22226
200,6,8,-3134
201,6,9,-26101
202,6,10,18296
203,6,11,32240
204,6,12,16310
205,6,13,-9980
206,6,14,21217
207,6,15,21397
208,6,16,13840
209,6,17,22870
210,6,18,20536
211,6,19,24687
212,6,20,28217
213,6,21,9901
214,6,22,-32249
215,6,23,-18779
216,6,24,-16947
217,6,25,-17926
218,6,26,26737
219,6,27,26745
220,6,28,3011
221,6,29,-13108
222,6,30,13011
223,6,31,-17617
224,7,0,-8334
225,7,1,-32405
226,7,2,-18195
227,7,3,-18032
228,7,4,-16880
229,7,5,-30067
230,7,6,5432
231,7,7,31240
232,7,8,-4782
233,7,9,-29127
234,7,10,-30734
235,7,11,3647
236,7,12,3269
237,7,13,16465
238,7,14,12017
239,7,15,31467
240,7,16,-14240
241,7,17,11233
242,7,18,27328
243,7,19,-21097
244,7,20,20865
245,7,21,-1516
246,7,22,-5582
247,7,23,-9712
248,7,24,19443
249,7,25,-2569
250,7,26,-17126
251,7,27,-19284
252,7,28,17305
253,7,29,4921
254,7,30,21083
255,7,31,4431
256,8,0,1012
257,8,1,-9049
258,8,2,27452
259,8,3,9873
260,8,4,-4244
261,8,5,-18616
262,8,6,14686
263,8,7,30429
264,8,8,11534
265,8,9,-14501
266,8,10,25072
267,8,11,13321
268,8,12,-14900
269,8,13,-5457
270,8,14,21290
271,8,15,-20809
272,8,16,-12529
273,8,17,-23299
274,8,18,30774
275,8,19,-25811
276,8,20,-29909
277,8,21,19694
278,8,22,9176
279,8,23,-25655
280,8,24,31755
281,8,25,-13745
282,8,26,8388
283,8,27,-18522
284,8,28,-6133
285,8,29,-18549
286,8,30,-6218
287,8,31,5996
288,9,0,30338
289,9,1,32427
290,9,2,9831
291,9,3,32662
292,9,4,30361
293,9,5,-24434
294,9,6,20392
295,9,7,-30793
296,9,8,-7101
297,9,9,-22831
298,9,10,3157
299,9,11,-12384
300,9,12,-31749
301,9,13,-2815
302,9,14,-24294
303,9,15,-17137
304,9,16,-12675
305,9,17,29264
306,9,18,-16837
307,9,19,11116
308,9,20,-8209
309,9,21,11938
310,9,22,-20164
311,9,23,-1109
312,9,24,-29100
313,9,25,14395
314,9,26,-15648
315,9,27,2609
316,9,28,6550
317,9,29,-1788
318,9,30,5379
319,9,31,2370
320,10,0,-12217
321,10,1,-2482
322,10,2,582
323,10,3,8336
324,10,4,23616
325,10,5,-7234
326,10,6,17099
327,10,7,11375
328,10,8,9968
329,10,9,27152
330,10,10,31963
331,10,11,-15
332,10,12,-30654
333,10,13,-10899
334,10,14,23825
335,10,15,-19334
336,10,16,-20285
337,10,17,14083
338,10,18,17397
339,10,19,-27002
340,10,20,-12969
341,10,21,27421
342,10,22,30716
343,10,23,3627
344,10,24,4952
345,10,25,21577
346,10,26,1754
347,10,27,-15263
348,10,28,3145
349,10,29,12804
350,10,30,30840
351,10,31,32238
352,11,0,-29247
353,11,1,24398
354,11,2,17635
355,11,3,-28007
356,11,4,9694
357,11,5,-23368
358,11,6,24729
359,11,7,-22518
360,11,8,-1404
361,11,9,-20689
362,11,10,-9456
363,11,11,-22157
364,11,12,24503
365,11,13,-13455
366,11,14,21831
367,11,15,-16353
368,11,16,-20179
369,11,17,-20981
370,11,18,-25073
371,11,19,19732
372,11,20,28259
373,11,21,-4168
374,11,22,32762
375,11,23,-12343
376,11,24,-19228
377,11,25,32124
378,11,26,26660
379,11,27,18281
380,11,28,967
381,11,29,-22574
382,11,30,10404
383,11,31,7580
384,12,0,-17830
385,12,1,-10529
386,12,2,-3953
387,12,3,-31393
388,12,4,28848
389,12,5,23357
390,12,6,16439
391,12,7,-22820
392,12,8,-257
393,12,9,-15898
394,12,10,32533
395,12,11,-3942
396,12,12,-28883
397,12,13,13885
398,12,14,-24448
399,12,15,-23028
400,12,16,-3606
401,12,17,-7622
402,12,18,-13506
403,12,19,11283
404,12,20,-15860
405,12,21,-31295
406,12,22,8025
407,12,23,3948
408,12,24,5735
409,12,25,-32327
410,12,26,-9315
411,12,27,-8830
412,12,28,3645
413,12,29,-16254
414,12,30,12026
415,12,31,-12047
416,13,0,-16643
417,13,1,-15565
418,13,2,-7278
419,13,3,20213
420,13,4,27510
421,13,5,28566
422,13,6,14268
423,13,7,-4900
424,13,8,-16178
425,13,9,-16913
426,13,10,28568
427,13,11,-10956
428,13,12,8567
429,13,13,21228
430,13,14,-4313
431,13,15,-15190
432,13,16,-30527
433,13,17,22038
434,13,18,28281
435,13,19,20922
436,13,20,18686
437,13,21,20239
438,13,22,-30507
439,13,23,-6925
440,13,24,26088
441,13,25,-882
442,13,26,29306
443,13,27,-9339
444,13,28,31514
445,13,29,-11548
446,13,30,25321
447,13,31,25609
448,14,0,-20832
449,14,1,-21820
450,14,2,-18102
451,14,3,2546
452,14,4,-6723
453,14,5,17531
454,14,6,6120
455,14,7,4996
456,14,8,27557
457,14,9,20017
458,14,10,27631
459,14,11,14339
460,14,12,27660
461,14,13,19547
462,14,14,-19767
463,14,15,21477
464,14,16,3874
465,14,17,24617
466,14,18,-25524
467,14,19,29295
468,14,20,-13787
469,14,21,-8332
470,14,22,16227
471,14,23,-16567
472,14,24,9520
473,14,25,-29927
474,14,26,13633
475,14,27,-13993
476,14,28,-24855
477,14,29,-23196
478,14,30,-8569
479,14,31,-29363
480,15,0,-13048
481,15,1,16075
482,15,2,11077
483,15,3,-2738
484,15,4,-21424
485,15,5,-17622
486,15,6,30833
487,15,7,-2507
488,15,8,-3559
489,15,9,24664
490,15,10,22112
491,15,11,7133
492,15,12,-19977
493,15,13,-13105
494,15,14,-7171
495,15,15,18990
496,15,16,5566
497,15,17,10749
498,15,18,4507
499,15,19,-19539
500,15,20,9795
501,15,21,16224
502,15,22,25576
503,15,23,12037
504,15,24,31905
505,15,25,-13611
506,15,26,-20618
507,15,27,-25325
508,15,28,27895
509,15,29,-31815
510,15,30,-14807
511,15,31,-9311
512,16,0,-7226
513,16,1,9717
514,16,2,-21505
515,16,3,17335
516,16,4,-10285
517,16,5,-29482
518,16,6,-12560
519,16,7,-21180
520,16,8,-79
521,16,9,9623
522,16,10,9685
523,16,11,17515
524,16,12,26927
525,16,13,6796
526,16,14,1872
527,16,15,15598
528,16,16,-2997
529,16,17,-23553
530,16,18,-591
531,16,19,23085
532,16,20,-10517
533,16,21,-500
534,16,22,-1622
535,16,23,-10334
536,16,24,26418
537,16,25,-29458
538,16,26,-20834
539,16,27,-29729
540,16,28,25793
541,16,29,-3364
542,16,30,4292
543,16,31,31822
544,17,0,-4320
545,17,1,27234
546,17,2,4475
547,17,3,-29001
548,17,4,21182
549,17,5,-21675
550,17,6,-22034
551,17,7,-16851
552,17,8,3734
553,17,9,6697
554,17,10,28723
555,17,11,-28591
556,17,12,-11041
557,17,13,6517
558,17,14,-18253
559,17,15,-22788
560,17,16,-29676
561,17,17,3855
562,17,18,12283
563,17,19,18936
564,17,20,-1209
565,17,21,-31102
566,17,22,-2067
567,17,23,692
568,17,24,-3389
569,17,25,-22606
570,17,26,23038
571,17,27,-183
572,17,28,5657
573,17,29,2699
574,17,30,20815
575,17,31,15939
576,18,0,-5765
577,18,1,19293
578,18,2,26582
579,18,3,27577
580,18,4,17436
581,18,5,26968
582,18,6,-24639
583,18,7,7663
584,18,8,2294
585,18,9,-2454
586,18,10,-18117
587,18,11,21460
588,18,12,4773
589,18,13,17883
590,18,14,-18683
591,18,15,31812
592,18,16,13001
593,18,17,-31247
594,18,18,-32240
595,18,19,-31145
596,18,20,-12173
597,18,21,19333
598,18,22,-1270
599,18,23,-1177
600,18,24,8735
601,18,25,-26253
602,18,26,-4851
603,18,27,-26360
604,18,28,25842
605,18,29,-22442
606,18,30,-4478
607,18,31,-24785
608,19,0,4883
609,19,1,-29646
610,19,2,21524
611,19,3,-15924
612,19,4,12976
613,19,5,24560
614,19,6,28758
615,19,7,-25490
616,19,8,-29223
617,19,9,-13344
618,19,10,28477
619,19,11,20519
620,19,12,4788
621,19,13,25732
622,19,14,-15312
623,19,15,19537
624,19,16,4875
625,19,17,17848
626,19,18,11861
627,19,19,-7603
628,19,20,-23385
629,19,21,-5658
630,19,22,26521
631,19,23,-20866
632,19,24,-28750
633,19,25,-21347
634,19,26,11090
635,19,27,-28729
636,19,28,-23141
637,19,29,-25699
638,19,30,-27631
639,19,31,-17884
640,20,0,22395
641,20,1,-11439
642,20,2,21854
643,20,3,9105
644,20,4,4886
645,20,5,3041
646,20,6,-23062
647,20,7,-25478
648,20,8,31662
649,20,9,17761
650,20,10,576
651,20,11,-17543
652,20,12,-14222
653,20,13,-1367
654,20,14,-14310
655,20,15,14572
656,20,16,19046
657,20,17,13307
658,20,18,-18670
659,20,19,-14621
660,20,20,5052
661,20,21,-4172
662,20,22,-21698
663,20,23,26841
664,20,24,8017
665,20,25,26523
666,20,26,3652
667,20,27,5504
668,20,28,-32569
669,20,29,27378
670,20,30,19304
671,20,31,4022
672,21,0,2982
673,21,1,-25080
674,21,2,-32246
675,21,3,25641
676,21,4,-2049
677,21,5,5100
678,21,6,26552
679,21,7,-28040
680,21,8,-20118
681,21,9,-22794
682,21,10,-11582
683,21,11,-3471
684,21,12,1239
685,21,13,-31392
686,21,14,-28781
687,21,15,-31575
688,21,16,26280
689,21,17,-14579
690,21,18,26891
691,21,19,-26235
692,21,20,-30360
693,21,21,-16306
694,21,22,-9699
695,21,23,12492
696,21,24,-5187
697,21,25,-19251
698,21,26,8764
699,21,27,7642
700,21,28,-6650
701,21,29,-17076
702,21,30,-3679
703,21,31,5771
704,22,0,-337
705,22,1,19631
706,22,2,32699
707,22,3,-83
708,22,4,30032
709,22,5,-31606
710,22,6,25778
711,22,7,-11741
712,22,8,3301
713,22,9,19232
714,22,10,-26422
715,22,11,-13157
716,22,12,-4470
717,22,13,-8070
718,22,14,22504
719,22,15,26968
720,22,16,31187
721,22,17,17191
722,22,18,-20899
723,22,19,21087
724,22,20,-28177
725,22,21,21862
726,22,22,1561
727,22,23,25828
728,22,24,28718
729,22,25,28670
730,22,26,31687
731,22,27,25239
732,22,28,2557
733,22,29,7503
734,22,30,-6750
735,22,31,-14355
736,23,0,19626
737,23,1,-20036
738,23,2,-6134
739,23,3,-6284
740,23,4,18466
741,23,5,-5559
742,23,6,-15338
743,23,7,5904
744,23,8,2060
745,23,9,482
746,23,10,10745
747,23,11,2775
748,23,12,5561
749,23,13,-7966
750,23,14,-15795
751,23,15,31860
752,23,16,27488
753,23,17,-30902
754,23,18,9225
755,23,19,-8859
756,23,20,32053
757,23,21,-15789
758,23,22,31208
759,23,23,24999
760,23,24,13504
761,23,25,16825
762,23,26,-2872
763,23,27,-20338
764,23,28,4088
765,23,29,-32403
766,23,30,17120
767,23,31,7459
768,24,0,24556
769,24,1,-21499
770,24,2,27787
771,24,3,-14075
772,24,4,-11502
773,24,5,-19223
774,24,6,-7494
775,24,7,28333
776,24,8,31818
777,24,9,-6119
778,24,10,-15961
779,24,11,-28792
780,24,12,-24071
781,24,13,17719
782,24,14,-21862
783,24,15,29809
784,24,16,5635
785,24,17,25611
786,24,18,-26330
787,24,19,11149
788,24,20,18820
789,24,21,-13015
790,24,22,-5409
791,24,23,12351
792,24,24,-18640
793,24,25,-8077
794,24,26,11904
795,24,27,17513
796,24,28,10762
797,24,29,-10763
798,24,30,-24520
799,24,31,31134
800,25,0,-25246
801,25,1,1558
802,25,2,-27419
803,25,3,32125
804,25,4,20043
805,25,5,28397
806,25,6,16837
807,25,7,-16550
808,25,8,173
809,25,9,-29140
810,25,10,-5993
811,25,11,6216
812,25,12,2322
813,25,13,-25070
814,25,14,3935
815,25,15,-13473
816,25,16,1174
817,25,17,18243
818,25,18,-14898
819,25,19,11527
820,25,20,6953
821,25,21,31845
822,25,22,-16896
823,25,23,16167
824,25,24,-6496
825,25,25,27356
826,25,26,11761
827,25,27,19540
828,25,28,-784
829,25,29,-25671
830,25,30,-14547
831,25,31,10231
832,26,0,3844
833,26,1,-5518
834,26,2,-7838
835,26,3,-17846
836,26,4,9996
837,26,5,-18723
838,26,6,-29601
839,26,7,2605
840,26,8,18966
841,26,9,16323
842,26,10,-24415
843,26,11,-6257
844,26,12,7947
845,26,13,7085
846,26,14,-32622
847,26,15,26781
848,26,16,9041
849,26,17,-23017
850,26,18,26639
851,26,19,13494
852,26,20,20110
853,26,21,20243
854,26,22,2138
855,26,23,17392
856,26,24,-19621
857,26,25,-24127
858,26,26,-2192
859,26,27,-16075
860,26,28,-13525
861,26,29,22141
862,26,30,15197
863,26,31,-31945
864,27,0,15724
865,27,1,-10337
866,27,2,-5998
867,27,3,-25581
868,27,4,-1312
869,27,5,-24556
870,27,6,-26578
871,27,7,-7884
872,27,8,5823
873,27,9,-2496
874,27,10,26477
875,27,11,-24631
876,27,12,-12243
877,27,13,-19070
878,27,14,-1082
879,27,15,24228
880,27,16,17963
881,27,17,20710
882,27,18,-26083
883,27,19,-1322
884,27,20,26631
885,27,21,560
886,27,22,24198
887,27,23,-29978
888,27,24,-29131
889,27,25,-13822
890,27,26,2590
891,27,27,-18333
892,27,28,-14042
893,27,29,12834
894,27,30,-1627
895,27,31,31367
896,28,0,-4919
897,28,1,10268
898,28,2,-6874
899,28,3,-14049
900,28,4,-13475
901,28,5,-16707
902,28,6,-20640
903,28,7,-13297
904,28,8,9045
905,28,9,-23805
906,28,10,11111
907,28,11,-13682
908,28,12,-25239
909,28,13,-1011
910,28,14,23277
911,28,15,-24646
912,28,16,15983
913,28,17,225
914,28,18,-27348
915,28,19,-18158
916,28,20,-5933
917,28,21,27337
918,28,22,18229
919,28,23,-24883
920,28,24,-23346
921,28,25,-3873
922,28,26,-8784
923,28,27,23317
924,28,28,11408
925,28,29,27009
926,28,30,28548
927,28,31,-5531
928,29,0,-31670
929,29,1,-618
930,29,2,-12139
931,29,3,29087
932,29,4,-2038
933,29,5,-11393
934,29,6,1221
935,29,7,-18843
936,29,8,12576
937,29,9,1129
938,29,10,29429
939,29,11,16271
940,29,12,-29494
941,29,13,-23612
942,29,14,-14943
943,29,15,-2905
944,29,16,-12476
945,29,17,23941
946,29,18,13071
947,29,19,-2817
948,29,20,-31497
949,29,21,-12611
950,29,22,22864
951,29,23,28444
952,29,24,-20996
953,29,25,-27447
954,29,26,11718
955,29,27,-30539
956,29,28,6287
957,29,29,-4931
958,29,30,-21329
959,29,31,767
960,30,0,-30199
961,30,1,-5377
962,30,2,-28870
963,30,3,-21775
964,30,4,-22874
965,30,5,-24070
966,30,6,-32692
967,30,7,25095
968,30,8,13892
969,30,9,8500
970,30,10,17245
971,30,11,5352
972,30,12,-13155
973,30,13,16353
974,30,14,4598
975,30,15,9963
976,30,16,-32206
977,30,17,-17404
978,30,18,19342
979,30,19,-19212
980,30,20,-15901
981,30,21,-2055
982,30,22,26518
983,30,23,-27547
984,30,24,-17883
985,30,25,15958
986,30,26,-20182
987,30,27,26290
988,30,28,-9090
989,30,29,5827
990,30,30,8792
991,30,31,8222
992,31,0,-5278
993,31,1,12242
994,31,2,-14342
995,31,3,358
996,31,4,-19365
997,31,5,17741
998,31,6,-23132
999,31,7,9879
1000,31,8,26487
1001,31,9,8930
1002,31,10,-19892
1003,31,11,29374
1004,31,12,-12073
1005,31,13,31865
1006,31,14,-29826
1007,31,15,11256
1008,31,16,-26258
1009,31,17,19850
1010,31,18,10552
1011,31,19,-26039
1012,31,20,-3583
1013,31,21,-11969
1014,31,22,19481
1015,31,23,-31015
1016,31,24,-9229
1017,31,25,20562
1018,31,26,-1561
1019,31,27,9727
1020,31,28,-29891
1021,31,29,-26905
1022,31,30,2813
1023,31,31,-18322
1024,32,0,24100
1025,32,1,32105
1026,32,2,-1257
1027,32,3,8109
1028,32,4,-8945
1029,32,5,31401
1030,32,6,-21884
1031,32,7,-31085
1032,32,8,-4422
1033,32,9,-9871
1034,32,10,13272
1035,32,11,-2230
1036,32,12,-30341
1037,32,13,-26157
1038,32,14,32049
1039,32,15,27250
1040,32,16,251
1041,32,17,32397
1042,32,18,4010
1043,32,19,23265
1044,32,20,-23633
1045,32,21,18333
1046,32,22,32691
1047,32,23,-8689
1048,32,24,4889
1049,32,25,-31880
1050,32,26,-13003
1051,32,27,-7274
1052,32,28,-24385
1053,32,29,4102
1054,32,30,-18546
1055,32,31,-1981
1056,33,0,-7540
1057,33,1,-11825
1058,33,2,9269
1059,33,3,-2478
1060,33,4,-11021
1061,33,5,17148
1062,33,6,-28996
1063,33,7,-16120
1064,33,8,9881
1065,33,9,23207
1066,33,10,28727
1067,33,11,-8714
1068,33,12,-1156
1069,33,13,1790
1070,33,14,-15362
1071,33,15,5798
1072,33,16,20103
1073,33,17,8481
1074,33,18,-14299
1075,33,19,4059
1076,33,20,18323
1077,33,21,4949
1078,33,22,25548
1079,33,23,-22789
1080,33,24,-9292
1081,33,25,15432
1082,33,26,25503
1083,33,27,-18895
1084,33,28,-25204
1085,33,29,25019
1086,33,30,9094
1087,33,31,31191
1088,34,0,26749
1089,34,1,10865
1090,34,2,22376
1091,34,3,13360
1092,34,4,4727
1093,34,5,-1885
1094,34,6,9523
1095,34,7,-15103
1096,34,8,25651
1097,34,9,-31134
1098,34,10,4518
1099,34,11,-32128
1100,34,12,-7465
1101,34,13,-18046
1102,34,14,-16673
1103,34,15,-26836
1104,34,16,30931
1105,34,17,-8729
1106,34,18,7590
1107,34,19,-15691
1108,34,20,31152
1109,34,21,5154
1110,34,22,2882
1111,34,23,28653
1112,34,24,-15467
1113,34,25,-10842
1114,34,26,16237
1115,34,27,-5431
1116,34,28,26520
1117,34,29,-30886
1118,34,30,-27746
1119,34,31,-23331
1120,35,0,-220
1121,35,1,6127
1122,35,2,-25618
1123,35,3,-28493
1124,35,4,21619
1125,35,5,-16686
1126,35,6,21339
1127,35,7,6734
1128,35,8,-29535
1129,35,9,-15130
1130,35,10,-19153
1131,35,11,-4137
1132,35,12,-25536
1133,35,13,-7741
1134,35,14,-11588
1135,35,15,5345
1136,35,16,-5908
1137,35,17,-17891
1138,35,18,12993
1139,35,19,-15018
1140,35,20,-28163
1141,35,21,-28946
1142,35,22,-3617
1143,35,23,24468
1144,35,24,26445
1145,35,25,8033
1146,35,26,-25250
1147,35,27,26697
1148,35,28,-16063
1149,35,29,-4029
1150,35,30,30256
1151,35,31,13179
1152,36,0,-23936
1153,36,1,6163
1154,36,2,18456
1155,36,3,-2097
1156,36,4,-2981
1157,36,5,24573
1158,36,6,28608
1159,36,7,20071
1160,36,8,24284
1161,36,9,-28265
1162,36,10,24053
1163,36,11,16023
1164,36,12,12273
1165,36,13,9061
1166,36,14,-781
1167,36,15,7944
1168,36,16,24509
1169,36,17,-21324
1170,36,18,24880
1171,36,19,19437
1172,36,20,-13969
1173,36,21,-12451
1174,36,22,15446
1175,36,23,7939
1176,36,24,19436
1177,36,25,25896
1178,36,26,20536
1179,36,27,-23569
1180,36,28,-26884
1181,36,29,-25522
1182,36,30,8669
1183,36,31,-29643
1184,37,0,3254
1185,37,1,-17479
1186,37,2,-28162
1187,37,3,-15592
1188,37,4,-2905
1189,37,5,19099
1190,37,6,30676
1191,37,7,-24571
1192,37,8,-9869
1193,37,9,12719
1194,37,10,-30468
1195,37,11,23110
1196,37,12,-3312
1197,37,13,-4941
1198,37,14,-24084
1199,37,15,20724
1200,37,16,8654
1201,37,17,-18951
1202,37,18,-27529
1203,37,19,29395
1204,37,20,-14336
1205,37,21,9533
1206,37,22,23263
1207,37,23,-22305
1208,37,24,2794
1209,37,25,10401
1210,37,26,-18689
1211,37,27,15370
1212,37,28,-6492
1213,37,29,5318
1214,37,30,9384
1215,37,31,21298
1216,38,0,3103
1217,38,1,32703
1218,38,2,20522
1219,38,3,-26770
1220,38,4,5287
1221,38,5,28537
1222,38,6,15155
1223,38,7,-22757
1224,38,8,31602
1225,38,9,11269
1226,38,10,-4745
1227,38,11,-7967
1228,38,12,21360
1229,38,13,8885
1230,38,14,-11610
1231,38,15,-20284
1232,38,16,1349
1233,38,17,13771
1234,38,18,-4122
1235,38,19,17778
1236,38,20,-30304
1237,38,21,-30925
1238,38,22,-20551
1239,38,23,1010
1240,38,24,-29105
1241,38,25,-804
1242,38,26,-971
1243,38,27,-402
1244,38,28,-32455
1245,38,29,27445
1246,38,30,-29811
1247,38,31,28078
1248,39,0,-13576
1249,39,1,29280
1250,39,2,14450
1251,39,3,-17422
1252,39,4,-1960
1253,39,5,-8386
1254,39,6,-30788
1255,39,7,29824
1256,39,8,-13826
1257,39,9,5258
1258,39,10,10433
1259,39,11,23353
1260,39,12,-21960
1261,39,13,27396
1262,39,14,-6033
1263,39,15,32002
1264,39,16,29814
1265,39,17,-6966
1266,39,18,-14350
1267,39,19,26672
1268,39,20,21538
1269,39,21,-22906
1270,39,22,-9235
1271,39,23,-3705
1272,39,24,18787
1273,39,25,6109
1274,39,26,30262
1275,39,27,-2255
1276,39,28,-27004
1277,39,29,3253
1278,39,30,-25505
1279,39,31,14889
1280,40,0,30921
1281,40,1,14749
1282,40,2,-23391
1283,40,3,-10538
1284,40,4,18666
1285,40,5,28770
1286,40,6,13197
1287,40,7,31750
1288,40,8,-5720
1289,40,9,-30664
1290,40,10,-22906
1291,40,11,-3099
1292,40,12,-2052
1293,40,13,-1137
1294,40,14,13252
1295,40,15,15041
1296,40,16,-8581
1297,40,17,17643
1298,40,18,12285
1299,40,19,845
1300,40,20,-31964
1301,40,21,-27902
1302,40,22,17829
1303,40,23,24183
1304,40,24,-14149
1305,40,25,12025
1306,40,26,28339
1307,40,27,15723
1308,40,28,322
1309,40,29,-20027
1310,40,30,-30532
1311,40,31,-75
1312,41,0,-17019
1313,41,1,13435
1314,41,2,16815
1315,41,3,5795
1316,41,4,2
1317,41,5,-24210
1318,41,6,2557
1319,41,7,-22673
1320,41,8,7786
1321,41,9,-22051
1322,41,10,-1199
1323,41,11,21921
1324,41,12,-7061
1325,41,13,26570
1326,41,14,19143
1327,41,15,1039
1328,41,16,18797
1329,41,17,-17680
1330,41,18,-27863
1331,41,19,-3123
1332,41,20,-27355
1333,41,21,15221
1334,41,22,21965
1335,41,23,19047
1336,41,24,-7970
1337,41,25,29145
1338,41,26,-8115
1339,41,27,-11043
1340,41,28,-12325
1341,41,29,-26176
1342,41,30,-32176
1343,41,31,-13656
1344,42,0,-25558
1345,42,1,30358
1346,42,2,-21052
1347,42,3,-20162
1348,42,4,-33
1349,42,5,-6745
1350,42,6,-17157
1351,42,7,-19538
1352,42,8,-29713
1353,42,9,22424
1354,42,10,7984
1355,42,11,21652
1356,42,12,-31080
1357,42,13,26648
1358,42,14,-28547
1359,42,15,18312
1360,42,16,-31601
1361,42,17,-18791
1362,42,18,22832
1363,42,19,-20252
1364,42,20,-18903
1365,42,21,-15568
1366,42,22,32512
1367,42,23,25100
1368,42,24,32702
1369,42,25,-16661
1370,42,26,10495
1371,42,27,14041
1372,42,28,-32509
1373,42,29,-14489
1374,42,30,12047
1375,42,31,15062
1376,43,0,15742
1377,43,1,-31244
1378,43,2,28819
1379,43,3,-19570
1380,43,4,25219
1381,43,5,22230
1382,43,6,22281
1383,43,7,-6460
1384,43,8,-31851
1385,43,9,3485
1386,43,10,-21946
1387,43,11,-22382
1388,43,12,-24438
1389,43,13,14203
1390,43,14,28155
1391,43,15,31587
1392,43,16,-17453
1393,43,17,2119
1394,43,18,-27405
1395,43,19,-16449
1396,43,20,-19896
1397,43,21,-27819
1398,43,22,-4431
1399,43,23,-6062
1400,43,24,-25317
1401,43,25,-6364
1402,43,26,20907
1403,43,27,4004
1404,43,28,29123
1405,43,29,-17653
1406,43,30,-7601
1407,43,31,-8036
1408,44,0,17034
1409,44,1,-19994
1410,44,2,29967
1411,44,3,-15844
1412,44,4,12735
1413,44,5,-10879
1414,44,6,5027
1415,44,7,-3459
1416,44,8,5157
1417,44,9,-5144
1418,44,10,120
1419,44,11,13583
1420,44,12,7601
1421,44,13,-21445
1422,44,14,1060
1423,44,15,-27483
1424,44,16,-8338
1425,44,17,-424
1426,44,18,21409
