idx,word_addr,lane,value
347,10,27,102
348,10,28,90
349,10,29,124
350,10,30,69
351,10,31,126
352,11,0,66
353,11,1,-20
354,11,2,108
355,11,3,17
356,11,4,1
357,11,5,110
358,11,6,-32
359,11,7,5
360,11,8,-17
361,11,9,79
362,11,10,-38
363,11,11,-17
364,11,12,-100
365,11,13,29
366,11,14,75
367,11,15,-10
368,11,16,-11
369,11,17,94
370,11,18,-82
371,11,19,60
372,11,20,-74
373,11,21,-67
374,11,22,-119
375,11,23,92
376,11,24,100
377,11,25,79
378,11,26,-112
379,11,27,-109
380,11,28,41
381,11,29,-13
382,11,30,-52
383,11,31,25
384,12,0,126
385,12,1,42
386,12,2,-44
387,12,3,26
388,12,4,91
389,12,5,3
390,12,6,41
391,12,7,7
392,12,8,-49
393,12,9,59
394,12,10,34
395,12,11,35
396,12,12,-4
397,12,13,-18
398,12,14,26
399,12,15,-96
400,12,16,46
401,12,17,11
402,12,18,74
403,12,19,-5
404,12,20,50
405,12,21,-108
406,12,22,17
407,12,23,9
408,12,24,-118
409,12,25,-113
410,12,26,-53
411,12,27,86
412,12,28,27
413,12,29,-91
414,12,30,116
415,12,31,88
416,13,0,-10
417,13,1,-27
418,13,2,-59
419,13,3,97
420,13,4,-3
421,13,5,-78
422,13,6,42
423,13,7,-101
424,13,8,34
425,13,9,10
426,13,10,-81
427,13,11,-119
428,13,12,-29
429,13,13,-127
430,13,14,71
431,13,15,-48
432,13,16,98
433,13,17,121
434,13,18,60
435,13,19,-89
436,13,20,-64
437,13,21,-104
438,13,22,104
439,13,23,87
440,13,24,-98
441,13,25,28
442,13,26,29
443,13,27,-112
444,13,28,-113
445,13,29,-68
446,13,30,25
447,13,31,-33
448,14,0,77
449,14,1,-42
450,14,2,117
451,14,3,-77
452,14,4,-59
453,14,5,-73
454,14,6,108
455,14,7,122
456,14,8,-100
457,14,9,-54
458,14,10,34
459,14,11,88
460,14,12,-94
461,14,13,-60
462,14,14,-126
463,14,15,-31
464,14,16,-110
465,14,17,-70
466,14,18,9
467,14,19,86
468,14,20,-60
469,14,21,-63
470,14,22,119
471,14,23,-32
472,14,24,-73
473,14,25,116
474,14,26,44
475,14,27,40
476,14,28,-17
477,14,29,57
478,14,30,33
479,14,31,-121
480,15,0,37
481,15,1,47
482,15,2,126
483,15,3,49
484,15,4,-124
485,15,5,-2
486,15,6,93
487,15,7,37
488,15,8,3
489,15,9,-114
490,15,10,56
491,15,11,-41
492,15,12,-54
493,15,13,25
494,15,14,-95
495,15,15,107
496,15,16,-49
497,15,17,-38
498,15,18,-81
499,15,19,55
500,15,20,-51
501,15,21,-39
502,15,22,-32
503,15,23,-74
504,15,24,17
505,15,25,63
506,15,26,-27
507,15,27,-15
508,15,28,52
509,15,29,-94
510,15,30,-78
511,15,31,104
512,16,0,-86
513,16,1,-7
514,16,2,-72
515,16,3,61
516,16,4,43
517,16,5,85
518,16,6,-70
519,16,7,120
520,16,8,14
521,16,9,63
522,16,10,15
523,16,11,-42
524,16,12,49
525,16,13,-37
526,16,14,35
527,16,15,12
528,16,16,-44
529,16,17,101
530,16,18,-4
531,16,19,-100
532,16,20,21
533,16,21,63
534,16,22,-71
535,16,23,-70
536,16,24,-16
537,16,25,-75
538,16,26,-83
539,16,27,108
540,16,28,-85
541,16,29,26
542,16,30,-31
543,16,31,75
544,17,0,58
545,17,1,17
546,17,2,107
547,17,3,-59
548,17,4,-94
549,17,5,-4
550,17,6,96
551,17,7,-42
552,17,8,-65
553,17,9,115
554,17,10,9
555,17,11,-87
556,17,12,91
557,17,13,111
558,17,14,-104
559,17,15,-96
560,17,16,10
561,17,17,3
562,17,18,39
563,17,19,-84
564,17,20,-32
565,17,21,-111
566,17,22,2
567,17,23,-124
568,17,24,2
569,17,25,-125
570,17,26,-35
571,17,27,3
572,17,28,-29
573,17,29,113
574,17,30,85
575,17,31,13
576,18,0,123
577,18,1,-65
578,18,2,108
579,18,3,-8
580,18,4,83
581,18,5,-35
582,18,6,32
583,18,7,15
584,18,8,-65
585,18,9,33
586,18,10,101
587,18,11,53
588,18,12,97
589,18,13,45
590,18,14,10
591,18,15,99
592,18,16,-103
593,18,17,15
594,18,18,-42
595,18,19,-103
596,18,20,-15
597,18,21,86
598,18,22,55
599,18,23,-24
600,18,24,90
601,18,25,-5
602,18,26,-49
603,18,27,73
604,18,28,-41
605,18,29,60
606,18,30,111
607,18,31,-29
608,19,0,-54
609,19,1,104
610,19,2,94
611,19,3,22
612,19,4,25
613,19,5,-88
614,19,6,31
615,19,7,62
616,19,8,-110
617,19,9,-124
618,19,10,22
619,19,11,21
620,19,12,64
621,19,13,47
622,19,14,-87
623,19,15,98
624,19,16,10
625,19,17,98
626,19,18,-76
627,19,19,117
628,19,20,-15
629,19,21,2
630,19,22,-108
631,19,23,-104
632,19,24,-106
633,19,25,-18
634,19,26,80
635,19,27,109
636,19,28,75
637,19,29,98
638,19,30,-73
639,19,31,-86
640,20,0,-116
641,20,1,-30
642,20,2,-9
643,20,3,-53
644,20,4,63
645,20,5,11
646,20,6,-32
647,20,7,78
648,20,8,-87
649,20,9,-80
650,20,10,-42
651,20,11,123
652,20,12,86
653,20,13,-12
654,20,14,51
655,20,15,118
656,20,16,-68
657,20,17,101
658,20,18,-63
659,20,19,58
660,20,20,4
661,20,21,-90
662,20,22,-14
663,20,23,-72
664,20,24,1
665,20,25,5
666,20,26,98
667,20,27,-21
668,20,28,72
669,20,29,81
670,20,30,29
671,20,31,-53
672,21,0,65
673,21,1,51
674,21,2,88
675,21,3,123
676,21,4,35
677,21,5,-75
678,21,6,-110
679,21,7,-63
680,21,8,60
681,21,9,61
682,21,10,45
683,21,11,39
684,21,12,101
685,21,13,-57
686,21,14,-116
687,21,15,-61
688,21,16,1
689,21,17,14
690,21,18,57
691,21,19,15
692,21,20,38
693,21,21,-83
694,21,22,72
695,21,23,-42
696,21,24,-123
697,21,25,87
698,21,26,53
699,21,27,-20
700,21,28,-43
701,21,29,-27
702,21,30,-119
703,21,31,-106
704,22,0,-10
705,22,1,-74
706,22,2,-54
707,22,3,126
708,22,4,108
709,22,5,-79
710,22,6,-52
711,22,7,-61
712,22,8,42
713,22,9,45
714,22,10,-52
715,22,11,-69
716,22,12,-51
717,22,13,-3
718,22,14,-39
719,22,15,7
720,22,16,-83
721,22,17,67
722,22,18,58
723,22,19,-62
724,22,20,1
725,22,21,22
726,22,22,-65
727,22,23,-42
728,22,24,62
729,22,25,-120
730,22,26,105
731,22,27,28
732,22,28,-114
733,22,29,-10
734,22,30,108
735,22,31,52
736,23,0,-7
737,23,1,35
738,23,2,-38
739,23,3,-103
740,23,4,71
741,23,5,22
742,23,6,-6
743,23,7,-89
744,23,8,-10
745,23,9,-92
746,23,10,99
747,23,11,-21
748,23,12,47
749,23,13,-45
750,23,14,-1
751,23,15,11
752,23,16,-61
753,23,17,-117
754,23,18,67
755,23,19,37
756,23,20,-6
757,23,21,14
758,23,22,-30
759,23,23,104
760,23,24,93
761,23,25,79
762,23,26,-56
763,23,27,-114
764,23,28,-109
765,23,29,54
766,23,30,-93
767,23,31,-100
768,24,0,-17
769,24,1,-68
770,24,2,118
771,24,3,-120
772,24,4,80
773,24,5,10
774,24,6,75
775,24,7,-124
776,24,8,28
777,24,9,113
778,24,10,88
779,24,11,74
780,24,12,-103
781,24,13,-103
782,24,14,1
783,24,15,18
784,24,16,47
785,24,17,20
786,24,18,-26
787,24,19,-117
788,24,20,-4
789,24,21,-91
790,24,22,-104
791,24,23,-57
792,24,24,71
793,24,25,-57
794,24,26,-36
795,24,27,60
796,24,28,-29
797,24,29,90
798,24,30,113
799,24,31,53
800,25,0,92
801,25,1,78
802,25,2,-58
803,25,3,74
804,25,4,25
805,25,5,-126
806,25,6,75
807,25,7,51
808,25,8,38
809,25,9,19
810,25,10,-52
811,25,11,58
812,25,12,58
813,25,13,95
814,25,14,-72
815,25,15,-94
816,25,16,1
817,25,17,-120
818,25,18,-86
819,25,19,25
820,25,20,111
821,25,21,49
822,25,22,-29
823,25,23,46
824,25,24,-76
825,25,25,77
826,25,26,63
827,25,27,86
828,25,28,122
829,25,29,20
830,25,30,-53
831,25,31,-36
832,26,0,-82
833,26,1,94
834,26,2,-31
835,26,3,-47
836,26,4,-81
837,26,5,-82
838,26,6,-6
839,26,7,34
840,26,8,113
841,26,9,55
842,26,10,-42
843,26,11,77
844,26,12,71
845,26,13,-68
846,26,14,-69
847,26,15,-32
848,26,16,93
849,26,17,-86
850,26,18,-104
851,26,19,106
852,26,20,-1
853,26,21,-56
854,26,22,-66
855,26,23,-65
856,26,24,-109
857,26,25,90
858,26,26,-72
859,26,27,26
860,26,28,-106
861,26,29,6
862,26,30,69
863,26,31,122
864,27,0,52
865,27,1,24
866,27,2,-113
867,27,3,106
868,27,4,-91
869,27,5,40
870,27,6,9
871,27,7,-113
872,27,8,99
873,27,9,-90
874,27,10,70
875,27,11,-74
876,27,12,-87
877,27,13,-15
878,27,14,-81
879,27,15,2
880,27,16,-49
881,27,17,104
882,27,18,-63
883,27,19,-57
884,27,20,-76
885,27,21,12
886,27,22,-14
887,27,23,-86
888,27,24,-27
889,27,25,-97
890,27,26,74
891,27,27,-49
892,27,28,90
893,27,29,13
894,27,30,109
895,27,31,-82
896,28,0,110
897,28,1,-12
898,28,2,46
899,28,3,-57
900,28,4,83
901,28,5,111
902,28,6,-23
903,28,7,37
904,28,8,-49
905,28,9,-63
906,28,10,-52
907,28,11,-125
908,28,12,-67
909,28,13,108
910,28,14,-41
911,28,15,-42
912,28,16,0
913,28,17,3
914,28,18,-28
915,28,19,31
916,28,20,-71
917,28,21,-21
918,28,22,69
919,28,23,-91
920,28,24,107
921,28,25,-55
922,28,26,5
923,28,27,-30
924,28,28,-59
925,28,29,4
926,28,30,112
927,28,31,-116
928,29,0,-105
929,29,1,-24
930,29,2,96
931,29,3,58
932,29,4,-54
933,29,5,-29
934,29,6,-16
935,29,7,-96
936,29,8,-102
937,29,9,14
938,29,10,-6
939,29,11,-107
940,29,12,-52
941,29,13,-26
942,29,14,-65
943,29,15,44
944,29,16,15
945,29,17,80
946,29,18,-122
947,29,19,-48
948,29,20,-79
949,29,21,-116
950,29,22,-120
951,29,23,-62
952,29,24,59
953,29,25,89
954,29,26,-84
955,29,27,-84
956,29,28,91
957,29,29,-95
958,29,30,98
959,29,31,75
960,30,0,32
961,30,1,-78
962,30,2,-56
963,30,3,-38
964,30,4,-80
965,30,5,100
966,30,6,-93
967,30,7,-90
968,30,8,-38
969,30,9,7
970,30,10,-45
971,30,11,-83
972,30,12,30
973,30,13,104
974,30,14,-28
975,30,15,84
976,30,16,-27
977,30,17,-89
978,30,18,56
979,30,19,-114
980,30,20,93
981,30,21,-124
982,30,22,21
983,30,23,24
984,30,24,53
985,30,25,51
986,30,26,-22
987,30,27,42
988,30,28,-56
989,30,29,5
990,30,30,-18
991,30,31,-1
992,31,0,-47
993,31,1,-123
994,31,2,-34
995,31,3,-14
996,31,4,-106
997,31,5,58
998,31,6,-73
999,31,7,-76
1000,31,8,70
1001,31,9,14
1002,31,10,78
1003,31,11,0
1004,31,12,69
1005,31,13,0
1006,31,14,-4
1007,31,15,-38
1008,31,16,23
1009,31,17,-87
1010,31,18,62
1011,31,19,-34
1012,31,20,-3
1013,31,21,-50
1014,31,22,18
1015,31,23,-105
1016,31,24,-1
1017,31,25,-127
1018,31,26,-79
1019,31,27,59
1020,31,28,-39
1021,31,29,-123
1022,31,30,21
1023,31,31,100
1024,32,0,79
1025,32,1,62
1026,32,2,65
1027,32,3,28
1028,32,4,-89
1029,32,5,113
1030,32,6,-44
1031,32,7,20
1032,32,8,-92
1033,32,9,35
1034,32,10,-71
1035,32,11,79
1036,32,12,83
1037,32,13,-14
1038,32,14,-121
1039,32,15,-19
1040,32,16,-98
1041,32,17,22
1042,32,18,108
1043,32,19,-53
1044,32,20,14
1045,32,21,93
1046,32,22,-33
1047,32,23,-119
1048,32,24,78
1049,32,25,52
1050,32,26,-73
1051,32,27,-44
1052,32,28,-12
1053,32,29,-33
1054,32,30,-80
1055,32,31,78
1056,33,0,30
1057,33,1,-29
1058,33,2,-123
1059,33,3,-80
1060,33,4,-38
1061,33,5,79
1062,33,6,63
1063,33,7,68
1064,33,8,-20
1065,33,9,-126
1066,33,10,-45
1067,33,11,72
1068,33,12,99
1069,33,13,-115
1070,33,14,100
1071,33,15,-111
1072,33,16,127
1073,33,17,26
1074,33,18,70
1075,33,19,12
1076,33,20,-67
1077,33,21,43
1078,33,22,-71
1079,33,23,-20
1080,33,24,96
1081,33,25,43
1082,33,26,-4
1083,33,27,-47
1084,33,28,9
1085,33,29,65
1086,33,30,-30
1087,33,31,-68
1088,34,0,-11
1089,34,1,-61
1090,34,2,95
1091,34,3,-102
1092,34,4,-32
1093,34,5,113
1094,34,6,62
1095,34,7,-35
1096,34,8,96
1097,34,9,28
1098,34,10,-67
1099,34,11,46
1100,34,12,121
1101,34,13,59
1102,34,14,-39
1103,34,15,61
1104,34,16,66
1105,34,17,103
1106,34,18,-4
1107,34,19,57
1108,34,20,-85
1109,34,21,74
1110,34,22,-38
1111,34,23,-79
1112,34,24,-53
1113,34,25,6
1114,34,26,48
1115,34,27,-51
1116,34,28,8
1117,34,29,53
1118,34,30,75
1119,34,31,29
1120,35,0,3
1121,35,1,-87
1122,35,2,65
1123,35,3,103
1124,35,4,-1
1125,35,5,-11
1126,35,6,98
1127,35,7,63
1128,35,8,105
1129,35,9,-54
1130,35,10,127
1131,35,11,29
1132,35,12,-89
1133,35,13,117
1134,35,14,-30
1135,35,15,103
1136,35,16,-28
1137,35,17,-23
1138,35,18,-122
1139,35,19,-102
1140,35,20,93
1141,35,21,-25
1142,35,22,-59
1143,35,23,78
1144,35,24,-66
1145,35,25,-4
1146,35,26,-9
1147,35,27,-57
1148,35,28,-104
1149,35,29,-67
1150,35,30,-94
1151,35,31,-98
1152,36,0,-123
1153,36,1,-59
1154,36,2,-24
1155,36,3,6
1156,36,4,-63
1157,36,5,-100
1158,36,6,91
1159,36,7,62
1160,36,8,-2
1161,36,9,26
1162,36,10,56
1163,36,11,48
1164,36,12,90
1165,36,13,-12
1166,36,14,-24
1167,36,15,-33
1168,36,16,-68
1169,36,17,-94
1170,36,18,-97
1171,36,19,78
1172,36,20,-20
1173,36,21,-26
1174,36,22,-98
1175,36,23,-104
1176,36,24,60
1177,36,25,-116
1178,36,26,34
1179,36,27,-46
1180,36,28,-27
1181,36,29,-65
1182,36,30,114
1183,36,31,18
1184,37,0,84
1185,37,1,-25
1186,37,2,-74
1187,37,3,-97
1188,37,4,95
1189,37,5,-9
1190,37,6,-123
1191,37,7,60
1192,37,8,115
1193,37,9,-23
1194,37,10,-84
1195,37,11,-16
1196,37,12,-5
1197,37,13,-80
1198,37,14,89
1199,37,15,-74
1200,37,16,63
1201,37,17,-40
1202,37,18,35
1203,37,19,29
1204,37,20,-4
1205,37,21,-17
1206,37,22,101
1207,37,23,73
1208,37,24,-19
1209,37,25,-86
1210,37,26,77
1211,37,27,109
1212,37,28,-74
1213,37,29,-78
1214,37,30,-52
1215,37,31,-25
1216,38,0,-110
1217,38,1,-50
1218,38,2,69
1219,38,3,-103
1220,38,4,-85
1221,38,5,69
1222,38,6,23
1223,38,7,-94
1224,38,8,30
1225,38,9,25
1226,38,10,27
1227,38,11,-60
1228,38,12,68
1229,38,13,112
1230,38,14,-47
1231,38,15,-16
1232,38,16,-48
1233,38,17,-27
1234,38,18,-108
1235,38,19,-31
1236,38,20,120
1237,38,21,-127
1238,38,22,-24
1239,38,23,56
1240,38,24,61
1241,38,25,-109
1242,38,26,-58
1243,38,27,-22
1244,38,28,-62
1245,38,29,-5
1246,38,30,42
1247,38,31,57
1248,39,0,107
1249,39,1,22
1250,39,2,105
1251,39,3,-120
1252,39,4,64
1253,39,5,14
1254,39,6,70
1255,39,7,-41
1256,39,8,-126
1257,39,9,-27
1258,39,10,116
1259,39,11,-108
1260,39,12,-42
1261,39,13,98
1262,39,14,88
1263,39,15,111
1264,39,16,-11
1265,39,17,15
1266,39,18,117
1267,39,19,53
1268,39,20,89
1269,39,21,52
1270,39,22,8
1271,39,23,-46
1272,39,24,-99
1273,39,25,-68
1274,39,26,45
1275,39,27,3
1276,39,28,-104
1277,39,29,86
1278,39,30,62
1279,39,31,-108
1280,40,0,-27
1281,40,1,116
1282,40,2,55
1283,40,3,-53
1284,40,4,-90
1285,40,5,-72
1286,40,6,-45
1287,40,7,116
1288,40,8,-105
1289,40,9,-86
1290,40,10,-118
1291,40,11,66
1292,40,12,41
1293,40,13,109
1294,40,14,47
1295,40,15,84
1296,40,16,-65
1297,40,17,58
1298,40,18,-46
1299,40,19,7
1300,40,20,8
1301,40,21,46
1302,40,22,-106
1303,40,23,-81
1304,40,24,21
1305,40,25,95
1306,40,26,111
1307,40,27,59
1308,40,28,57
1309,40,29,-55
1310,40,30,58
1311,40,31,-84
1312,41,0,100
1313,41,1,61
1314,41,2,69
1315,41,3,-20
1316,41,4,12
1317,41,5,73
1318,41,6,-112
1319,41,7,80
1320,41,8,12
1321,41,9,-117
1322,41,10,97
1323,41,11,91
1324,41,12,-122
1325,41,13,88
1326,41,14,88
1327,41,15,-121
1328,41,16,19
1329,41,17,-100
1330,41,18,-29
1331,41,19,50
1332,41,20,53
1333,41,21,110
1334,41,22,112
1335,41,23,-20
1336,41,24,-48
1337,41,25,-16
1338,41,26,-119
1339,41,27,45
1340,41,28,-112
1341,41,29,62
1342,41,30,-118
1343,41,31,-97
1344,42,0,-4
1345,42,1,22
1346,42,2,-86
1347,42,3,-119
1348,42,4,17
1349,42,5,44
1350,42,6,96
1351,42,7,-65
1352,42,8,90
1353,42,9,2
1354,42,10,-45
1355,42,11,93
1356,42,12,102
1357,42,13,-114
1358,42,14,94
1359,42,15,0
1360,42,16,126
1361,42,17,52
1362,42,18,-79
1363,42,19,117
1364,42,20,-77
1365,42,21,108
1366,42,22,120
1367,42,23,-105
1368,42,24,1
1369,42,25,-104
1370,42,26,81
1371,42,27,-119
1372,42,28,-10
1373,42,29,-105
1374,42,30,-112
1375,42,31,65
1376,43,0,-127
1377,43,1,115
1378,43,2,81
1379,43,3,-101
1380,43,4,59
1381,43,5,100
1382,43,6,-35
1383,43,7,-36
1384,43,8,34
1385,43,9,31
1386,43,10,-126
1387,43,11,71
1388,43,12,-5
1389,43,13,74
1390,43,14,27
1391,43,15,-85
1392,43,16,2
1393,43,17,-29
1394,43,18,-25
1395,43,19,-119
1396,43,20,-54
1397,43,21,41
1398,43,22,-31
1399,43,23,-17
1400,43,24,-7
1401,43,25,-57
1402,43,26,118
1403,43,27,0
1404,43,28,40
1405,43,29,28
1406,43,30,-8
1407,43,31,96
1408,44,0,-41
1409,44,1,70
1410,44,2,27
1411,44,3,97
1412,44,4,84
1413,44,5,54
1414,44,6,-29
1415,44,7,125
1416,44,8,-113
1417,44,9,-38
1418,44,10,57
1419,44,11,2
1420,44,12,65
1421,44,13,-89
1422,44,14,-82
1423,44,15,-30
1424,44,16,59
1425,44,17,111
1426,44,18,78
1427,44,19,-51
1428,44,20,100
1429,44,21,96
1430,44,22,69
1431,44,23,42
1432,44,24,62
1433,44,25,81
1434,44,26,-88
1435,44,27,17
1436,44,28,-96
1437,44,29,-17
1438,44,30,99
1439,44,31,-70
1440,45,0,30
1441,45,1,-53
1442,45,2,12
1443,45,3,-125
1444,45,4,-69
1445,45,5,-52
1446,45,6,-76
1447,45,7,84
1448,45,8,-70
1449,45,9,-109
1450,45,10,-94
1451,45,11,108
1452,45,12,-37
1453,45,13,18
1454,45,14,-85
1455,45,15,-40
1456,45,16,-32
1457,45,17,-56
1458,45,18,-122
1459,45,19,37
1460,45,20,-75
1461,45,21,-73
1462,45,22,103
1463,45,23,117
1464,45,24,-121
1465,45,25,57
1466,45,26,26
1467,45,27,114
1468,45,28,59
1469,45,29,27
1470,45,30,81
1471,45,31,2
1472,46,0,56
1473,46,1,-60
1474,46,2,-117
1475,46,3,-29
1476,46,4,-45
1477,46,5,96
1478,46,6,13
1479,46,7,-90
1480,46,8,66
1481,46,9,78
1482,46,10,12
1483,46,11,21
1484,46,12,-2
1485,46,13,-112
1486,46,14,113
1487,46,15,-98
1488,46,16,68
1489,46,17,-73
1490,46,18,4
1491,46,19,53
1492,46,20,-119
1493,46,21,82
1494,46,22,-101
1495,46,23,-39
1496,46,24,-82
1497,46,25,5
1498,46,26,-51
1499,46,27,14
1500,46,28,-121
1501,46,29,-89
1502,46,30,122
1503,46,31,-112
1504,47,0,-105
1505,47,1,-6
1506,47,2,41
1507,47,3,-13
1508,47,4,81
1509,47,5,14
1510,47,6,57
1511,47,7,-34
1512,47,8,-126
1513,47,9,-89
1514,47,10,11
1515,47,11,45
1516,47,12,44
1517,47,13,49
1518,47,14,65
1519,47,15,27
1520,47,16,-117
1521,47,17,-121
1522,47,18,82
1523,47,19,60
1524,47,20,-58
1525,47,21,-67
1526,47,22,-66
1527,47,23,98
1528,47,24,-115
1529,47,25,-105
1530,47,26,-57
1531,47,27,-83
1532,47,28,62
1533,47,29,70
1534,47,30,-6
1535,47,31,61
1536,48,0,115
1537,48,1,58
1538,48,2,70
1539,48,3,41
1540,48,4,-21
1541,48,5,-10
1542,48,6,37
1543,48,7,-32
1544,48,8,-8
1545,48,9,47
1546,48,10,-96
1547,48,11,-125
1548,48,12,-33
1549,48,13,-1
1550,48,14,48
1551,48,15,79
1552,48,16,112
1553,48,17,115
1554,48,18,17
1555,48,19,-43
1556,48,20,-124
1557,48,21,28
1558,48,22,-58
1559,48,23,41
1560,48,24,97
1561,48,25,49
1562,48,26,33
1563,48,27,43
1564,48,28,73
1565,48,29,110
1566,48,30,106
1567,48,31,22
1568,49,0,-1
1569,49,1,84
1570,49,2,-107
1571,49,3,-94
1572,49,4,-2
