idx,word_addr,lane,value
348,21,12,-78
349,21,13,-97
350,21,14,-26
351,21,15,-92
352,22,0,-79
353,22,1,-23
354,22,2,-32
355,22,3,-52
356,22,4,34
357,22,5,8
358,22,6,72
359,22,7,73
360,22,8,-114
361,22,9,-96
362,22,10,-58
363,22,11,-73
364,22,12,34
365,22,13,-47
366,22,14,-71
367,22,15,-86
368,23,0,121
369,23,1,-19
370,23,2,74
371,23,3,82
372,23,4,112
373,23,5,99
374,23,6,-62
375,23,7,84
376,23,8,-82
377,23,9,-14
378,23,10,-72
379,23,11,15
380,23,12,-35
381,23,13,-109
382,23,14,122
383,23,15,-73
384,24,0,93
385,24,1,41
386,24,2,-105
387,24,3,64
388,24,4,-24
389,24,5,-52
390,24,6,-29
391,24,7,123
392,24,8,-13
393,24,9,92
394,24,10,74
395,24,11,103
396,24,12,-99
397,24,13,-2
398,24,14,-101
399,24,15,10
400,25,0,-2
401,25,1,-94
402,25,2,-38
403,25,3,29
404,25,4,-70
405,25,5,-40
406,25,6,65
407,25,7,-60
408,25,8,-106
409,25,9,117
410,25,10,-3
411,25,11,42
412,25,12,-25
413,25,13,77
414,25,14,-7
415,25,15,-6
416,26,0,-29
417,26,1,-63
418,26,2,-122
419,26,3,44
420,26,4,48
421,26,5,79
422,26,6,-52
423,26,7,-103
424,26,8,93
425,26,9,107
426,26,10,60
427,26,11,-3
428,26,12,-50
429,26,13,-46
430,26,14,84
431,26,15,118
432,27,0,19
433,27,1,-112
434,27,2,-33
435,27,3,-67
436,27,4,96
437,27,5,38
438,27,6,97
439,27,7,117
440,27,8,-112
441,27,9,8
442,27,10,6
443,27,11,69
444,27,12,43
445,27,13,59
446,27,14,-49
447,27,15,117
448,28,0,111
449,28,1,86
450,28,2,33
451,28,3,-8
452,28,4,112
453,28,5,23
454,28,6,-23
455,28,7,-63
456,28,8,46
457,28,9,-75
458,28,10,122
459,28,11,36
460,28,12,-42
461,28,13,-101
462,28,14,31
463,28,15,76
464,29,0,-72
465,29,1,-23
466,29,2,54
467,29,3,-4
468,29,4,-73
469,29,5,-19
470,29,6,-96
471,29,7,-42
472,29,8,45
473,29,9,51
474,29,10,-30
475,29,11,123
476,29,12,94
477,29,13,-46
478,29,14,-16
479,29,15,-121
480,30,0,-33
481,30,1,-13
482,30,2,1
483,30,3,-92
484,30,4,-9
485,30,5,-28
486,30,6,-42
487,30,7,-45
488,30,8,5
489,30,9,87
490,30,10,20
491,30,11,41
492,30,12,-56
493,30,13,-65
494,30,14,3
495,30,15,100
496,31,0,-44
497,31,1,-99
498,31,2,-94
499,31,3,-55
500,31,4,-92
501,31,5,56
502,31,6,115
503,31,7,-41
504,31,8,-111
505,31,9,-8
506,31,10,-113
507,31,11,-59
508,31,12,-125
509,31,13,69
510,31,14,35
511,31,15,123
512,32,0,24
513,32,1,89
514,32,2,75
515,32,3,-87
516,32,4,68
517,32,5,95
518,32,6,-84
519,32,7,88
520,32,8,-59
521,32,9,84
522,32,10,-6
523,32,11,31
524,32,12,121
525,32,13,-97
526,32,14,-56
527,32,15,-71
528,33,0,-36
529,33,1,-57
530,33,2,-103
531,33,3,57
532,33,4,-121
533,33,5,-38
534,33,6,-23
535,33,7,-33
536,33,8,38
537,33,9,33
538,33,10,-39
539,33,11,-45
540,33,12,16
541,33,13,-17
542,33,14,100
543,33,15,3
544,34,0,-89
545,34,1,66
546,34,2,81
547,34,3,39
548,34,4,87
549,34,5,-97
550,34,6,-112
551,34,7,-44
552,34,8,27
553,34,9,5
554,34,10,60
555,34,11,86
556,34,12,40
557,34,13,11
558,34,14,21
559,34,15,96
560,35,0,-112
561,35,1,16
562,35,2,73
563,35,3,62
564,35,4,102
565,35,5,-96
566,35,6,-113
567,35,7,-101
568,35,8,-106
569,35,9,19
570,35,10,-37
571,35,11,-7
572,35,12,121
573,35,13,-97
574,35,14,-7
575,35,15,-16
576,36,0,-48
577,36,1,-63
578,36,2,-76
579,36,3,-21
580,36,4,7
581,36,5,92
582,36,6,-52
583,36,7,-12
584,36,8,-61
585,36,9,-103
586,36,10,122
587,36,11,-113
588,36,12,83
589,36,13,-20
590,36,14,-68
591,36,15,-121
592,37,0,70
593,37,1,-27
594,37,2,83
595,37,3,27
596,37,4,98
597,37,5,-123
598,37,6,-101
599,37,7,-11
600,37,8,-17
601,37,9,-89
602,37,10,-87
603,37,11,64
604,37,12,-4
605,37,13,-26
606,37,14,-36
607,37,15,-14
608,38,0,-117
609,38,1,117
610,38,2,-71
611,38,3,-12
612,38,4,-75
613,38,5,-110
614,38,6,-127
615,38,7,18
616,38,8,-57
617,38,9,103
618,38,10,-61
619,38,11,-49
620,38,12,71
621,38,13,17
622,38,14,-59
623,38,15,-16
624,39,0,2
625,39,1,-109
626,39,2,-107
627,39,3,-5
628,39,4,-106
629,39,5,113
630,39,6,103
631,39,7,1
632,39,8,-74
633,39,9,-42
634,39,10,-22
635,39,11,46
636,39,12,101
637,39,13,-9
638,39,14,-10
639,39,15,-126
640,40,0,-125
641,40,1,-109
642,40,2,33
643,40,3,-2
644,40,4,-64
645,40,5,-90
646,40,6,114
647,40,7,68
648,40,8,-79
649,40,9,117
650,40,10,-87
651,40,11,-1
652,40,12,25
653,40,13,29
654,40,14,-100
655,40,15,-108
656,41,0,-99
657,41,1,86
658,41,2,108
659,41,3,-29
660,41,4,15
661,41,5,-67
662,41,6,-99
663,41,7,66
664,41,8,115
665,41,9,-25
666,41,10,97
667,41,11,59
668,41,12,59
669,41,13,-96
670,41,14,94
671,41,15,120
672,42,0,13
673,42,1,-63
674,42,2,125
675,42,3,29
676,42,4,-119
677,42,5,-47
678,42,6,-103
679,42,7,75
680,42,8,-65
681,42,9,125
682,42,10,-94
683,42,11,-116
684,42,12,33
685,42,13,-39
686,42,14,-65
687,42,15,103
688,43,0,-67
689,43,1,-31
690,43,2,35
691,43,3,-53
692,43,4,-95
693,43,5,83
694,43,6,120
695,43,7,-39
696,43,8,-13
697,43,9,-123
698,43,10,-112
699,43,11,121
700,43,12,-25
701,43,13,-73
702,43,14,119
703,43,15,-123
704,44,0,31
705,44,1,-113
706,44,2,26
707,44,3,13
708,44,4,-107
709,44,5,-107
710,44,6,-92
711,44,7,-63
712,44,8,-44
713,44,9,-84
714,44,10,31
715,44,11,57
716,44,12,7
717,44,13,-13
718,44,14,91
719,44,15,-24
720,45,0,36
721,45,1,11
722,45,2,-1
723,45,3,-96
724,45,4,99
725,45,5,-45
726,45,6,-34
727,45,7,-65
728,45,8,-125
729,45,9,-90
730,45,10,-111
731,45,11,80
732,45,12,126
733,45,13,45
734,45,14,-3
735,45,15,-19
736,46,0,-39
737,46,1,-111
738,46,2,17
739,46,3,-105
740,46,4,-109
741,46,5,72
742,46,6,73
743,46,7,52
744,46,8,40
745,46,9,-68
746,46,10,121
747,46,11,94
748,46,12,-104
749,46,13,-27
750,46,14,-105
751,46,15,22
752,47,0,-100
753,47,1,-33
754,47,2,-115
755,47,3,32
756,47,4,-106
757,47,5,22
758,47,6,110
759,47,7,87
760,47,8,-84
761,47,9,-90
762,47,10,-77
763,47,11,-82
764,47,12,2
765,47,13,-79
766,47,14,-49
767,47,15,25
768,48,0,-108
769,48,1,-13
770,48,2,9
771,48,3,-17
772,48,4,32
773,48,5,-29
774,48,6,43
775,48,7,89
776,48,8,113
777,48,9,101
778,48,10,-44
779,48,11,119
780,48,12,33
781,48,13,57
782,48,14,89
783,48,15,111
784,49,0,-118
785,49,1,9
786,49,2,115
787,49,3,-45
788,49,4,-111
789,49,5,80
790,49,6,-35
791,49,7,-55
792,49,8,33
793,49,9,-72
794,49,10,47
795,49,11,-78
796,49,12,103
797,49,13,80
798,49,14,-114
799,49,15,121
800,50,0,34
801,50,1,88
802,50,2,9
803,50,3,97
804,50,4,22
805,50,5,70
806,50,6,-19
807,50,7,18
808,50,8,35
809,50,9,-65
810,50,10,67
811,50,11,-48
812,50,12,-69
813,50,13,56
814,50,14,-124
815,50,15,-122
816,51,0,-47
817,51,1,18
818,51,2,-13
819,51,3,93
820,51,4,-79
821,51,5,-11
822,51,6,53
823,51,7,-54
824,51,8,115
825,51,9,-76
826,51,10,61
827,51,11,-105
828,51,12,96
829,51,13,93
830,51,14,58
831,51,15,28
832,52,0,79
833,52,1,86
834,52,2,63
835,52,3,115
836,52,4,12
837,52,5,-71
838,52,6,-62
839,52,7,48
840,52,8,15
841,52,9,-6
842,52,10,-53
843,52,11,-89
844,52,12,-50
845,52,13,-114
846,52,14,58
847,52,15,-76
848,53,0,126
849,53,1,11
850,53,2,125
851,53,3,-8
852,53,4,123
853,53,5,103
854,53,6,-59
855,53,7,108
856,53,8,45
857,53,9,122
858,53,10,52
859,53,11,-105
860,53,12,91
861,53,13,106
862,53,14,-82
863,53,15,-29
864,54,0,48
865,54,1,-40
866,54,2,-73
867,54,3,-25
868,54,4,3
869,54,5,110
870,54,6,33
871,54,7,-71
872,54,8,-95
873,54,9,-110
874,54,10,86
875,54,11,109
876,54,12,-23
877,54,13,-85
878,54,14,94
879,54,15,-119
880,55,0,-127
881,55,1,65
882,55,2,116
883,55,3,41
884,55,4,-39
885,55,5,-64
886,55,6,-109
887,55,7,62
888,55,8,92
889,55,9,104
890,55,10,-33
891,55,11,8
892,55,12,19
893,55,13,86
894,55,14,-2
895,55,15,-60
896,56,0,121
897,56,1,39
898,56,2,84
899,56,3,12
900,56,4,80
901,56,5,5
902,56,6,63
903,56,7,-16
904,56,8,-81
905,56,9,76
906,56,10,-127
907,56,11,-18
908,56,12,-29
909,56,13,-32
910,56,14,84
911,56,15,46
912,57,0,-56
913,57,1,-46
914,57,2,-115
915,57,3,-102
916,57,4,88
917,57,5,38
918,57,6,-83
919,57,7,80
920,57,8,49
921,57,9,-72
922,57,10,-119
923,57,11,-101
924,57,12,-25
925,57,13,-126
926,57,14,94
927,57,15,-39
928,58,0,114
929,58,1,15
930,58,2,14
931,58,3,25
932,58,4,31
933,58,5,64
934,58,6,16
935,58,7,-105
936,58,8,93
937,58,9,31
938,58,10,61
939,58,11,-7
940,58,12,-58
941,58,13,-51
942,58,14,-54
943,58,15,-126
944,59,0,-123
945,59,1,125
946,59,2,104
947,59,3,110
948,59,4,75
949,59,5,-8
950,59,6,25
951,59,7,98
952,59,8,-34
953,59,9,-117
954,59,10,-92
955,59,11,-23
956,59,12,74
957,59,13,23
958,59,14,55
959,59,15,-104
960,60,0,-81
961,60,1,-23
962,60,2,-28
963,60,3,87
964,60,4,-56
965,60,5,-69
966,60,6,-91
967,60,7,42
968,60,8,50
969,60,9,75
970,60,10,-114
971,60,11,-30
972,60,12,100
973,60,13,36
974,60,14,-52
975,60,15,-57
976,61,0,106
977,61,1,-60
978,61,2,-96
979,61,3,116
980,61,4,-103
981,61,5,13
982,61,6,-54
983,61,7,-71
984,61,8,18
985,61,9,92
986,61,10,-74
987,61,11,89
988,61,12,-48
989,61,13,-31
990,61,14,-101
991,61,15,97
992,62,0,-12
993,62,1,-89
994,62,2,115
995,62,3,-73
996,62,4,-125
997,62,5,68
998,62,6,-94
999,62,7,38
1000,62,8,20
1001,62,9,-9
1002,62,10,57
1003,62,11,-28
1004,62,12,102
1005,62,13,35
1006,62,14,-120
1007,62,15,-59
1008,63,0,-17
1009,63,1,-17
1010,63,2,-17
1011,63,3,-17
1012,63,4,-17
1013,63,5,-17
1014,63,6,-17
1015,63,7,-17
1016,63,8,-17
1017,63,9,-17
1018,63,10,-17
1019,63,11,-17
1020,63,12,-17
1021,63,13,-17
1022,63,14,-17
1023,63,15,-17
