idx,word_addr,lane,value
346,10,26,117
347,10,27,-64
348,10,28,-80
349,10,29,61
350,10,30,79
351,10,31,5
352,11,0,-4
353,11,1,88
354,11,2,-36
355,11,3,16
356,11,4,42
357,11,5,-80
358,11,6,-50
359,11,7,5
360,11,8,32
361,11,9,-93
362,11,10,-14
363,11,11,-38
364,11,12,-33
365,11,13,118
366,11,14,-108
367,11,15,-111
368,11,16,49
369,11,17,122
370,11,18,110
371,11,19,-85
372,11,20,0
373,11,21,37
374,11,22,-23
375,11,23,-90
376,11,24,-8
377,11,25,68
378,11,26,-76
379,11,27,-29
380,11,28,-86
381,11,29,-121
382,11,30,-10
383,11,31,22
384,12,0,-67
385,12,1,12
386,12,2,-4
387,12,3,107
388,12,4,-71
389,12,5,-53
390,12,6,22
391,12,7,57
392,12,8,-93
393,12,9,-70
394,12,10,-90
395,12,11,93
396,12,12,105
397,12,13,-80
398,12,14,41
399,12,15,127
400,12,16,-113
401,12,17,-110
402,12,18,-48
403,12,19,-125
404,12,20,-51
405,12,21,-6
406,12,22,-94
407,12,23,99
408,12,24,-83
409,12,25,-8
410,12,26,-108
411,12,27,0
412,12,28,56
413,12,29,-106
414,12,30,-89
415,12,31,-111
416,13,0,73
417,13,1,-60
418,13,2,124
419,13,3,-20
420,13,4,-52
421,13,5,45
422,13,6,82
423,13,7,-110
424,13,8,-113
425,13,9,-1
426,13,10,-5
427,13,11,13
428,13,12,-21
429,13,13,17
430,13,14,20
431,13,15,-39
432,13,16,-111
433,13,17,-112
434,13,18,121
435,13,19,-101
436,13,20,68
437,13,21,8
438,13,22,53
439,13,23,-52
440,13,24,72
441,13,25,-8
442,13,26,120
443,13,27,84
444,13,28,87
445,13,29,-5
446,13,30,113
447,13,31,-93
448,14,0,-54
449,14,1,-12
450,14,2,100
451,14,3,-59
452,14,4,-93
453,14,5,-23
454,14,6,103
455,14,7,-96
456,14,8,49
457,14,9,-72
458,14,10,-50
459,14,11,-73
460,14,12,30
461,14,13,-120
462,14,14,-58
463,14,15,-48
464,14,16,-4
465,14,17,-112
466,14,18,-70
467,14,19,47
468,14,20,118
469,14,21,102
470,14,22,62
471,14,23,119
472,14,24,-39
473,14,25,-98
474,14,26,-4
475,14,27,87
476,14,28,124
477,14,29,111
478,14,30,107
479,14,31,120
480,15,0,-99
481,15,1,85
482,15,2,-12
483,15,3,34
484,15,4,109
485,15,5,15
486,15,6,-39
487,15,7,-107
488,15,8,8
489,15,9,32
490,15,10,-37
491,15,11,84
492,15,12,110
493,15,13,10
494,15,14,57
495,15,15,-38
496,15,16,96
497,15,17,-51
498,15,18,-24
499,15,19,115
500,15,20,-96
501,15,21,-124
502,15,22,-3
503,15,23,63
504,15,24,-36
505,15,25,-126
506,15,26,14
507,15,27,-54
508,15,28,-97
509,15,29,18
510,15,30,8
511,15,31,43
512,16,0,-110
513,16,1,-6
514,16,2,58
515,16,3,-70
516,16,4,48
517,16,5,8
518,16,6,-74
519,16,7,-124
520,16,8,7
521,16,9,32
522,16,10,100
523,16,11,84
524,16,12,35
525,16,13,57
526,16,14,62
527,16,15,-103
528,16,16,47
529,16,17,-4
530,16,18,-79
531,16,19,-122
532,16,20,-74
533,16,21,-83
534,16,22,-115
535,16,23,71
536,16,24,-100
537,16,25,-11
538,16,26,-66
539,16,27,43
540,16,28,-119
541,16,29,99
542,16,30,52
543,16,31,49
544,17,0,21
545,17,1,12
546,17,2,94
547,17,3,-84
548,17,4,45
549,17,5,-1
550,17,6,91
551,17,7,-33
552,17,8,-24
553,17,9,-47
554,17,10,79
555,17,11,12
556,17,12,11
557,17,13,-79
558,17,14,127
559,17,15,-41
560,17,16,13
561,17,17,-106
562,17,18,-76
563,17,19,52
564,17,20,7
565,17,21,42
566,17,22,115
567,17,23,-121
568,17,24,-35
569,17,25,-2
570,17,26,58
571,17,27,-57
572,17,28,-43
573,17,29,-55
574,17,30,-12
575,17,31,-124
576,18,0,-66
577,18,1,-82
578,18,2,-81
579,18,3,-16
580,18,4,-101
581,18,5,119
582,18,6,-116
583,18,7,82
584,18,8,-47
585,18,9,100
586,18,10,106
587,18,11,55
588,18,12,31
589,18,13,-43
590,18,14,125
591,18,15,-71
592,18,16,-69
593,18,17,80
594,18,18,-12
595,18,19,-14
596,18,20,-105
597,18,21,-35
598,18,22,-76
599,18,23,54
600,18,24,-60
601,18,25,119
602,18,26,-37
603,18,27,22
604,18,28,-114
605,18,29,-91
606,18,30,44
607,18,31,-60
608,19,0,-82
609,19,1,59
610,19,2,-117
611,19,3,51
612,19,4,112
613,19,5,-84
614,19,6,-26
615,19,7,-17
616,19,8,51
617,19,9,17
618,19,10,117
619,19,11,-32
620,19,12,10
621,19,13,-67
622,19,14,-24
623,19,15,-74
624,19,16,-10
625,19,17,114
626,19,18,-66
627,19,19,-84
628,19,20,71
629,19,21,118
630,19,22,10
631,19,23,111
632,19,24,-99
633,19,25,-5
634,19,26,-69
635,19,27,-120
636,19,28,12
637,19,29,5
638,19,30,-100
639,19,31,-119
640,20,0,36
641,20,1,-61
642,20,2,-34
643,20,3,88
644,20,4,125
645,20,5,96
646,20,6,-60
647,20,7,82
648,20,8,93
649,20,9,2
650,20,10,-19
651,20,11,110
652,20,12,-114
653,20,13,73
654,20,14,-70
655,20,15,123
656,20,16,66
657,20,17,-43
658,20,18,-99
659,20,19,-92
660,20,20,56
661,20,21,-121
662,20,22,-31
663,20,23,79
664,20,24,98
665,20,25,47
666,20,26,-59
667,20,27,-46
668,20,28,-104
669,20,29,-82
670,20,30,-33
671,20,31,-102
672,21,0,10
673,21,1,-126
674,21,2,112
675,21,3,-1
676,21,4,-113
677,21,5,-49
678,21,6,-72
679,21,7,-36
680,21,8,-27
681,21,9,-4
682,21,10,-9
683,21,11,-96
684,21,12,10
685,21,13,74
686,21,14,-37
687,21,15,36
688,21,16,-104
689,21,17,-114
690,21,18,70
691,21,19,104
692,21,20,-124
693,21,21,109
694,21,22,-49
695,21,23,-103
696,21,24,-126
697,21,25,-67
698,21,26,41
699,21,27,-25
700,21,28,9
701,21,29,100
702,21,30,-28
703,21,31,-65
704,22,0,14
705,22,1,-49
706,22,2,53
707,22,3,-60
708,22,4,-117
709,22,5,46
710,22,6,-74
711,22,7,-46
712,22,8,-34
713,22,9,71
714,22,10,93
715,22,11,100
716,22,12,-16
717,22,13,-126
718,22,14,88
719,22,15,-55
720,22,16,-68
721,22,17,-67
722,22,18,69
723,22,19,-37
724,22,20,-72
725,22,21,-6
726,22,22,-23
727,22,23,-84
728,22,24,-31
729,22,25,37
730,22,26,2
731,22,27,-8
732,22,28,-45
733,22,29,18
734,22,30,121
735,22,31,29
736,23,0,49
737,23,1,-99
738,23,2,116
739,23,3,-90
740,23,4,-24
741,23,5,114
742,23,6,19
743,23,7,3
744,23,8,-48
745,23,9,120
746,23,10,124
747,23,11,-118
748,23,12,-75
749,23,13,-127
750,23,14,29
751,23,15,23
752,23,16,35
753,23,17,68
754,23,18,68
755,23,19,48
756,23,20,77
757,23,21,-115
758,23,22,-51
759,23,23,-88
760,23,24,53
761,23,25,30
762,23,26,-4
763,23,27,-61
764,23,28,-2
765,23,29,-85
766,23,30,-34
767,23,31,-125
768,24,0,64
769,24,1,-11
770,24,2,-24
771,24,3,81
772,24,4,-53
773,24,5,-107
774,24,6,98
775,24,7,107
776,24,8,22
777,24,9,-106
778,24,10,-33
779,24,11,9
780,24,12,69
781,24,13,-122
782,24,14,60
783,24,15,23
784,24,16,109
785,24,17,-100
786,24,18,33
787,24,19,68
788,24,20,-67
789,24,21,-66
790,24,22,-84
791,24,23,127
792,24,24,-1
793,24,25,105
794,24,26,-2
795,24,27,103
796,24,28,-2
797,24,29,-14
798,24,30,90
799,24,31,70
800,25,0,75
801,25,1,-49
802,25,2,20
803,25,3,61
804,25,4,-56
805,25,5,7
806,25,6,-53
807,25,7,120
808,25,8,28
809,25,9,-115
810,25,10,112
811,25,11,39
812,25,12,-106
813,25,13,-115
814,25,14,-35
815,25,15,-72
816,25,16,-34
817,25,17,19
818,25,18,16
819,25,19,52
820,25,20,98
821,25,21,-82
822,25,22,115
823,25,23,-81
824,25,24,-112
825,25,25,-106
826,25,26,-84
827,25,27,-56
828,25,28,-115
829,25,29,48
830,25,30,-113
831,25,31,54
832,26,0,120
833,26,1,20
834,26,2,-59
835,26,3,-112
836,26,4,1
837,26,5,-40
838,26,6,82
839,26,7,-4
840,26,8,-22
841,26,9,88
842,26,10,-96
843,26,11,18
844,26,12,-79
845,26,13,112
846,26,14,4
847,26,15,89
848,26,16,-19
849,26,17,-127
850,26,18,112
851,26,19,39
852,26,20,78
853,26,21,-50
854,26,22,49
855,26,23,-4
856,26,24,49
857,26,25,-90
858,26,26,41
859,26,27,24
860,26,28,69
861,26,29,-54
862,26,30,-40
863,26,31,-65
864,27,0,-94
865,27,1,86
866,27,2,66
867,27,3,-58
868,27,4,22
869,27,5,26
870,27,6,7
871,27,7,-27
872,27,8,92
873,27,9,110
874,27,10,-90
875,27,11,-21
876,27,12,-5
877,27,13,-8
878,27,14,115
879,27,15,38
880,27,16,29
881,27,17,-49
882,27,18,-93
883,27,19,71
884,27,20,-42
885,27,21,-65
886,27,22,-95
887,27,23,85
888,27,24,-36
889,27,25,47
890,27,26,49
891,27,27,-96
892,27,28,110
893,27,29,-102
894,27,30,90
895,27,31,-27
896,28,0,-100
897,28,1,90
898,28,2,-111
899,28,3,-47
900,28,4,60
901,28,5,-76
902,28,6,-58
903,28,7,105
904,28,8,-30
905,28,9,-122
906,28,10,-99
907,28,11,-88
908,28,12,73
909,28,13,58
910,28,14,-1
911,28,15,-75
912,28,16,-14
913,28,17,71
914,28,18,-70
915,28,19,57
916,28,20,102
917,28,21,84
918,28,22,-78
919,28,23,13
920,28,24,100
921,28,25,6
922,28,26,17
923,28,27,97
924,28,28,-50
925,28,29,62
926,28,30,57
927,28,31,61
928,29,0,105
929,29,1,96
930,29,2,115
931,29,3,-10
932,29,4,15
933,29,5,125
934,29,6,-42
935,29,7,100
936,29,8,-2
937,29,9,-91
938,29,10,85
939,29,11,96
940,29,12,-14
941,29,13,48
942,29,14,-60
943,29,15,-47
944,29,16,25
945,29,17,97
946,29,18,13
947,29,19,74
948,29,20,-47
949,29,21,-29
950,29,22,-32
951,29,23,-71
952,29,24,-39
953,29,25,-71
954,29,26,-32
955,29,27,4
956,29,28,-78
957,29,29,-123
958,29,30,-6
959,29,31,119
960,30,0,105
961,30,1,-87
962,30,2,60
963,30,3,33
964,30,4,88
965,30,5,70
966,30,6,70
967,30,7,119
968,30,8,18
969,30,9,15
970,30,10,52
971,30,11,4
972,30,12,104
973,30,13,122
974,30,14,119
975,30,15,116
976,30,16,15
977,30,17,-62
978,30,18,-17
979,30,19,8
980,30,20,-108
981,30,21,113
982,30,22,-22
983,30,23,102
984,30,24,-86
985,30,25,-60
986,30,26,-66
987,30,27,-24
988,30,28,-75
989,30,29,81
990,30,30,79
991,30,31,-118
992,31,0,40
993,31,1,60
994,31,2,-111
995,31,3,42
996,31,4,-90
997,31,5,38
998,31,6,73
999,31,7,-70
1000,31,8,25
1001,31,9,7
1002,31,10,67
1003,31,11,15
1004,31,12,-84
1005,31,13,117
1006,31,14,62
1007,31,15,123
1008,31,16,-100
1009,31,17,-69
1010,31,18,65
1011,31,19,-44
1012,31,20,44
1013,31,21,12
1014,31,22,95
1015,31,23,86
1016,31,24,6
1017,31,25,-99
1018,31,26,101
1019,31,27,55
1020,31,28,-122
1021,31,29,72
1022,31,30,-121
1023,31,31,-17
1024,32,0,67
1025,32,1,67
1026,32,2,127
1027,32,3,-111
1028,32,4,-32
1029,32,5,78
1030,32,6,-67
1031,32,7,17
1032,32,8,-5
1033,32,9,72
1034,32,10,69
1035,32,11,113
1036,32,12,115
1037,32,13,76
1038,32,14,46
1039,32,15,24
1040,32,16,22
1041,32,17,80
1042,32,18,19
1043,32,19,-93
1044,32,20,-58
1045,32,21,-127
1046,32,22,86
1047,32,23,-4
1048,32,24,-96
1049,32,25,-74
1050,32,26,17
1051,32,27,34
1052,32,28,0
1053,32,29,-66
1054,32,30,51
1055,32,31,-111
1056,33,0,94
1057,33,1,-24
1058,33,2,-33
1059,33,3,36
1060,33,4,86
1061,33,5,18
1062,33,6,64
1063,33,7,-68
1064,33,8,-39
1065,33,9,73
1066,33,10,-82
1067,33,11,-70
1068,33,12,-14
1069,33,13,-48
1070,33,14,-104
1071,33,15,37
1072,33,16,55
1073,33,17,7
1074,33,18,93
1075,33,19,100
1076,33,20,25
1077,33,21,82
1078,33,22,48
1079,33,23,111
1080,33,24,-8
1081,33,25,-87
1082,33,26,87
1083,33,27,25
1084,33,28,23
1085,33,29,-68
1086,33,30,-58
1087,33,31,42
1088,34,0,102
1089,34,1,4
1090,34,2,-39
1091,34,3,72
1092,34,4,74
1093,34,5,-37
1094,34,6,-67
1095,34,7,-113
1096,34,8,-60
1097,34,9,-71
1098,34,10,-76
1099,34,11,4
1100,34,12,90
1101,34,13,37
1102,34,14,-71
1103,34,15,123
1104,34,16,-119
1105,34,17,107
1106,34,18,-9
1107,34,19,42
1108,34,20,30
1109,34,21,-64
1110,34,22,-80
1111,34,23,-14
1112,34,24,104
1113,34,25,-97
1114,34,26,87
1115,34,27,-50
1116,34,28,-70
1117,34,29,-119
1118,34,30,7
1119,34,31,-116
1120,35,0,8
1121,35,1,105
1122,35,2,-12
1123,35,3,22
1124,35,4,83
1125,35,5,26
1126,35,6,-52
1127,35,7,74
1128,35,8,-7
1129,35,9,-53
1130,35,10,0
1131,35,11,34
1132,35,12,-18
1133,35,13,52
1134,35,14,-78
1135,35,15,96
1136,35,16,31
1137,35,17,54
1138,35,18,2
1139,35,19,19
1140,35,20,-65
1141,35,21,8
1142,35,22,127
1143,35,23,-79
1144,35,24,75
1145,35,25,62
1146,35,26,-93
1147,35,27,-100
1148,35,28,-80
1149,35,29,109
1150,35,30,-126
1151,35,31,105
1152,36,0,88
1153,36,1,-6
1154,36,2,-74
1155,36,3,1
1156,36,4,61
1157,36,5,-58
1158,36,6,-76
1159,36,7,125
1160,36,8,-62
1161,36,9,-2
1162,36,10,-113
1163,36,11,13
1164,36,12,-36
1165,36,13,-34
1166,36,14,46
1167,36,15,-61
1168,36,16,-40
1169,36,17,-81
1170,36,18,54
1171,36,19,27
1172,36,20,-21
1173,36,21,-123
1174,36,22,120
1175,36,23,-16
1176,36,24,-101
1177,36,25,53
1178,36,26,-3
1179,36,27,-72
1180,36,28,116
1181,36,29,-3
1182,36,30,14
1183,36,31,45
1184,37,0,27
1185,37,1,34
1186,37,2,-125
1187,37,3,61
1188,37,4,-3
1189,37,5,23
1190,37,6,50
1191,37,7,42
1192,37,8,-36
1193,37,9,-23
1194,37,10,-1
1195,37,11,-4
1196,37,12,66
1197,37,13,0
1198,37,14,-121
1199,37,15,-61
1200,37,16,126
1201,37,17,119
1202,37,18,17
1203,37,19,36
1204,37,20,-35
1205,37,21,-55
1206,37,22,49
1207,37,23,-55
1208,37,24,-38
1209,37,25,24
1210,37,26,-36
1211,37,27,-121
1212,37,28,86
1213,37,29,-94
1214,37,30,46
1215,37,31,-16
1216,38,0,125
1217,38,1,-21
1218,38,2,94
1219,38,3,-14
1220,38,4,-124
1221,38,5,-77
1222,38,6,37
1223,38,7,127
1224,38,8,-54
1225,38,9,-39
1226,38,10,62
1227,38,11,-22
1228,38,12,-97
1229,38,13,54
1230,38,14,-81
1231,38,15,-37
1232,38,16,109
1233,38,17,-60
1234,38,18,90
1235,38,19,102
1236,38,20,27
1237,38,21,-119
1238,38,22,77
1239,38,23,17
1240,38,24,-89
1241,38,25,-36
1242,38,26,-74
1243,38,27,11
1244,38,28,34
1245,38,29,-13
1246,38,30,90
1247,38,31,-96
1248,39,0,98
1249,39,1,-62
1250,39,2,-26
1251,39,3,-62
1252,39,4,34
1253,39,5,-40
1254,39,6,101
1255,39,7,-30
1256,39,8,50
1257,39,9,50
1258,39,10,-4
1259,39,11,79
1260,39,12,-60
1261,39,13,-32
1262,39,14,-43
1263,39,15,42
1264,39,16,123
1265,39,17,91
1266,39,18,13
1267,39,19,-95
1268,39,20,43
1269,39,21,16
1270,39,22,1
1271,39,23,101
1272,39,24,45
1273,39,25,-72
1274,39,26,-57
1275,39,27,84
1276,39,28,-39
1277,39,29,99
1278,39,30,43
1279,39,31,-35
1280,40,0,-112
1281,40,1,120
1282,40,2,-3
1283,40,3,109
1284,40,4,21
1285,40,5,-33
1286,40,6,-5
1287,40,7,76
1288,40,8,64
1289,40,9,113
1290,40,10,-41
1291,40,11,118
1292,40,12,-91
1293,40,13,-24
1294,40,14,3
1295,40,15,88
1296,40,16,44
1297,40,17,-67
1298,40,18,69
1299,40,19,-20
1300,40,20,-69
1301,40,21,120
1302,40,22,-124
1303,40,23,112
1304,40,24,70
1305,40,25,-68
1306,40,26,-82
1307,40,27,-119
1308,40,28,35
1309,40,29,-109
1310,40,30,53
1311,40,31,-113
1312,41,0,-35
1313,41,1,-43
1314,41,2,113
1315,41,3,15
1316,41,4,-68
1317,41,5,-117
1318,41,6,52
1319,41,7,31
1320,41,8,-52
1321,41,9,-61
1322,41,10,95
1323,41,11,-40
1324,41,12,11
1325,41,13,-18
1326,41,14,28
1327,41,15,110
1328,41,16,43
1329,41,17,-56
1330,41,18,-7
1331,41,19,57
1332,41,20,-120
1333,41,21,57
1334,41,22,-127
1335,41,23,-105
1336,41,24,32
1337,41,25,-98
1338,41,26,-83
1339,41,27,76
1340,41,28,-6
1341,41,29,-54
1342,41,30,108
1343,41,31,56
1344,42,0,105
1345,42,1,60
1346,42,2,-70
1347,42,3,0
1348,42,4,-44
1349,42,5,-58
1350,42,6,125
1351,42,7,108
1352,42,8,-78
1353,42,9,-15
1354,42,10,101
1355,42,11,99
1356,42,12,-106
1357,42,13,-27
1358,42,14,37
1359,42,15,12
1360,42,16,7
1361,42,17,37
1362,42,18,-121
1363,42,19,37
1364,42,20,23
1365,42,21,-108
1366,42,22,-78
1367,42,23,106
1368,42,24,-104
1369,42,25,36
1370,42,26,-2
1371,42,27,105
1372,42,28,-74
1373,42,29,13
1374,42,30,-59
1375,42,31,-12
1376,43,0,-111
1377,43,1,44
1378,43,2,-7
1379,43,3,-47
1380,43,4,-59
1381,43,5,-44
1382,43,6,30
1383,43,7,-79
1384,43,8,-26
1385,43,9,-117
1386,43,10,-75
1387,43,11,-67
1388,43,12,95
1389,43,13,56
1390,43,14,94
1391,43,15,-8
1392,43,16,24
1393,43,17,-62
1394,43,18,-46
1395,43,19,22
1396,43,20,-9
1397,43,21,69
1398,43,22,-98
1399,43,23,-68
1400,43,24,-18
1401,43,25,58
1402,43,26,-58
1403,43,27,26
1404,43,28,-51
1405,43,29,112
1406,43,30,-41
1407,43,31,83
1408,44,0,-124
1409,44,1,-101
1410,44,2,41
1411,44,3,112
1412,44,4,43
1413,44,5,46
1414,44,6,103
1415,44,7,120
1416,44,8,107
1417,44,9,17
1418,44,10,-7
1419,44,11,-24
1420,44,12,92
1421,44,13,-108
1422,44,14,-71
1423,44,15,-39
1424,44,16,61
1425,44,17,-68
1426,44,18,123
1427,44,19,92
1428,44,20,15
1429,44,21,10
1430,44,22,-13
1431,44,23,55
1432,44,24,-97
1433,44,25,-73
1434,44,26,119
1435,44,27,-56
1436,44,28,79
1437,44,29,-53
1438,44,30,120
1439,44,31,10
1440,45,0,116
1441,45,1,94
1442,45,2,-32
1443,45,3,13
1444,45,4,89
1445,45,5,-74
1446,45,6,90
1447,45,7,-1
1448,45,8,103
1449,45,9,84
1450,45,10,83
1451,45,11,86
1452,45,12,23
1453,45,13,25
1454,45,14,10
1455,45,15,-127
1456,45,16,-39
1457,45,17,-63
1458,45,18,13
1459,45,19,72
1460,45,20,43
1461,45,21,-66
1462,45,22,-91
1463,45,23,-118
1464,45,24,54
1465,45,25,97
1466,45,26,126
1467,45,27,71
1468,45,28,-44
1469,45,29,-40
1470,45,30,-103
1471,45,31,-2
1472,46,0,3
1473,46,1,27
1474,46,2,18
1475,46,3,-112
1476,46,4,-80
1477,46,5,45
1478,46,6,9
1479,46,7,92
1480,46,8,-62
1481,46,9,113
1482,46,10,-122
1483,46,11,-91
1484,46,12,-71
1485,46,13,74
1486,46,14,-42
1487,46,15,-52
1488,46,16,-50
1489,46,17,-4
1490,46,18,19
1491,46,19,70
1492,46,20,-34
1493,46,21,104
1494,46,22,110
1495,46,23,-46
1496,46,24,82
1497,46,25,-34
1498,46,26,-54
1499,46,27,-102
1500,46,28,-97
1501,46,29,109
1502,46,30,6
1503,46,31,81
1504,47,0,108
1505,47,1,-50
1506,47,2,1
1507,47,3,84
1508,47,4,-41
1509,47,5,-70
1510,47,6,74
1511,47,7,-67
1512,47,8,-95
1513,47,9,7
1514,47,10,-42
1515,47,11,-64
1516,47,12,52
1517,47,13,-104
1518,47,14,116
1519,47,15,26
1520,47,16,72
1521,47,17,113
1522,47,18,-86
1523,47,19,49
1524,47,20,127
1525,47,21,-6
1526,47,22,72
1527,47,23,-77
1528,47,24,65
1529,47,25,124
1530,47,26,120
1531,47,27,19
1532,47,28,3
1533,47,29,88
1534,47,30,12
1535,47,31,1
1536,48,0,-60
1537,48,1,-92
1538,48,2,61
1539,48,3,30
1540,48,4,-89
1541,48,5,-34
1542,48,6,60
1543,48,7,94
1544,48,8,-15
1545,48,9,-15
1546,48,10,87
1547,48,11,70
1548,48,12,109
1549,48,13,23
1550,48,14,123
1551,48,15,-34
1552,48,16,-78
1553,48,17,-83
1554,48,18,17
1555,48,19,-116
1556,48,20,-5
1557,48,21,-74
1558,48,22,-91
1559,48,23,25
1560,48,24,124
1561,48,25,32
1562,48,26,-125
1563,48,27,-102
1564,48,28,-19
1565,48,29,-40
1566,48,30,108
1567,48,31,-47
1568,49,0,108
1569,49,1,-27
1570,49,2,-21
1571,49,3,-26
