idx,word_addr,lane,value
346,10,26,-42
347,10,27,28
348,10,28,71
349,10,29,73
350,10,30,-3
351,10,31,84
352,11,0,80
353,11,1,-59
354,11,2,-41
355,11,3,31
356,11,4,118
357,11,5,-47
358,11,6,122
359,11,7,89
360,11,8,-70
361,11,9,-35
362,11,10,-35
363,11,11,117
364,11,12,-107
365,11,13,4
366,11,14,52
367,11,15,39
368,11,16,73
369,11,17,65
370,11,18,-118
371,11,19,-44
372,11,20,-118
373,11,21,-1
374,11,22,65
375,11,23,-40
376,11,24,53
377,11,25,-94
378,11,26,19
379,11,27,15
380,11,28,-24
381,11,29,-110
382,11,30,-77
383,11,31,59
384,12,0,-55
385,12,1,-122
386,12,2,-121
387,12,3,-89
388,12,4,48
389,12,5,-36
390,12,6,-4
391,12,7,53
392,12,8,-18
393,12,9,103
394,12,10,0
395,12,11,-96
396,12,12,23
397,12,13,124
398,12,14,55
399,12,15,-119
400,12,16,-127
401,12,17,-32
402,12,18,101
403,12,19,12
404,12,20,-98
405,12,21,80
406,12,22,12
407,12,23,-23
408,12,24,118
409,12,25,40
410,12,26,-52
411,12,27,-19
412,12,28,-65
413,12,29,34
414,12,30,-55
415,12,31,114
416,13,0,-23
417,13,1,-77
418,13,2,-67
419,13,3,54
420,13,4,70
421,13,5,-58
422,13,6,-70
423,13,7,55
424,13,8,24
425,13,9,105
426,13,10,69
427,13,11,-110
428,13,12,94
429,13,13,8
430,13,14,-74
431,13,15,-114
432,13,16,38
433,13,17,25
434,13,18,-51
435,13,19,77
436,13,20,28
437,13,21,31
438,13,22,110
439,13,23,-110
440,13,24,9
441,13,25,106
442,13,26,91
443,13,27,101
444,13,28,-49
445,13,29,-88
446,13,30,83
447,13,31,-40
448,14,0,-24
449,14,1,-109
450,14,2,37
451,14,3,123
452,14,4,-17
453,14,5,-123
454,14,6,-112
455,14,7,-64
456,14,8,-39
457,14,9,-48
458,14,10,22
459,14,11,-92
460,14,12,-48
461,14,13,73
462,14,14,10
463,14,15,-46
464,14,16,-11
465,14,17,-1
466,14,18,78
467,14,19,-106
468,14,20,19
469,14,21,61
470,14,22,16
471,14,23,63
472,14,24,55
473,14,25,36
474,14,26,43
475,14,27,-4
476,14,28,-14
477,14,29,48
478,14,30,-21
479,14,31,-57
480,15,0,101
481,15,1,-26
482,15,2,20
483,15,3,-91
484,15,4,78
485,15,5,84
486,15,6,-1
487,15,7,-52
488,15,8,-63
489,15,9,113
490,15,10,-85
491,15,11,-36
492,15,12,120
493,15,13,-54
494,15,14,-37
495,15,15,-25
496,15,16,-97
497,15,17,17
498,15,18,32
499,15,19,49
500,15,20,-115
501,15,21,-15
502,15,22,84
503,15,23,10
504,15,24,52
505,15,25,-10
506,15,26,63
507,15,27,-89
508,15,28,-42
509,15,29,88
510,15,30,47
511,15,31,50
512,16,0,101
513,16,1,19
514,16,2,65
515,16,3,-30
516,16,4,47
517,16,5,9
518,16,6,67
519,16,7,-94
520,16,8,-62
521,16,9,45
522,16,10,-68
523,16,11,-29
524,16,12,-24
525,16,13,-123
526,16,14,62
527,16,15,93
528,16,16,12
529,16,17,18
530,16,18,-61
531,16,19,-104
532,16,20,25
533,16,21,-78
534,16,22,-85
535,16,23,-1
536,16,24,-47
537,16,25,-24
538,16,26,57
539,16,27,-97
540,16,28,-20
541,16,29,-74
542,16,30,118
543,16,31,-14
544,17,0,4
545,17,1,-11
546,17,2,55
547,17,3,35
548,17,4,0
549,17,5,35
550,17,6,21
551,17,7,110
552,17,8,91
553,17,9,3
554,17,10,-28
555,17,11,-117
556,17,12,85
557,17,13,-118
558,17,14,97
559,17,15,-91
560,17,16,61
561,17,17,102
562,17,18,34
563,17,19,-70
564,17,20,78
565,17,21,28
566,17,22,-109
567,17,23,-101
568,17,24,32
569,17,25,-21
570,17,26,-20
571,17,27,-27
572,17,28,-16
573,17,29,-97
574,17,30,-23
575,17,31,87
576,18,0,-72
577,18,1,-88
578,18,2,-49
579,18,3,110
580,18,4,-20
581,18,5,-1
582,18,6,-93
583,18,7,-104
584,18,8,-112
585,18,9,73
586,18,10,35
587,18,11,76
588,18,12,10
589,18,13,-46
590,18,14,60
591,18,15,-122
592,18,16,49
593,18,17,-108
594,18,18,55
595,18,19,73
596,18,20,-6
597,18,21,106
598,18,22,-93
599,18,23,-33
600,18,24,-19
601,18,25,-81
602,18,26,28
603,18,27,-72
604,18,28,-66
605,18,29,-57
606,18,30,63
607,18,31,52
608,19,0,-87
609,19,1,118
610,19,2,-82
611,19,3,-112
612,19,4,-75
613,19,5,-35
614,19,6,-119
615,19,7,88
616,19,8,44
617,19,9,71
618,19,10,-18
619,19,11,-84
620,19,12,7
621,19,13,105
622,19,14,25
623,19,15,-40
624,19,16,55
625,19,17,-91
626,19,18,115
627,19,19,-112
628,19,20,-31
629,19,21,19
630,19,22,-30
631,19,23,49
632,19,24,62
633,19,25,28
634,19,26,120
635,19,27,27
636,19,28,-77
637,19,29,104
638,19,30,-114
639,19,31,2
640,20,0,56
641,20,1,37
642,20,2,-100
643,20,3,79
644,20,4,65
645,20,5,64
646,20,6,65
647,20,7,81
648,20,8,125
649,20,9,-59
650,20,10,38
651,20,11,76
652,20,12,-12
653,20,13,96
654,20,14,40
655,20,15,-69
656,20,16,-100
657,20,17,126
658,20,18,23
659,20,19,-36
660,20,20,88
661,20,21,61
662,20,22,23
663,20,23,68
664,20,24,-24
665,20,25,-36
666,20,26,-50
667,20,27,-113
668,20,28,-123
669,20,29,-95
670,20,30,-118
671,20,31,114
672,21,0,-60
673,21,1,-29
674,21,2,-31
675,21,3,-15
676,21,4,99
677,21,5,81
678,21,6,20
679,21,7,-64
680,21,8,-97
681,21,9,-120
682,21,10,12
683,21,11,101
684,21,12,53
685,21,13,69
686,21,14,98
687,21,15,123
688,21,16,38
689,21,17,-51
690,21,18,-46
691,21,19,-98
692,21,20,97
693,21,21,82
694,21,22,-3
695,21,23,6
696,21,24,9
697,21,25,90
698,21,26,-14
699,21,27,95
700,21,28,24
701,21,29,-98
702,21,30,69
703,21,31,-94
704,22,0,-5
705,22,1,79
706,22,2,80
707,22,3,68
708,22,4,13
709,22,5,51
710,22,6,-22
711,22,7,52
712,22,8,96
713,22,9,-46
714,22,10,97
715,22,11,76
716,22,12,78
717,22,13,-58
718,22,14,-105
719,22,15,44
720,22,16,10
721,22,17,-13
722,22,18,-127
723,22,19,66
724,22,20,-81
725,22,21,-41
726,22,22,37
727,22,23,38
728,22,24,-119
729,22,25,8
730,22,26,-40
731,22,27,57
732,22,28,-8
733,22,29,-76
734,22,30,-23
735,22,31,-113
736,23,0,-126
737,23,1,-30
738,23,2,75
739,23,3,16
740,23,4,-54
741,23,5,96
742,23,6,114
743,23,7,-71
744,23,8,109
745,23,9,73
746,23,10,49
747,23,11,-37
748,23,12,-125
749,23,13,-124
750,23,14,-71
751,23,15,-11
752,23,16,-15
753,23,17,-50
754,23,18,-22
755,23,19,71
756,23,20,110
757,23,21,117
758,23,22,78
759,23,23,83
760,23,24,76
761,23,25,-102
762,23,26,126
763,23,27,41
764,23,28,-125
765,23,29,68
766,23,30,98
767,23,31,84
768,24,0,-29
769,24,1,98
770,24,2,-34
771,24,3,93
772,24,4,47
773,24,5,-98
774,24,6,-26
775,24,7,-43
776,24,8,33
777,24,9,26
778,24,10,-126
779,24,11,114
780,24,12,29
781,24,13,100
782,24,14,-41
783,24,15,-121
784,24,16,-96
785,24,17,-34
786,24,18,-49
787,24,19,46
788,24,20,96
789,24,21,-48
790,24,22,-17
791,24,23,-76
792,24,24,-29
793,24,25,-40
794,24,26,8
795,24,27,-60
796,24,28,-42
797,24,29,19
798,24,30,-17
799,24,31,34
800,25,0,5
801,25,1,-61
802,25,2,-21
803,25,3,116
804,25,4,-51
805,25,5,13
806,25,6,-34
807,25,7,109
808,25,8,-123
809,25,9,-98
810,25,10,86
811,25,11,54
812,25,12,69
813,25,13,-77
814,25,14,-84
815,25,15,-65
816,25,16,-27
817,25,17,59
818,25,18,3
819,25,19,-96
820,25,20,46
821,25,21,-22
822,25,22,27
823,25,23,99
824,25,24,21
825,25,25,-120
826,25,26,100
827,25,27,-49
828,25,28,-44
829,25,29,34
830,25,30,-57
831,25,31,72
832,26,0,-121
833,26,1,-53
834,26,2,-39
835,26,3,4
836,26,4,93
837,26,5,41
838,26,6,-79
839,26,7,33
840,26,8,12
841,26,9,47
842,26,10,70
843,26,11,28
844,26,12,3
845,26,13,36
846,26,14,96
847,26,15,-108
848,26,16,25
849,26,17,-112
850,26,18,-27
851,26,19,-21
852,26,20,-21
853,26,21,-14
854,26,22,58
855,26,23,-16
856,26,24,51
857,26,25,39
858,26,26,-17
859,26,27,-15
860,26,28,-12
861,26,29,115
862,26,30,-96
863,26,31,-2
864,27,0,9
865,27,1,115
866,27,2,-75
867,27,3,65
868,27,4,4
869,27,5,98
870,27,6,53
871,27,7,55
872,27,8,-95
873,27,9,74
874,27,10,39
875,27,11,66
876,27,12,106
877,27,13,103
878,27,14,-50
879,27,15,-103
880,27,16,-73
881,27,17,83
882,27,18,126
883,27,19,94
884,27,20,56
885,27,21,64
886,27,22,98
887,27,23,64
888,27,24,-7
889,27,25,112
890,27,26,-104
891,27,27,-12
892,27,28,77
893,27,29,-22
894,27,30,35
895,27,31,-39
896,28,0,72
897,28,1,55
898,28,2,-104
899,28,3,78
900,28,4,2
901,28,5,-127
902,28,6,26
903,28,7,-13
904,28,8,-15
905,28,9,48
906,28,10,100
907,28,11,5
908,28,12,64
909,28,13,-76
910,28,14,123
911,28,15,-63
912,28,16,123
913,28,17,35
914,28,18,-95
915,28,19,-83
916,28,20,-68
917,28,21,50
918,28,22,-46
919,28,23,88
920,28,24,110
921,28,25,-44
922,28,26,-84
923,28,27,-1
924,28,28,70
925,28,29,-101
926,28,30,-82
927,28,31,-93
928,29,0,-21
929,29,1,10
930,29,2,43
931,29,3,-12
932,29,4,114
933,29,5,-59
934,29,6,112
935,29,7,97
936,29,8,-105
937,29,9,90
938,29,10,-80
939,29,11,71
940,29,12,-91
941,29,13,-21
942,29,14,125
943,29,15,60
944,29,16,-96
945,29,17,105
946,29,18,-7
947,29,19,52
948,29,20,49
949,29,21,-105
950,29,22,46
951,29,23,-49
952,29,24,-103
953,29,25,33
954,29,26,6
955,29,27,58
956,29,28,-49
957,29,29,-59
958,29,30,26
959,29,31,-52
960,30,0,-127
961,30,1,-123
962,30,2,108
963,30,3,-127
964,30,4,-34
965,30,5,-37
966,30,6,113
967,30,7,32
968,30,8,-123
969,30,9,-8
970,30,10,46
971,30,11,52
972,30,12,38
973,30,13,97
974,30,14,-71
975,30,15,-71
976,30,16,107
977,30,17,64
978,30,18,-37
979,30,19,43
980,30,20,-14
981,30,21,9
982,30,22,-100
983,30,23,-92
984,30,24,28
985,30,25,41
986,30,26,68
987,30,27,55
988,30,28,-105
989,30,29,-107
990,30,30,-97
991,30,31,88
992,31,0,-80
993,31,1,14
994,31,2,-50
995,31,3,-19
996,31,4,-109
997,31,5,-121
998,31,6,74
999,31,7,53
1000,31,8,25
1001,31,9,-127
1002,31,10,-42
1003,31,11,57
1004,31,12,-54
1005,31,13,-31
1006,31,14,-7
1007,31,15,-21
1008,31,16,66
1009,31,17,-50
1010,31,18,-91
1011,31,19,32
1012,31,20,93
1013,31,21,-4
1014,31,22,115
1015,31,23,-47
1016,31,24,-109
1017,31,25,-55
1018,31,26,69
1019,31,27,21
1020,31,28,-23
1021,31,29,54
1022,31,30,-117
1023,31,31,-77
1024,32,0,115
1025,32,1,-20
1026,32,2,59
1027,32,3,-46
1028,32,4,-114
1029,32,5,38
1030,32,6,89
1031,32,7,-57
1032,32,8,-104
1033,32,9,108
1034,32,10,-49
1035,32,11,90
1036,32,12,-39
1037,32,13,48
1038,32,14,-102
1039,32,15,59
1040,32,16,99
1041,32,17,37
1042,32,18,-123
1043,32,19,116
1044,32,20,-62
1045,32,21,97
1046,32,22,-65
1047,32,23,25
1048,32,24,1
1049,32,25,36
1050,32,26,-67
1051,32,27,76
1052,32,28,49
1053,32,29,100
1054,32,30,-41
1055,32,31,17
1056,33,0,-62
1057,33,1,-34
1058,33,2,-105
1059,33,3,39
1060,33,4,-73
1061,33,5,110
1062,33,6,-9
1063,33,7,-18
1064,33,8,13
1065,33,9,114
1066,33,10,-86
1067,33,11,-93
1068,33,12,-76
1069,33,13,43
1070,33,14,10
1071,33,15,-125
1072,33,16,33
1073,33,17,-17
1074,33,18,-115
1075,33,19,9
1076,33,20,-30
1077,33,21,-7
1078,33,22,104
1079,33,23,-58
1080,33,24,-127
1081,33,25,120
1082,33,26,-117
1083,33,27,-111
1084,33,28,-42
1085,33,29,-94
1086,33,30,25
1087,33,31,-25
1088,34,0,-63
1089,34,1,44
1090,34,2,47
1091,34,3,85
1092,34,4,66
1093,34,5,51
1094,34,6,-101
1095,34,7,124
1096,34,8,17
1097,34,9,83
1098,34,10,-20
1099,34,11,82
1100,34,12,109
1101,34,13,43
1102,34,14,75
1103,34,15,67
1104,34,16,-23
1105,34,17,69
1106,34,18,-105
1107,34,19,94
1108,34,20,4
1109,34,21,-43
1110,34,22,123
1111,34,23,11
1112,34,24,125
1113,34,25,-29
1114,34,26,76
1115,34,27,62
1116,34,28,-36
1117,34,29,-34
1118,34,30,-15
1119,34,31,106
1120,35,0,56
1121,35,1,-11
1122,35,2,-111
1123,35,3,113
1124,35,4,112
1125,35,5,79
1126,35,6,95
1127,35,7,-21
1128,35,8,-39
1129,35,9,103
1130,35,10,89
1131,35,11,-44
1132,35,12,-95
1133,35,13,-114
1134,35,14,-106
1135,35,15,-78
1136,35,16,-80
1137,35,17,-50
1138,35,18,116
1139,35,19,-99
1140,35,20,-60
1141,35,21,11
1142,35,22,-33
1143,35,23,-11
1144,35,24,34
1145,35,25,78
1146,35,26,-119
1147,35,27,68
1148,35,28,1
1149,35,29,-20
1150,35,30,27
1151,35,31,-57
1152,36,0,-41
1153,36,1,116
1154,36,2,-114
1155,36,3,-122
1156,36,4,50
1157,36,5,120
1158,36,6,-78
1159,36,7,-37
1160,36,8,-112
1161,36,9,-14
1162,36,10,46
1163,36,11,-93
1164,36,12,0
1165,36,13,103
1166,36,14,60
1167,36,15,71
1168,36,16,34
1169,36,17,101
1170,36,18,-86
1171,36,19,26
1172,36,20,-46
1173,36,21,-120
1174,36,22,-100
1175,36,23,-28
1176,36,24,-54
1177,36,25,-59
1178,36,26,-9
1179,36,27,-86
1180,36,28,50
1181,36,29,-124
1182,36,30,-76
1183,36,31,109
1184,37,0,90
1185,37,1,42
1186,37,2,-97
1187,37,3,-4
1188,37,4,-26
1189,37,5,-125
1190,37,6,81
1191,37,7,23
1192,37,8,-66
1193,37,9,126
1194,37,10,-50
1195,37,11,40
1196,37,12,-47
1197,37,13,-57
1198,37,14,17
1199,37,15,-18
1200,37,16,-123
1201,37,17,6
1202,37,18,8
1203,37,19,-28
1204,37,20,32
1205,37,21,0
1206,37,22,-61
1207,37,23,88
1208,37,24,-28
1209,37,25,-100
1210,37,26,-80
1211,37,27,100
1212,37,28,-77
1213,37,29,-110
1214,37,30,55
1215,37,31,123
1216,38,0,32
1217,38,1,-64
1218,38,2,67
1219,38,3,110
1220,38,4,55
1221,38,5,77
1222,38,6,-11
1223,38,7,1
1224,38,8,-110
1225,38,9,-57
1226,38,10,-10
1227,38,11,-105
1228,38,12,32
1229,38,13,51
1230,38,14,94
1231,38,15,-125
1232,38,16,48
1233,38,17,-87
1234,38,18,-37
1235,38,19,74
1236,38,20,-126
1237,38,21,125
1238,38,22,101
1239,38,23,33
1240,38,24,-62
1241,38,25,79
1242,38,26,-31
1243,38,27,-26
1244,38,28,-14
1245,38,29,-24
1246,38,30,35
1247,38,31,-125
1248,39,0,16
1249,39,1,-73
1250,39,2,109
1251,39,3,29
1252,39,4,108
1253,39,5,14
1254,39,6,83
1255,39,7,126
1256,39,8,-18
1257,39,9,29
1258,39,10,19
1259,39,11,-87
1260,39,12,-76
1261,39,13,84
1262,39,14,125
1263,39,15,39
1264,39,16,-103
1265,39,17,-3
1266,39,18,21
1267,39,19,-107
1268,39,20,71
1269,39,21,-113
1270,39,22,-84
1271,39,23,-94
1272,39,24,-21
1273,39,25,112
1274,39,26,-81
1275,39,27,-67
1276,39,28,-53
1277,39,29,13
1278,39,30,-15
1279,39,31,-43
1280,40,0,44
1281,40,1,43
1282,40,2,-9
1283,40,3,-72
1284,40,4,-26
1285,40,5,24
1286,40,6,-11
1287,40,7,-73
1288,40,8,-94
1289,40,9,127
1290,40,10,-26
1291,40,11,89
1292,40,12,114
1293,40,13,86
1294,40,14,27
1295,40,15,118
1296,40,16,-42
1297,40,17,-43
1298,40,18,-115
1299,40,19,-25
1300,40,20,67
1301,40,21,82
1302,40,22,-7
1303,40,23,-116
1304,40,24,-75
1305,40,25,103
1306,40,26,24
1307,40,27,20
1308,40,28,-87
1309,40,29,-53
1310,40,30,112
1311,40,31,8
1312,41,0,21
1313,41,1,118
1314,41,2,7
1315,41,3,120
1316,41,4,-19
1317,41,5,-127
1318,41,6,-49
1319,41,7,62
1320,41,8,38
1321,41,9,20
1322,41,10,-83
1323,41,11,59
1324,41,12,16
1325,41,13,-16
1326,41,14,43
1327,41,15,30
1328,41,16,-49
1329,41,17,-123
1330,41,18,3
1331,41,19,89
1332,41,20,33
1333,41,21,-93
1334,41,22,-83
1335,41,23,42
1336,41,24,-109
1337,41,25,-20
1338,41,26,21
1339,41,27,73
1340,41,28,-56
1341,41,29,-69
1342,41,30,5
1343,41,31,40
1344,42,0,25
1345,42,1,-22
1346,42,2,51
1347,42,3,-52
1348,42,4,-77
1349,42,5,6
1350,42,6,93
1351,42,7,28
1352,42,8,42
1353,42,9,-105
1354,42,10,-117
1355,42,11,106
1356,42,12,-96
1357,42,13,9
1358,42,14,-104
1359,42,15,76
1360,42,16,12
1361,42,17,50
1362,42,18,124
1363,42,19,74
1364,42,20,-110
1365,42,21,11
1366,42,22,32
1367,42,23,100
1368,42,24,24
1369,42,25,41
1370,42,26,121
1371,42,27,-36
1372,42,28,81
1373,42,29,75
1374,42,30,0
1375,42,31,32
1376,43,0,-109
1377,43,1,-97
1378,43,2,73
1379,43,3,-96
1380,43,4,-80
1381,43,5,-121
1382,43,6,-20
1383,43,7,116
1384,43,8,13
1385,43,9,-2
1386,43,10,-60
1387,43,11,30
1388,43,12,13
1389,43,13,41
1390,43,14,70
1391,43,15,-78
1392,43,16,-121
1393,43,17,-22
1394,43,18,-110
1395,43,19,-119
1396,43,20,-12
1397,43,21,-121
1398,43,22,-27
1399,43,23,23
1400,43,24,-127
1401,43,25,-107
1402,43,26,-40
1403,43,27,126
1404,43,28,-120
1405,43,29,-56
1406,43,30,36
1407,43,31,116
1408,44,0,62
1409,44,1,-16
1410,44,2,126
1411,44,3,85
1412,44,4,92
1413,44,5,127
1414,44,6,105
1415,44,7,-15
1416,44,8,91
1417,44,9,-108
1418,44,10,-12
1419,44,11,-74
1420,44,12,-88
1421,44,13,-104
1422,44,14,-120
1423,44,15,29
1424,44,16,89
1425,44,17,125
1426,44,18,-33
1427,44,19,77
1428,44,20,-97
1429,44,21,59
1430,44,22,13
1431,44,23,89
1432,44,24,-77
1433,44,25,27
1434,44,26,-96
1435,44,27,24
1436,44,28,-6
1437,44,29,22
1438,44,30,-46
1439,44,31,103
1440,45,0,98
1441,45,1,-18
1442,45,2,50
1443,45,3,-95
1444,45,4,70
1445,45,5,86
1446,45,6,56
1447,45,7,31
1448,45,8,-119
1449,45,9,78
1450,45,10,-96
1451,45,11,34
1452,45,12,-121
1453,45,13,-57
1454,45,14,78
1455,45,15,-24
1456,45,16,78
1457,45,17,-10
1458,45,18,-64
1459,45,19,107
1460,45,20,55
1461,45,21,65
1462,45,22,85
1463,45,23,-80
1464,45,24,-63
1465,45,25,-98
1466,45,26,-122
1467,45,27,117
1468,45,28,-113
1469,45,29,90
1470,45,30,-100
1471,45,31,-103
1472,46,0,-44
1473,46,1,-4
1474,46,2,-106
1475,46,3,-36
1476,46,4,5
1477,46,5,-43
1478,46,6,-81
1479,46,7,81
1480,46,8,52
1481,46,9,6
1482,46,10,108
1483,46,11,-86
1484,46,12,54
1485,46,13,34
1486,46,14,70
1487,46,15,54
1488,46,16,-10
1489,46,17,-80
1490,46,18,116
1491,46,19,-50
1492,46,20,-98
1493,46,21,68
1494,46,22,82
1495,46,23,-105
1496,46,24,126
1497,46,25,-53
1498,46,26,82
1499,46,27,-88
1500,46,28,55
1501,46,29,-26
1502,46,30,82
1503,46,31,91
1504,47,0,-79
1505,47,1,56
1506,47,2,-42
1507,47,3,-82
1508,47,4,-27
1509,47,5,115
1510,47,6,46
1511,47,7,-29
1512,47,8,114
1513,47,9,101
1514,47,10,-61
1515,47,11,123
1516,47,12,-60
1517,47,13,-52
1518,47,14,-108
1519,47,15,20
1520,47,16,100
1521,47,17,17
1522,47,18,102
1523,47,19,-125
1524,47,20,60
1525,47,21,-76
1526,47,22,-72
1527,47,23,23
1528,47,24,22
1529,47,25,-18
1530,47,26,-119
1531,47,27,58
1532,47,28,50
1533,47,29,-90
1534,47,30,82
1535,47,31,-55
1536,48,0,-94
1537,48,1,100
1538,48,2,-112
1539,48,3,7
1540,48,4,13
1541,48,5,-19
1542,48,6,-40
1543,48,7,-90
1544,48,8,-45
1545,48,9,-44
1546,48,10,48
1547,48,11,-19
1548,48,12,-41
1549,48,13,57
1550,48,14,-33
1551,48,15,44
1552,48,16,32
1553,48,17,38
1554,48,18,-100
1555,48,19,-96
1556,48,20,-55
1557,48,21,-19
1558,48,22,-118
1559,48,23,72
1560,48,24,-5
1561,48,25,-61
1562,48,26,-99
1563,48,27,24
1564,48,28,59
1565,48,29,-26
1566,48,30,-50
1567,48,31,81
1568,49,0,68
1569,49,1,63
1570,49,2,-114
1571,49,3,-103
1572,49,4,68
1573,49,5,-46
