tag,context,y,x,mac_q,mac_sc_q,time
after_local_cswitch,0,2,2,0,-20553,3662270 ns
after_local_cswitch,0,3,1,0,214474,3662270 ns
after_local_cswitch,0,4,0,0,161099,3662270 ns
after_local_cswitch,0,16,4,0,16792,3662270 ns
after_local_cswitch,0,17,3,0,-206965,3662270 ns
after_local_cswitch,0,18,2,0,226677,3662270 ns
after_local_cswitch,0,19,1,0,71099,3662270 ns
after_local_cswitch,0,20,0,0,49672,3662270 ns
after_local_cswitch,0,0,5,0,121694,3662280 ns
after_local_cswitch,0,1,4,0,-79031,3662280 ns
after_local_cswitch,0,2,3,0,36647,3662280 ns
after_local_cswitch,0,3,2,0,-67009,3662280 ns
after_local_cswitch,0,4,1,0,-163381,3662280 ns
after_local_cswitch,0,5,0,0,-2338,3662280 ns
after_local_cswitch,0,16,5,0,121694,3662280 ns
after_local_cswitch,0,17,4,0,16792,3662280 ns
after_local_cswitch,0,18,3,0,-206965,3662280 ns
after_local_cswitch,0,19,2,0,226677,3662280 ns
after_local_cswitch,0,20,1,0,71099,3662280 ns
after_local_cswitch,0,21,0,0,49672,3662280 ns
after_local_cswitch,0,0,5,0,121694,3662280 ns
after_local_cswitch,0,1,4,0,-79031,3662280 ns
after_local_cswitch,0,2,3,0,36647,3662280 ns
after_local_cswitch,0,3,2,0,-67009,3662280 ns
after_local_cswitch,0,4,1,0,-163381,3662280 ns
after_local_cswitch,0,5,0,0,-2338,3662280 ns
after_local_cswitch,0,16,5,0,121694,3662280 ns
after_local_cswitch,0,17,4,0,16792,3662280 ns
after_local_cswitch,0,18,3,0,-206965,3662280 ns
after_local_cswitch,0,19,2,0,226677,3662280 ns
after_local_cswitch,0,20,1,0,71099,3662280 ns
after_local_cswitch,0,21,0,0,49672,3662280 ns
after_local_cswitch,0,0,5,0,121694,3662280 ns
after_local_cswitch,0,1,4,0,-79031,3662280 ns
after_local_cswitch,0,2,3,0,36647,3662280 ns
after_local_cswitch,0,3,2,0,-67009,3662280 ns
after_local_cswitch,0,4,1,0,-163381,3662280 ns
after_local_cswitch,0,5,0,0,-2338,3662280 ns
after_local_cswitch,0,16,5,0,121694,3662280 ns
after_local_cswitch,0,17,4,0,16792,3662280 ns
after_local_cswitch,0,18,3,0,-206965,3662280 ns
after_local_cswitch,0,19,2,0,226677,3662280 ns
after_local_cswitch,0,20,1,0,71099,3662280 ns
after_local_cswitch,0,21,0,0,49672,3662280 ns
after_local_cswitch,0,0,6,0,6305,3662290 ns
after_local_cswitch,0,1,5,0,-81352,3662290 ns
after_local_cswitch,0,2,4,0,15214,3662290 ns
after_local_cswitch,0,3,3,0,-20365,3662290 ns
after_local_cswitch,0,4,2,0,-112236,3662290 ns
after_local_cswitch,0,5,1,0,-133748,3662290 ns
after_local_cswitch,0,6,0,0,107577,3662290 ns
after_local_cswitch,0,16,6,0,6305,3662290 ns
after_local_cswitch,0,17,5,0,121694,3662290 ns
after_local_cswitch,0,18,4,0,16792,3662290 ns
after_local_cswitch,0,19,3,0,-206965,3662290 ns
after_local_cswitch,0,20,2,0,226677,3662290 ns
after_local_cswitch,0,21,1,0,71099,3662290 ns
after_local_cswitch,0,22,0,0,49672,3662290 ns
after_local_cswitch,0,0,6,0,6305,3662290 ns
after_local_cswitch,0,1,5,0,-81352,3662290 ns
after_local_cswitch,0,2,4,0,15214,3662290 ns
after_local_cswitch,0,3,3,0,-20365,3662290 ns
after_local_cswitch,0,4,2,0,-112236,3662290 ns
after_local_cswitch,0,5,1,0,-133748,3662290 ns
after_local_cswitch,0,6,0,0,107577,3662290 ns
after_local_cswitch,0,16,6,0,6305,3662290 ns
after_local_cswitch,0,17,5,0,121694,3662290 ns
after_local_cswitch,0,18,4,0,16792,3662290 ns
after_local_cswitch,0,19,3,0,-206965,3662290 ns
after_local_cswitch,0,20,2,0,226677,3662290 ns
after_local_cswitch,0,21,1,0,71099,3662290 ns
after_local_cswitch,0,22,0,0,49672,3662290 ns
after_local_cswitch,0,0,6,0,6305,3662290 ns
after_local_cswitch,0,1,5,0,-81352,3662290 ns
after_local_cswitch,0,2,4,0,15214,3662290 ns
after_local_cswitch,0,3,3,0,-20365,3662290 ns
after_local_cswitch,0,4,2,0,-112236,3662290 ns
after_local_cswitch,0,5,1,0,-133748,3662290 ns
after_local_cswitch,0,6,0,0,107577,3662290 ns
after_local_cswitch,0,16,6,0,6305,3662290 ns
after_local_cswitch,0,17,5,0,121694,3662290 ns
after_local_cswitch,0,18,4,0,16792,3662290 ns
after_local_cswitch,0,19,3,0,-206965,3662290 ns
after_local_cswitch,0,20,2,0,226677,3662290 ns
after_local_cswitch,0,21,1,0,71099,3662290 ns
after_local_cswitch,0,22,0,0,49672,3662290 ns
after_local_cswitch,0,0,7,0,98179,3662300 ns
after_local_cswitch,0,1,6,0,-29893,3662300 ns
after_local_cswitch,0,2,5,0,-71910,3662300 ns
after_local_cswitch,0,3,4,0,225621,3662300 ns
after_local_cswitch,0,4,3,0,-234276,3662300 ns
after_local_cswitch,0,5,2,0,9536,3662300 ns
after_local_cswitch,0,6,1,0,-48135,3662300 ns
after_local_cswitch,0,7,0,0,162817,3662300 ns
after_local_cswitch,0,16,7,0,98179,3662300 ns
after_local_cswitch,0,17,6,0,6305,3662300 ns
after_local_cswitch,0,18,5,0,121694,3662300 ns
after_local_cswitch,0,19,4,0,16792,3662300 ns
after_local_cswitch,0,20,3,0,-206965,3662300 ns
after_local_cswitch,0,21,2,0,226677,3662300 ns
after_local_cswitch,0,22,1,0,71099,3662300 ns
after_local_cswitch,0,23,0,0,49672,3662300 ns
after_local_cswitch,0,0,7,0,98179,3662300 ns
after_local_cswitch,0,1,6,0,-29893,3662300 ns
after_local_cswitch,0,2,5,0,-71910,3662300 ns
after_local_cswitch,0,3,4,0,225621,3662300 ns
after_local_cswitch,0,4,3,0,-234276,3662300 ns
after_local_cswitch,0,5,2,0,9536,3662300 ns
after_local_cswitch,0,6,1,0,-48135,3662300 ns
after_local_cswitch,0,7,0,0,162817,3662300 ns
after_local_cswitch,0,16,7,0,98179,3662300 ns
after_local_cswitch,0,17,6,0,6305,3662300 ns
after_local_cswitch,0,18,5,0,121694,3662300 ns
after_local_cswitch,0,19,4,0,16792,3662300 ns
after_local_cswitch,0,20,3,0,-206965,3662300 ns
after_local_cswitch,0,21,2,0,226677,3662300 ns
after_local_cswitch,0,22,1,0,71099,3662300 ns
after_local_cswitch,0,23,0,0,49672,3662300 ns
after_local_cswitch,0,0,7,0,98179,3662300 ns
after_local_cswitch,0,1,6,0,-29893,3662300 ns
after_local_cswitch,0,2,5,0,-71910,3662300 ns
after_local_cswitch,0,3,4,0,225621,3662300 ns
after_local_cswitch,0,4,3,0,-234276,3662300 ns
after_local_cswitch,0,5,2,0,9536,3662300 ns
after_local_cswitch,0,6,1,0,-48135,3662300 ns
after_local_cswitch,0,7,0,0,162817,3662300 ns
after_local_cswitch,0,16,7,0,98179,3662300 ns
after_local_cswitch,0,17,6,0,6305,3662300 ns
after_local_cswitch,0,18,5,0,121694,3662300 ns
after_local_cswitch,0,19,4,0,16792,3662300 ns
after_local_cswitch,0,20,3,0,-206965,3662300 ns
after_local_cswitch,0,21,2,0,226677,3662300 ns
after_local_cswitch,0,22,1,0,71099,3662300 ns
after_local_cswitch,0,23,0,0,49672,3662300 ns
after_local_cswitch,0,0,8,0,-52465,3662310 ns
after_local_cswitch,0,1,7,0,-90126,3662310 ns
after_local_cswitch,0,2,6,0,64257,3662310 ns
after_local_cswitch,0,3,5,0,-162591,3662310 ns
after_local_cswitch,0,4,4,0,32920,3662310 ns
after_local_cswitch,0,5,3,0,123240,3662310 ns
after_local_cswitch,0,6,2,0,103074,3662310 ns
after_local_cswitch,0,7,1,0,33808,3662310 ns
after_local_cswitch,0,8,0,0,49672,3662310 ns
after_local_cswitch,0,16,8,0,-52465,3662310 ns
after_local_cswitch,0,17,7,0,98179,3662310 ns
after_local_cswitch,0,18,6,0,6305,3662310 ns
after_local_cswitch,0,19,5,0,121694,3662310 ns
after_local_cswitch,0,20,4,0,16792,3662310 ns
after_local_cswitch,0,21,3,0,-206965,3662310 ns
after_local_cswitch,0,22,2,0,226677,3662310 ns
after_local_cswitch,0,23,1,0,71099,3662310 ns
after_local_cswitch,0,24,0,0,49672,3662310 ns
after_local_cswitch,0,0,8,0,-52465,3662310 ns
after_local_cswitch,0,1,7,0,-90126,3662310 ns
after_local_cswitch,0,2,6,0,64257,3662310 ns
after_local_cswitch,0,3,5,0,-162591,3662310 ns
after_local_cswitch,0,4,4,0,32920,3662310 ns
after_local_cswitch,0,5,3,0,123240,3662310 ns
after_local_cswitch,0,6,2,0,103074,3662310 ns
after_local_cswitch,0,7,1,0,33808,3662310 ns
after_local_cswitch,0,8,0,0,49672,3662310 ns
after_local_cswitch,0,16,8,0,-52465,3662310 ns
after_local_cswitch,0,17,7,0,98179,3662310 ns
after_local_cswitch,0,18,6,0,6305,3662310 ns
after_local_cswitch,0,19,5,0,121694,3662310 ns
after_local_cswitch,0,20,4,0,16792,3662310 ns
after_local_cswitch,0,21,3,0,-206965,3662310 ns
after_local_cswitch,0,22,2,0,226677,3662310 ns
after_local_cswitch,0,23,1,0,71099,3662310 ns
after_local_cswitch,0,24,0,0,49672,3662310 ns
after_local_cswitch,0,0,8,0,-52465,3662310 ns
after_local_cswitch,0,1,7,0,-90126,3662310 ns
after_local_cswitch,0,2,6,0,64257,3662310 ns
after_local_cswitch,0,3,5,0,-162591,3662310 ns
after_local_cswitch,0,4,4,0,32920,3662310 ns
after_local_cswitch,0,5,3,0,123240,3662310 ns
after_local_cswitch,0,6,2,0,103074,3662310 ns
after_local_cswitch,0,7,1,0,33808,3662310 ns
after_local_cswitch,0,8,0,0,49672,3662310 ns
after_local_cswitch,0,16,8,0,-52465,3662310 ns
after_local_cswitch,0,17,7,0,98179,3662310 ns
after_local_cswitch,0,18,6,0,6305,3662310 ns
after_local_cswitch,0,19,5,0,121694,3662310 ns
after_local_cswitch,0,20,4,0,16792,3662310 ns
after_local_cswitch,0,21,3,0,-206965,3662310 ns
after_local_cswitch,0,22,2,0,226677,3662310 ns
after_local_cswitch,0,23,1,0,71099,3662310 ns
after_local_cswitch,0,24,0,0,49672,3662310 ns
after_local_cswitch,0,0,9,0,41410,3662320 ns
after_local_cswitch,0,1,8,0,11268,3662320 ns
after_local_cswitch,0,2,7,0,19136,3662320 ns
after_local_cswitch,0,3,6,0,-12107,3662320 ns
after_local_cswitch,0,4,5,0,-107829,3662320 ns
after_local_cswitch,0,5,4,0,-12940,3662320 ns
after_local_cswitch,0,6,3,0,-52049,3662320 ns
after_local_cswitch,0,7,2,0,143288,3662320 ns
after_local_cswitch,0,8,1,0,71099,3662320 ns
after_local_cswitch,0,9,0,0,49672,3662320 ns
after_local_cswitch,0,16,9,0,41410,3662320 ns
after_local_cswitch,0,17,8,0,-52465,3662320 ns
after_local_cswitch,0,18,7,0,98179,3662320 ns
after_local_cswitch,0,19,6,0,6305,3662320 ns
after_local_cswitch,0,20,5,0,121694,3662320 ns
after_local_cswitch,0,21,4,0,16792,3662320 ns
after_local_cswitch,0,22,3,0,-206965,3662320 ns
after_local_cswitch,0,23,2,0,226677,3662320 ns
after_local_cswitch,0,24,1,0,71099,3662320 ns
after_local_cswitch,0,25,0,0,49672,3662320 ns
after_local_cswitch,0,0,9,0,41410,3662320 ns
after_local_cswitch,0,1,8,0,11268,3662320 ns
after_local_cswitch,0,2,7,0,19136,3662320 ns
after_local_cswitch,0,3,6,0,-12107,3662320 ns
after_local_cswitch,0,4,5,0,-107829,3662320 ns
after_local_cswitch,0,5,4,0,-12940,3662320 ns
after_local_cswitch,0,6,3,0,-52049,3662320 ns
after_local_cswitch,0,7,2,0,143288,3662320 ns
after_local_cswitch,0,8,1,0,71099,3662320 ns
after_local_cswitch,0,9,0,0,49672,3662320 ns
after_local_cswitch,0,16,9,0,41410,3662320 ns
after_local_cswitch,0,17,8,0,-52465,3662320 ns
after_local_cswitch,0,18,7,0,98179,3662320 ns
after_local_cswitch,0,19,6,0,6305,3662320 ns
after_local_cswitch,0,20,5,0,121694,3662320 ns
after_local_cswitch,0,21,4,0,16792,3662320 ns
after_local_cswitch,0,22,3,0,-206965,3662320 ns
after_local_cswitch,0,23,2,0,226677,3662320 ns
after_local_cswitch,0,24,1,0,71099,3662320 ns
after_local_cswitch,0,25,0,0,49672,3662320 ns
after_local_cswitch,0,0,9,0,41410,3662320 ns
after_local_cswitch,0,1,8,0,11268,3662320 ns
after_local_cswitch,0,2,7,0,19136,3662320 ns
after_local_cswitch,0,3,6,0,-12107,3662320 ns
after_local_cswitch,0,4,5,0,-107829,3662320 ns
after_local_cswitch,0,5,4,0,-12940,3662320 ns
after_local_cswitch,0,6,3,0,-52049,3662320 ns
after_local_cswitch,0,7,2,0,143288,3662320 ns
after_local_cswitch,0,8,1,0,71099,3662320 ns
after_local_cswitch,0,9,0,0,49672,3662320 ns
after_local_cswitch,0,16,9,0,41410,3662320 ns
after_local_cswitch,0,17,8,0,-52465,3662320 ns
after_local_cswitch,0,18,7,0,98179,3662320 ns
after_local_cswitch,0,19,6,0,6305,3662320 ns
after_local_cswitch,0,20,5,0,121694,3662320 ns
after_local_cswitch,0,21,4,0,16792,3662320 ns
after_local_cswitch,0,22,3,0,-206965,3662320 ns
after_local_cswitch,0,23,2,0,226677,3662320 ns
after_local_cswitch,0,24,1,0,71099,3662320 ns
after_local_cswitch,0,25,0,0,49672,3662320 ns
after_local_cswitch,0,0,10,0,-79056,3662330 ns
after_local_cswitch,0,1,9,0,-193099,3662330 ns
after_local_cswitch,0,2,8,0,-61569,3662330 ns
after_local_cswitch,0,3,7,0,-172450,3662330 ns
after_local_cswitch,0,4,6,0,-65167,3662330 ns
after_local_cswitch,0,5,5,0,204038,3662330 ns
after_local_cswitch,0,6,4,0,-2182,3662330 ns
after_local_cswitch,0,7,3,0,-81337,3662330 ns
after_local_cswitch,0,8,2,0,226677,3662330 ns
after_local_cswitch,0,9,1,0,71099,3662330 ns
after_local_cswitch,0,10,0,0,49672,3662330 ns
after_local_cswitch,0,16,10,0,-79056,3662330 ns
after_local_cswitch,0,17,9,0,41410,3662330 ns
after_local_cswitch,0,18,8,0,-52465,3662330 ns
after_local_cswitch,0,19,7,0,98179,3662330 ns
after_local_cswitch,0,20,6,0,6305,3662330 ns
after_local_cswitch,0,21,5,0,121694,3662330 ns
after_local_cswitch,0,22,4,0,16792,3662330 ns
after_local_cswitch,0,23,3,0,-206965,3662330 ns
after_local_cswitch,0,24,2,0,226677,3662330 ns
after_local_cswitch,0,25,1,0,71099,3662330 ns
after_local_cswitch,0,26,0,0,49672,3662330 ns
after_local_cswitch,0,0,10,0,-79056,3662330 ns
after_local_cswitch,0,1,9,0,-193099,3662330 ns
after_local_cswitch,0,2,8,0,-61569,3662330 ns
after_local_cswitch,0,3,7,0,-172450,3662330 ns
after_local_cswitch,0,4,6,0,-65167,3662330 ns
after_local_cswitch,0,5,5,0,204038,3662330 ns
after_local_cswitch,0,6,4,0,-2182,3662330 ns
after_local_cswitch,0,7,3,0,-81337,3662330 ns
after_local_cswitch,0,8,2,0,226677,3662330 ns
after_local_cswitch,0,9,1,0,71099,3662330 ns
after_local_cswitch,0,10,0,0,49672,3662330 ns
after_local_cswitch,0,16,10,0,-79056,3662330 ns
after_local_cswitch,0,17,9,0,41410,3662330 ns
after_local_cswitch,0,18,8,0,-52465,3662330 ns
after_local_cswitch,0,19,7,0,98179,3662330 ns
after_local_cswitch,0,20,6,0,6305,3662330 ns
after_local_cswitch,0,21,5,0,121694,3662330 ns
after_local_cswitch,0,22,4,0,16792,3662330 ns
after_local_cswitch,0,23,3,0,-206965,3662330 ns
after_local_cswitch,0,24,2,0,226677,3662330 ns
after_local_cswitch,0,25,1,0,71099,3662330 ns
after_local_cswitch,0,26,0,0,49672,3662330 ns
after_local_cswitch,0,0,10,0,-79056,3662330 ns
after_local_cswitch,0,1,9,0,-193099,3662330 ns
after_local_cswitch,0,2,8,0,-61569,3662330 ns
after_local_cswitch,0,3,7,0,-172450,3662330 ns
after_local_cswitch,0,4,6,0,-65167,3662330 ns
after_local_cswitch,0,5,5,0,204038,3662330 ns
after_local_cswitch,0,6,4,0,-2182,3662330 ns
after_local_cswitch,0,7,3,0,-81337,3662330 ns
after_local_cswitch,0,8,2,0,226677,3662330 ns
after_local_cswitch,0,9,1,0,71099,3662330 ns
after_local_cswitch,0,10,0,0,49672,3662330 ns
after_local_cswitch,0,16,10,0,-79056,3662330 ns
after_local_cswitch,0,17,9,0,41410,3662330 ns
after_local_cswitch,0,18,8,0,-52465,3662330 ns
after_local_cswitch,0,19,7,0,98179,3662330 ns
after_local_cswitch,0,20,6,0,6305,3662330 ns
after_local_cswitch,0,21,5,0,121694,3662330 ns
after_local_cswitch,0,22,4,0,16792,3662330 ns
after_local_cswitch,0,23,3,0,-206965,3662330 ns
after_local_cswitch,0,24,2,0,226677,3662330 ns
after_local_cswitch,0,25,1,0,71099,3662330 ns
after_local_cswitch,0,26,0,0,49672,3662330 ns
after_local_cswitch,0,0,11,0,8759,3662340 ns
after_local_cswitch,0,1,10,0,27792,3662340 ns
after_local_cswitch,0,2,9,0,73792,3662340 ns
after_local_cswitch,0,3,8,0,-76983,3662340 ns
after_local_cswitch,0,4,7,0,-32965,3662340 ns
after_local_cswitch,0,5,6,0,42121,3662340 ns
after_local_cswitch,0,6,5,0,-18617,3662340 ns
after_local_cswitch,0,7,4,0,148445,3662340 ns
after_local_cswitch,0,8,3,0,-206965,3662340 ns
after_local_cswitch,0,9,2,0,226677,3662340 ns
after_local_cswitch,0,10,1,0,71099,3662340 ns
after_local_cswitch,0,11,0,0,49672,3662340 ns
after_local_cswitch,0,16,11,0,8759,3662340 ns
after_local_cswitch,0,17,10,0,-79056,3662340 ns
after_local_cswitch,0,18,9,0,41410,3662340 ns
after_local_cswitch,0,19,8,0,-52465,3662340 ns
after_local_cswitch,0,20,7,0,98179,3662340 ns
after_local_cswitch,0,21,6,0,6305,3662340 ns
after_local_cswitch,0,22,5,0,121694,3662340 ns
after_local_cswitch,0,23,4,0,16792,3662340 ns
after_local_cswitch,0,24,3,0,-206965,3662340 ns
after_local_cswitch,0,25,2,0,226677,3662340 ns
after_local_cswitch,0,26,1,0,71099,3662340 ns
after_local_cswitch,0,27,0,0,49672,3662340 ns
after_local_cswitch,0,0,11,0,8759,3662340 ns
after_local_cswitch,0,1,10,0,27792,3662340 ns
after_local_cswitch,0,2,9,0,73792,3662340 ns
after_local_cswitch,0,3,8,0,-76983,3662340 ns
after_local_cswitch,0,4,7,0,-32965,3662340 ns
after_local_cswitch,0,5,6,0,42121,3662340 ns
after_local_cswitch,0,6,5,0,-18617,3662340 ns
after_local_cswitch,0,7,4,0,148445,3662340 ns
after_local_cswitch,0,8,3,0,-206965,3662340 ns
after_local_cswitch,0,9,2,0,226677,3662340 ns
after_local_cswitch,0,10,1,0,71099,3662340 ns
after_local_cswitch,0,11,0,0,49672,3662340 ns
after_local_cswitch,0,16,11,0,8759,3662340 ns
after_local_cswitch,0,17,10,0,-79056,3662340 ns
after_local_cswitch,0,18,9,0,41410,3662340 ns
after_local_cswitch,0,19,8,0,-52465,3662340 ns
after_local_cswitch,0,20,7,0,98179,3662340 ns
after_local_cswitch,0,21,6,0,6305,3662340 ns
after_local_cswitch,0,22,5,0,121694,3662340 ns
after_local_cswitch,0,23,4,0,16792,3662340 ns
after_local_cswitch,0,24,3,0,-206965,3662340 ns
after_local_cswitch,0,25,2,0,226677,3662340 ns
after_local_cswitch,0,26,1,0,71099,3662340 ns
after_local_cswitch,0,27,0,0,49672,3662340 ns
after_local_cswitch,0,0,11,0,8759,3662340 ns
after_local_cswitch,0,1,10,0,27792,3662340 ns
after_local_cswitch,0,2,9,0,73792,3662340 ns
after_local_cswitch,0,3,8,0,-76983,3662340 ns
after_local_cswitch,0,4,7,0,-32965,3662340 ns
after_local_cswitch,0,5,6,0,42121,3662340 ns
after_local_cswitch,0,6,5,0,-18617,3662340 ns
after_local_cswitch,0,7,4,0,148445,3662340 ns
after_local_cswitch,0,8,3,0,-206965,3662340 ns
after_local_cswitch,0,9,2,0,226677,3662340 ns
after_local_cswitch,0,10,1,0,71099,3662340 ns
after_local_cswitch,0,11,0,0,49672,3662340 ns
after_local_cswitch,0,16,11,0,8759,3662340 ns
after_local_cswitch,0,17,10,0,-79056,3662340 ns
after_local_cswitch,0,18,9,0,41410,3662340 ns
after_local_cswitch,0,19,8,0,-52465,3662340 ns
after_local_cswitch,0,20,7,0,98179,3662340 ns
after_local_cswitch,0,21,6,0,6305,3662340 ns
after_local_cswitch,0,22,5,0,121694,3662340 ns
after_local_cswitch,0,23,4,0,16792,3662340 ns
after_local_cswitch,0,24,3,0,-206965,3662340 ns
after_local_cswitch,0,25,2,0,226677,3662340 ns
after_local_cswitch,0,26,1,0,71099,3662340 ns
after_local_cswitch,0,27,0,0,49672,3662340 ns
after_local_cswitch,0,0,12,0,-79241,3662350 ns
after_local_cswitch,0,1,11,0,86625,3662350 ns
after_local_cswitch,0,2,10,0,-184818,3662350 ns
after_local_cswitch,0,3,9,0,-49344,3662350 ns
after_local_cswitch,0,4,8,0,-121628,3662350 ns
after_local_cswitch,0,5,7,0,181154,3662350 ns
after_local_cswitch,0,6,6,0,99625,3662350 ns
after_local_cswitch,0,7,5,0,50892,3662350 ns
after_local_cswitch,0,8,4,0,16792,3662350 ns
after_local_cswitch,0,9,3,0,-206965,3662350 ns
after_local_cswitch,0,10,2,0,226677,3662350 ns
after_local_cswitch,0,11,1,0,71099,3662350 ns
after_local_cswitch,0,12,0,0,49672,3662350 ns
after_local_cswitch,0,16,12,0,-79241,3662350 ns
after_local_cswitch,0,17,11,0,8759,3662350 ns
after_local_cswitch,0,18,10,0,-79056,3662350 ns
after_local_cswitch,0,19,9,0,41410,3662350 ns
after_local_cswitch,0,20,8,0,-52465,3662350 ns
after_local_cswitch,0,21,7,0,98179,3662350 ns
after_local_cswitch,0,22,6,0,6305,3662350 ns
after_local_cswitch,0,23,5,0,121694,3662350 ns
after_local_cswitch,0,24,4,0,16792,3662350 ns
after_local_cswitch,0,25,3,0,-206965,3662350 ns
after_local_cswitch,0,26,2,0,226677,3662350 ns
after_local_cswitch,0,27,1,0,71099,3662350 ns
after_local_cswitch,0,28,0,0,49672,3662350 ns
after_local_cswitch,0,0,12,0,-79241,3662350 ns
after_local_cswitch,0,1,11,0,86625,3662350 ns
after_local_cswitch,0,2,10,0,-184818,3662350 ns
after_local_cswitch,0,3,9,0,-49344,3662350 ns
after_local_cswitch,0,4,8,0,-121628,3662350 ns
after_local_cswitch,0,5,7,0,181154,3662350 ns
after_local_cswitch,0,6,6,0,99625,3662350 ns
after_local_cswitch,0,7,5,0,50892,3662350 ns
after_local_cswitch,0,8,4,0,16792,3662350 ns
after_local_cswitch,0,9,3,0,-206965,3662350 ns
after_local_cswitch,0,10,2,0,226677,3662350 ns
after_local_cswitch,0,11,1,0,71099,3662350 ns
after_local_cswitch,0,12,0,0,49672,3662350 ns
after_local_cswitch,0,16,12,0,-79241,3662350 ns
after_local_cswitch,0,17,11,0,8759,3662350 ns
after_local_cswitch,0,18,10,0,-79056,3662350 ns
